Sample ID	X intensity	Y intensity	Z intensity	Sample Azimiuth	Sample Dip	Formation Dip Azimuth	Formation Dip	Declination: Unrotated	Inclination: Unrotated	Intensity	X mean	Y mean	Z mean	X drift	Y drift	Z drift	Z intensity	Temp C	Run #	Area	Depth	X corr	Y corr	Z corr	# MM averaged	Treatment Type	AF X	AF Y	AF Z	ARM Gauss	ARM axis	Meas. type	Drift corrected	Tray corrected
C5H	-7.9167E-7	4.2954E-6	1.0884E-4	0.00	90.00	0.00	0.00	100.44	87.70	1.0893E-4	-1.2298E-5	6.7898E-5	2.7587E-3	6.1578E-9	-3.1739E-9	-1.2597E-9	1.0884E-4	NA	25022	3.80	6	-1.2304E-5	6.7901E-5	2.7587E-3	1	Degauss X, Y, & Z	100	100	100	NA	NA	SAMPLE/CONTINUOUS	YES	NO
C5H	-9.4583E-7	3.5932E-6	8.9863E-5	0.00	90.00	0.00	0.00	104.75	87.63	8.9940E-5	-1.4704E-5	5.6802E-5	2.2777E-3	-4.1859E-9	1.4422E-9	-3.9038E-9	8.9863E-5	NA	25023	3.80	6	-1.4700E-5	5.6801E-5	2.2777E-3	1	Degauss X, Y, & Z	150	150	150	NA	NA	SAMPLE/CONTINUOUS	YES	NO
C5H	-7.1727E-7	2.8392E-6	7.0526E-5	0.00	90.00	0.00	0.00	104.18	87.62	7.0587E-5	-1.1145E-5	4.4880E-5	1.7876E-3	2.7062E-9	-1.1528E-9	8.8076E-10	7.0526E-5	NA	25024	3.80	6	-1.1148E-5	4.4881E-5	1.7876E-3	1	Degauss X, Y, & Z	200	200	200	NA	NA	SAMPLE/CONTINUOUS	YES	NO
C5H	-4.4405E-7	1.4292E-6	3.8206E-5	0.00	90.00	0.00	0.00	107.26	87.76	3.8235E-5	-6.8978E-6	2.2588E-5	9.6837E-4	3.6909E-9	-5.1884E-9	3.7753E-10	3.8206E-5	NA	25025	3.80	6	-6.9015E-6	2.2593E-5	9.6837E-4	1	Degauss X, Y, & Z	300	300	300	NA	NA	SAMPLE/CONTINUOUS	YES	NO
C5H	-1.6979E-7	7.1238E-7	2.1094E-5	0.00	90.00	0.00	0.00	103.41	88.01	2.1106E-5	-2.6327E-6	1.1263E-5	5.3464E-4	6.1630E-9	1.7327E-9	1.2608E-9	2.1094E-5	NA	25026	3.80	6	-2.6389E-6	1.1261E-5	5.3464E-4	1	Degauss X, Y, & Z	400	400	400	NA	NA	SAMPLE/CONTINUOUS	YES	NO
C5H	1.9259E-8	3.8151E-7	1.0672E-5	0.00	90.00	0.00	0.00	87.11	87.95	1.0679E-5	3.0450E-7	6.0245E-6	2.7050E-4	5.1732E-9	-6.3486E-9	0.0000E+0	1.0672E-5	NA	25027	3.80	6	2.9933E-7	6.0309E-6	2.7050E-4	1	Degauss X, Y, & Z	500	500	500	NA	NA	SAMPLE/CONTINUOUS	YES	NO
C5H	1.8000E-7	2.9977E-8	5.7476E-6	0.00	90.00	0.00	0.00	9.45	88.18	5.7505E-6	2.7986E-6	4.7560E-7	1.4568E-4	9.8505E-10	1.7309E-9	2.3930E-9	5.7476E-6	NA	25028	3.80	6	2.7976E-6	4.7387E-7	1.4568E-4	1	Degauss X, Y, & Z	600	600	600	NA	NA	SAMPLE/CONTINUOUS	YES	NO
C5H	2.1340E-7	-8.8728E-8	1.2709E-6	0.00	90.00	0.00	0.00	337.42	79.69	1.2918E-6	3.3225E-6	-1.4075E-6	3.2214E-5	5.9180E-9	-4.9105E-9	1.0089E-9	1.2709E-6	NA	25029	3.80	6	3.3166E-6	-1.4026E-6	3.2213E-5	1	Degauss X, Y, & Z	800	800	800	NA	NA	SAMPLE/CONTINUOUS	YES	NO
C5H	2.1594E-7	-1.9300E-7	1.1591E-7	0.00	90.00	0.00	0.00	318.21	21.81	3.1195E-7	3.3544E-6	-3.0525E-6	2.9377E-6	-1.7274E-9	-1.4453E-9	0.0000E+0	1.1591E-7	NA	25030	3.80	6	3.3561E-6	-3.0510E-6	2.9377E-6	1	Degauss X, Y, & Z	1000	1000	1000	NA	NA	SAMPLE/CONTINUOUS	YES	NO
C5H	-4.0248E-6	4.8801E-6	1.2924E-4	0.00	90.00	0.00	0.00	129.51	87.20	1.2939E-4	-6.2552E-5	7.7144E-5	3.2756E-3	1.9386E-9	-2.8386E-10	-5.4530E-9	1.2924E-4	NA	25020	3.80	7	-6.2554E-5	7.7145E-5	3.2756E-3	1	Degauss Z - ARM axial	0	0	1000	0.50	AXIAL	SAMPLE/CONTINUOUS	YES	NO
