Sample ID	X intensity	Y intensity	Z intensity	Sample Azimiuth	Sample Dip	Formation Dip Azimuth	Formation Dip	Declination: Unrotated	Inclination: Unrotated	Intensity	X mean	Y mean	Z mean	X drift	Y drift	Z drift	Z intensity	Temp C	Run #	Area	Depth	X corr	Y corr	Z corr	# MM averaged	Treatment Type	AF X	AF Y	AF Z	ARM Gauss	ARM axis	Meas. type	Drift corrected	Tray corrected
C5B	-1.3700E-7	1.5492E-6	8.9281E-5	0.00	90.00	0.00	0.00	95.05	89.00	8.9294E-5	-2.1280E-6	2.4492E-5	2.2629E-3	1.2496E-9	2.4702E-9	-1.2382E-9	8.9281E-5	NA	24947	3.80	0.24	-2.1292E-6	2.4490E-5	2.2629E-3	1	Degauss Z - ARM axial	0	0	1000	0.50	AXIAL	SAMPLE/CONTINUOUS	YES	NO
C5B	-8.7122E-8	1.5526E-6	8.9074E-5	0.00	90.00	0.00	0.00	93.21	89.00	8.9087E-5	-1.3528E-6	2.4545E-5	2.2577E-3	1.2960E-9	2.5619E-9	-1.2842E-9	8.9074E-5	NA	24947	3.80	0.25	-1.3540E-6	2.4543E-5	2.2577E-3	1	Degauss Z - ARM axial	0	0	1000	0.50	AXIAL	SAMPLE/CONTINUOUS	YES	NO
C5B	2.6191E-7	1.3454E-6	8.8847E-5	0.00	90.00	0.00	0.00	78.98	89.12	8.8858E-5	4.0719E-6	2.1270E-5	2.2519E-3	1.3395E-9	2.6479E-9	-1.3273E-9	8.8847E-5	NA	24947	3.80	0.26	4.0706E-6	2.1267E-5	2.2519E-3	1	Degauss Z - ARM axial	0	0	1000	0.50	AXIAL	SAMPLE/CONTINUOUS	YES	NO
C5B	5.8936E-7	9.9191E-7	8.8801E-5	0.00	90.00	0.00	0.00	59.28	89.26	8.8809E-5	9.1612E-6	1.5683E-5	2.2507E-3	1.3830E-9	2.7339E-9	-1.3704E-9	8.8801E-5	NA	24947	3.80	0.27	9.1599E-6	1.5680E-5	2.2508E-3	1	Degauss Z - ARM axial	0	0	1000	0.50	AXIAL	SAMPLE/CONTINUOUS	YES	NO
C5B	6.8572E-7	5.9498E-7	8.8898E-5	0.00	90.00	0.00	0.00	40.95	89.41	8.8903E-5	1.0659E-5	9.4083E-6	2.2532E-3	1.4265E-9	2.8199E-9	-1.4135E-9	8.8898E-5	NA	24947	3.80	0.28	1.0657E-5	9.4055E-6	2.2532E-3	1	Degauss Z - ARM axial	0	0	1000	0.50	AXIAL	SAMPLE/CONTINUOUS	YES	NO
C5B	4.9633E-7	2.5897E-7	8.8861E-5	0.00	90.00	0.00	0.00	27.55	89.64	8.8863E-5	7.7154E-6	4.0967E-6	2.2523E-3	1.4729E-9	2.9116E-9	-1.4595E-9	8.8861E-5	NA	24947	3.80	0.29	7.7139E-6	4.0938E-6	2.2523E-3	1	Degauss Z - ARM axial	0	0	1000	0.50	AXIAL	SAMPLE/CONTINUOUS	YES	NO
C5B	3.3000E-7	-2.4077E-8	8.8503E-5	0.00	90.00	0.00	0.00	355.83	89.79	8.8503E-5	5.1303E-6	-3.7761E-7	2.2432E-3	1.5164E-9	2.9975E-9	-1.5026E-9	8.8503E-5	NA	24947	3.80	0.30	5.1288E-6	-3.8061E-7	2.2432E-3	1	Degauss Z - ARM axial	0	0	1000	0.50	AXIAL	SAMPLE/CONTINUOUS	YES	NO
C5B	5.5920E-7	-3.5122E-7	8.7953E-5	0.00	90.00	0.00	0.00	327.87	89.57	8.7955E-5	8.6926E-6	-5.5489E-6	2.2292E-3	1.5599E-9	3.0835E-9	-1.5456E-9	8.7953E-5	NA	24947	3.80	0.31	8.6910E-6	-5.5520E-6	2.2292E-3	1	Degauss Z - ARM axial	0	0	1000	0.50	AXIAL	SAMPLE/CONTINUOUS	YES	NO
C5B	9.4178E-7	-6.3927E-7	8.7556E-5	0.00	90.00	0.00	0.00	325.83	89.26	8.7563E-5	1.4639E-5	-1.0102E-5	2.2192E-3	1.6034E-9	3.1695E-9	-1.5887E-9	8.7556E-5	NA	24947	3.80	0.32	1.4637E-5	-1.0106E-5	2.2192E-3	1	Degauss Z - ARM axial	0	0	1000	0.50	AXIAL	SAMPLE/CONTINUOUS	YES	NO
C5B	1.1952E-6	-7.7681E-7	8.7500E-5	0.00	90.00	0.00	0.00	326.98	89.07	8.7511E-5	1.8577E-5	-1.2277E-5	2.2178E-3	1.6468E-9	3.2554E-9	-1.6318E-9	8.7500E-5	NA	24947	3.80	0.33	1.8576E-5	-1.2280E-5	2.2178E-3	1	Degauss Z - ARM axial	0	0	1000	0.50	AXIAL	SAMPLE/CONTINUOUS	YES	NO
C5B	1.1931E-6	-7.6071E-7	8.7634E-5	0.00	90.00	0.00	0.00	327.48	89.07	8.7646E-5	1.8544E-5	-1.2022E-5	2.2212E-3	1.6932E-9	3.3471E-9	-1.6778E-9	8.7634E-5	NA	24947	3.80	0.34	1.8543E-5	-1.2025E-5	2.2212E-3	1	Degauss Z - ARM axial	0	0	1000	0.50	AXIAL	SAMPLE/CONTINUOUS	YES	NO
C5B	1.0850E-6	-7.4197E-7	8.7754E-5	0.00	90.00	0.00	0.00	325.63	89.14	8.7764E-5	1.6865E-5	-1.1726E-5	2.2242E-3	1.7367E-9	3.4331E-9	-1.7209E-9	8.7754E-5	NA	24947	3.80	0.35	1.6863E-5	-1.1729E-5	2.2242E-3	1	Degauss Z - ARM axial	0	0	1000	0.50	AXIAL	SAMPLE/CONTINUOUS	YES	NO
C5B	1.0508E-6	-8.1400E-7	8.7941E-5	0.00	90.00	0.00	0.00	322.24	89.13	8.7951E-5	1.6334E-5	-1.2864E-5	2.2290E-3	1.7802E-9	3.5191E-9	-1.7640E-9	8.7941E-5	NA	24947	3.80	0.36	1.6332E-5	-1.2868E-5	2.2290E-3	1	Degauss Z - ARM axial	0	0	1000	0.50	AXIAL	SAMPLE/CONTINUOUS	YES	NO
C5B	1.0139E-6	-8.3198E-7	8.8426E-5	0.00	90.00	0.00	0.00	320.63	89.15	8.8436E-5	1.5759E-5	-1.3148E-5	2.2412E-3	1.8266E-9	3.6108E-9	-1.8100E-9	8.8426E-5	NA	24947	3.80	0.37	1.5758E-5	-1.3152E-5	2.2412E-3	1	Degauss Z - ARM axial	0	0	1000	0.50	AXIAL	SAMPLE/CONTINUOUS	YES	NO
C5B	7.0461E-7	-5.5019E-7	8.9115E-5	0.00	90.00	0.00	0.00	322.02	89.43	8.9119E-5	1.0953E-5	-8.6936E-6	2.2587E-3	1.8730E-9	3.7025E-9	-1.8559E-9	8.9115E-5	NA	24947	3.80	0.38	1.0951E-5	-8.6973E-6	2.2587E-3	1	Degauss Z - ARM axial	0	0	1000	0.50	AXIAL	SAMPLE/CONTINUOUS	YES	NO
C5B	-1.6159E-7	1.3063E-7	8.9631E-5	0.00	90.00	0.00	0.00	141.05	89.87	8.9631E-5	-2.5095E-6	2.0689E-6	2.2718E-3	1.9194E-9	3.7942E-9	-1.9019E-9	8.9631E-5	NA	24947	3.80	0.39	-2.5114E-6	2.0651E-6	2.2718E-3	1	Degauss Z - ARM axial	0	0	1000	0.50	AXIAL	SAMPLE/CONTINUOUS	YES	NO
C5B	-1.3201E-6	8.8664E-7	8.9830E-5	0.00	90.00	0.00	0.00	146.11	88.99	8.9844E-5	-2.0515E-5	1.4020E-5	2.2768E-3	1.9658E-9	3.8859E-9	-1.9479E-9	8.9830E-5	NA	24947	3.80	0.40	-2.0517E-5	1.4016E-5	2.2768E-3	1	Degauss Z - ARM axial	0	0	1000	0.50	AXIAL	SAMPLE/CONTINUOUS	YES	NO
C5B	-1.9565E-6	1.1949E-6	8.9780E-5	0.00	90.00	0.00	0.00	148.59	88.54	8.9809E-5	-3.0406E-5	1.8892E-5	2.2756E-3	2.0092E-9	3.9718E-9	-1.9909E-9	8.9780E-5	NA	24947	3.80	0.41	-3.0408E-5	1.8888E-5	2.2756E-3	1	Degauss Z - ARM axial	0	0	1000	0.50	AXIAL	SAMPLE/CONTINUOUS	YES	NO
C5B	-1.7474E-6	9.2709E-7	8.9745E-5	0.00	90.00	0.00	0.00	152.05	88.74	8.9767E-5	-2.7156E-5	1.4660E-5	2.2747E-3	2.0556E-9	4.0635E-9	-2.0369E-9	8.9745E-5	NA	24947	3.80	0.42	-2.7158E-5	1.4655E-5	2.2747E-3	1	Degauss Z - ARM axial	0	0	1000	0.50	AXIAL	SAMPLE/CONTINUOUS	YES	NO
C5B	-9.9879E-7	3.6253E-7	9.0022E-5	0.00	90.00	0.00	0.00	160.05	89.32	9.0029E-5	-1.5521E-5	5.7351E-6	2.2817E-3	2.0992E-9	4.1496E-9	-2.0801E-9	9.0022E-5	NA	24947	3.80	0.43	-1.5523E-5	5.7309E-6	2.2817E-3	1	Degauss Z - ARM axial	0	0	1000	0.50	AXIAL	SAMPLE/CONTINUOUS	YES	NO
C5B	-1.6449E-7	-8.0126E-8	9.0657E-5	0.00	90.00	0.00	0.00	205.97	89.88	9.0658E-5	-2.5543E-6	-1.2624E-6	2.2978E-3	2.1426E-9	4.2354E-9	-2.1231E-9	9.0657E-5	NA	24947	3.80	0.44	-2.5564E-6	-1.2666E-6	2.2978E-3	1	Degauss Z - ARM axial	0	0	1000	0.50	AXIAL	SAMPLE/CONTINUOUS	YES	NO
C5B	2.6663E-7	-9.0428E-8	9.1433E-5	0.00	90.00	0.00	0.00	341.27	89.82	9.1434E-5	4.1461E-6	-1.4252E-6	2.3175E-3	2.1861E-9	4.3214E-9	-2.1662E-9	9.1433E-5	NA	24947	3.80	0.45	4.1439E-6	-1.4295E-6	2.3175E-3	1	Degauss Z - ARM axial	0	0	1000	0.50	AXIAL	SAMPLE/CONTINUOUS	YES	NO
C5B	3.5640E-8	4.3542E-7	9.2072E-5	0.00	90.00	0.00	0.00	85.32	89.73	9.2073E-5	5.5615E-7	6.8876E-6	2.3337E-3	2.2295E-9	4.4073E-9	-2.2092E-9	9.2072E-5	NA	24947	3.80	0.46	5.5392E-7	6.8832E-6	2.3337E-3	1	Degauss Z - ARM axial	0	0	1000	0.50	AXIAL	SAMPLE/CONTINUOUS	YES	NO
C5B	-4.9697E-7	1.2818E-6	9.2262E-5	0.00	90.00	0.00	0.00	111.19	89.15	9.2272E-5	-7.7217E-6	2.0268E-5	2.3385E-3	2.2731E-9	4.4934E-9	-2.2524E-9	9.2262E-5	NA	24947	3.80	0.47	-7.7240E-6	2.0263E-5	2.3385E-3	1	Degauss Z - ARM axial	0	0	1000	0.50	AXIAL	SAMPLE/CONTINUOUS	YES	NO
C5B	-8.6186E-7	2.1632E-6	9.1804E-5	0.00	90.00	0.00	0.00	111.72	88.55	9.1834E-5	-1.3393E-5	3.4201E-5	2.3269E-3	2.3166E-9	4.5794E-9	-2.2955E-9	9.1804E-5	NA	24947	3.80	0.48	-1.3395E-5	3.4196E-5	2.3269E-3	1	Degauss Z - ARM axial	0	0	1000	0.50	AXIAL	SAMPLE/CONTINUOUS	YES	NO
C5B	-8.8234E-7	2.7231E-6	9.0796E-5	0.00	90.00	0.00	0.00	107.95	88.19	9.0841E-5	-1.3711E-5	4.3052E-5	2.3013E-3	2.3601E-9	4.6654E-9	-2.3386E-9	9.0796E-5	NA	24947	3.80	0.49	-1.3713E-5	4.3047E-5	2.3013E-3	1	Degauss Z - ARM axial	0	0	1000	0.50	AXIAL	SAMPLE/CONTINUOUS	YES	NO
