Sample ID	X intensity	Y intensity	Z intensity	Sample Azimiuth	Sample Dip	Formation Dip Azimuth	Formation Dip	Declination: Unrotated	Inclination: Unrotated	Intensity	X mean	Y mean	Z mean	X drift	Y drift	Z drift	Z intensity	Temp C	Run #	Area	Depth	X corr	Y corr	Z corr	# MM averaged	Treatment Type	AF X	AF Y	AF Z	ARM Gauss	ARM axis	Meas. type	Drift corrected	Tray corrected
C5C	-5.4962E-7	1.9486E-6	1.4906E-4	0.00	90.00	0.00	0.00	105.75	89.22	1.4907E-4	-8.5655E-6	3.0801E-5	3.7780E-3	-2.3422E-8	-2.3859E-9	-3.2551E-9	1.4906E-4	NA	25032	3.80	0.23	-8.5421E-6	3.0803E-5	3.7780E-3	1	Degauss Z - ARM axial	0	0	1000	0.50	AXIAL	SAMPLE/CONTINUOUS	YES	NO
C5C	4.4466E-7	1.8964E-6	1.4844E-4	0.00	90.00	0.00	0.00	76.80	89.25	1.4845E-4	6.8866E-6	2.9975E-5	3.7623E-3	-2.4298E-8	-2.4751E-9	-3.3769E-9	1.4844E-4	NA	25032	3.80	0.24	6.9109E-6	2.9978E-5	3.7623E-3	1	Degauss Z - ARM axial	0	0	1000	0.50	AXIAL	SAMPLE/CONTINUOUS	YES	NO
C5C	1.3135E-6	1.9071E-6	1.4848E-4	0.00	90.00	0.00	0.00	55.44	89.11	1.4849E-4	2.0389E-5	3.0145E-5	3.7633E-3	-2.5172E-8	-2.5641E-9	-3.4982E-9	1.4848E-4	NA	25032	3.80	0.25	2.0414E-5	3.0148E-5	3.7633E-3	1	Degauss Z - ARM axial	0	0	1000	0.50	AXIAL	SAMPLE/CONTINUOUS	YES	NO
C5C	1.5448E-6	2.1245E-6	1.4915E-4	0.00	90.00	0.00	0.00	53.98	88.99	1.4918E-4	2.3984E-5	3.3581E-5	3.7804E-3	-2.6045E-8	-2.6530E-9	-3.6196E-9	1.4915E-4	NA	25032	3.80	0.26	2.4010E-5	3.3584E-5	3.7804E-3	1	Degauss Z - ARM axial	0	0	1000	0.50	AXIAL	SAMPLE/CONTINUOUS	YES	NO
C5C	1.3088E-6	2.5200E-6	1.5003E-4	0.00	90.00	0.00	0.00	62.55	88.92	1.5006E-4	2.0314E-5	3.9833E-5	3.8028E-3	-2.6919E-8	-2.7421E-9	-3.7411E-9	1.5003E-4	NA	25032	3.80	0.27	2.0341E-5	3.9835E-5	3.8028E-3	1	Degauss Z - ARM axial	0	0	1000	0.50	AXIAL	SAMPLE/CONTINUOUS	YES	NO
C5C	8.5166E-7	3.0314E-6	1.5083E-4	0.00	90.00	0.00	0.00	74.31	88.80	1.5086E-4	1.3209E-5	4.7918E-5	3.8229E-3	-2.7793E-8	-2.8311E-9	-3.8626E-9	1.5083E-4	NA	25032	3.80	0.28	1.3236E-5	4.7920E-5	3.8229E-3	1	Degauss Z - ARM axial	0	0	1000	0.50	AXIAL	SAMPLE/CONTINUOUS	YES	NO
C5C	5.3696E-7	3.4065E-6	1.5151E-4	0.00	90.00	0.00	0.00	81.04	88.70	1.5155E-4	8.3167E-6	5.3847E-5	3.8403E-3	-2.8670E-8	-2.9204E-9	-3.9844E-9	1.5151E-4	NA	25032	3.80	0.29	8.3454E-6	5.3850E-5	3.8403E-3	1	Degauss Z - ARM axial	0	0	1000	0.50	AXIAL	SAMPLE/CONTINUOUS	YES	NO
C5C	6.7409E-7	3.4449E-6	1.5218E-4	0.00	90.00	0.00	0.00	78.93	88.68	1.5222E-4	1.0447E-5	5.4454E-5	3.8572E-3	-2.9543E-8	-3.0093E-9	-4.1057E-9	1.5218E-4	NA	25032	3.80	0.30	1.0477E-5	5.4457E-5	3.8572E-3	1	Degauss Z - ARM axial	0	0	1000	0.50	AXIAL	SAMPLE/CONTINUOUS	YES	NO
C5C	8.8775E-7	3.1990E-6	1.5283E-4	0.00	90.00	0.00	0.00	74.49	88.76	1.5287E-4	1.3767E-5	5.0566E-5	3.8737E-3	-3.0446E-8	-3.1013E-9	-4.2312E-9	1.5283E-4	NA	25032	3.80	0.31	1.3797E-5	5.0569E-5	3.8737E-3	1	Degauss Z - ARM axial	0	0	1000	0.50	AXIAL	SAMPLE/CONTINUOUS	YES	NO
C5C	7.3730E-7	2.8016E-6	1.5345E-4	0.00	90.00	0.00	0.00	75.26	88.92	1.5348E-4	1.1428E-5	4.4285E-5	3.8894E-3	-3.1296E-8	-3.1879E-9	-4.3494E-9	1.5345E-4	NA	25032	3.80	0.32	1.1459E-5	4.4288E-5	3.8894E-3	1	Degauss Z - ARM axial	0	0	1000	0.50	AXIAL	SAMPLE/CONTINUOUS	YES	NO
C5C	2.3296E-7	2.4050E-6	1.5405E-4	0.00	90.00	0.00	0.00	84.47	89.10	1.5407E-4	3.5886E-6	3.8016E-5	3.9046E-3	-3.2165E-8	-3.2764E-9	-4.4701E-9	1.5405E-4	NA	25032	3.80	0.33	3.6207E-6	3.8019E-5	3.9047E-3	1	Degauss Z - ARM axial	0	0	1000	0.50	AXIAL	SAMPLE/CONTINUOUS	YES	NO
C5C	-3.5364E-7	2.1771E-6	1.5447E-4	0.00	90.00	0.00	0.00	99.23	89.18	1.5448E-4	-5.5293E-6	3.4413E-5	3.9151E-3	-3.3040E-8	-3.3656E-9	-4.5918E-9	1.5447E-4	NA	25032	3.80	0.34	-5.4963E-6	3.4416E-5	3.9151E-3	1	Degauss Z - ARM axial	0	0	1000	0.50	AXIAL	SAMPLE/CONTINUOUS	YES	NO
C5C	-6.5316E-7	2.0392E-6	1.5463E-4	0.00	90.00	0.00	0.00	107.76	89.21	1.5464E-4	-1.0185E-5	3.2233E-5	3.9192E-3	-3.3915E-8	-3.4547E-9	-4.7133E-9	1.5463E-4	NA	25032	3.80	0.35	-1.0151E-5	3.2236E-5	3.9192E-3	1	Degauss Z - ARM axial	0	0	1000	0.50	AXIAL	SAMPLE/CONTINUOUS	YES	NO
