Sample ID	X intensity	Y intensity	Z intensity	Sample Azimiuth	Sample Dip	Formation Dip Azimuth	Formation Dip	Declination: Unrotated	Inclination: Unrotated	Intensity	X mean	Y mean	Z mean	X drift	Y drift	Z drift	Z intensity	Temp C	Run #	Area	Depth	X corr	Y corr	Z corr	# MM averaged	Treatment Type	AF X	AF Y	AF Z	ARM Gauss	ARM axis	Meas. type	Drift corrected	Tray corrected
C5A	-3.9624E-6	2.1589E-6	8.0139E-5	0.00	90.00	0.00	0.00	151.42	86.78	8.0266E-5	-6.1584E-5	3.4128E-5	2.0312E-3	5.0205E-11	9.9979E-10	-7.1893E-10	8.0139E-5	NA	24932	3.80	0.14	-6.1584E-5	3.4127E-5	2.0312E-3	1	Degauss Z - ARM axial	0	0	1000	0.50	AXIAL	SAMPLE/CONTINUOUS	YES	NO
C5A	-6.4942E-6	2.8672E-6	7.7815E-5	0.00	90.00	0.00	0.00	156.18	84.79	7.8138E-5	-1.0093E-4	4.5326E-5	1.9723E-3	5.2930E-11	1.0541E-9	-7.5795E-10	7.7815E-5	NA	24932	3.80	0.15	-1.0093E-4	4.5325E-5	1.9723E-3	1	Degauss Z - ARM axial	0	0	1000	0.50	AXIAL	SAMPLE/CONTINUOUS	YES	NO
C5A	-8.1808E-6	3.4547E-6	7.4262E-5	0.00	90.00	0.00	0.00	157.11	83.18	7.4791E-5	-1.2715E-4	5.4613E-5	1.8822E-3	5.5664E-11	1.1085E-9	-7.9711E-10	7.4262E-5	NA	24932	3.80	0.16	-1.2715E-4	5.4612E-5	1.8822E-3	1	Degauss Z - ARM axial	0	0	1000	0.50	AXIAL	SAMPLE/CONTINUOUS	YES	NO
C5A	-8.3744E-6	3.5304E-6	7.0291E-5	0.00	90.00	0.00	0.00	157.14	82.63	7.0876E-5	-1.3015E-4	5.5809E-5	1.7816E-3	5.8579E-11	1.1666E-9	-8.3885E-10	7.0291E-5	NA	24932	3.80	0.17	-1.3015E-4	5.5808E-5	1.7816E-3	1	Degauss Z - ARM axial	0	0	1000	0.50	AXIAL	SAMPLE/CONTINUOUS	YES	NO
C5A	-6.9484E-6	2.8667E-6	6.6640E-5	0.00	90.00	0.00	0.00	157.58	83.56	6.7062E-5	-1.0799E-4	4.5319E-5	1.6891E-3	6.1313E-11	1.2210E-9	-8.7801E-10	6.6640E-5	NA	24932	3.80	0.18	-1.0799E-4	4.5317E-5	1.6891E-3	1	Degauss Z - ARM axial	0	0	1000	0.50	AXIAL	SAMPLE/CONTINUOUS	YES	NO
C5A	-4.1754E-6	1.5539E-6	6.4053E-5	0.00	90.00	0.00	0.00	159.59	86.02	6.4207E-5	-6.4895E-5	2.4565E-5	1.6235E-3	6.4234E-11	1.2792E-9	-9.1983E-10	6.4053E-5	NA	24932	3.80	0.19	-6.4895E-5	2.4564E-5	1.6235E-3	1	Degauss Z - ARM axial	0	0	1000	0.50	AXIAL	SAMPLE/CONTINUOUS	YES	NO
C5A	-8.8455E-7	-9.2139E-9	6.3567E-5	0.00	90.00	0.00	0.00	180.60	89.20	6.3573E-5	-1.3748E-5	-1.4432E-7	1.6112E-3	6.6956E-11	1.3334E-9	-9.5882E-10	6.3567E-5	NA	24932	3.80	0.20	-1.3748E-5	-1.4565E-7	1.6112E-3	1	Degauss Z - ARM axial	0	0	1000	0.50	AXIAL	SAMPLE/CONTINUOUS	YES	NO
C5A	2.1878E-6	-1.3538E-6	6.5167E-5	0.00	90.00	0.00	0.00	328.25	87.74	6.5218E-5	3.4004E-5	-2.1399E-5	1.6517E-3	6.9693E-11	1.3879E-9	-9.9800E-10	6.5167E-5	NA	24932	3.80	0.21	3.4003E-5	-2.1401E-5	1.6517E-3	1	Degauss Z - ARM axial	0	0	1000	0.50	AXIAL	SAMPLE/CONTINUOUS	YES	NO
C5A	3.8623E-6	-1.9588E-6	6.8064E-5	0.00	90.00	0.00	0.00	333.11	86.36	6.8202E-5	6.0028E-5	-3.0963E-5	1.7252E-3	7.2424E-11	1.4423E-9	-1.0371E-9	6.8064E-5	NA	24932	3.80	0.22	6.0028E-5	-3.0965E-5	1.7252E-3	1	Degauss Z - ARM axial	0	0	1000	0.50	AXIAL	SAMPLE/CONTINUOUS	YES	NO
C5A	4.1358E-6	-1.8605E-6	7.1546E-5	0.00	90.00	0.00	0.00	335.78	86.37	7.1690E-5	6.4279E-5	-2.9410E-5	1.8134E-3	7.5161E-11	1.4968E-9	-1.0763E-9	7.1546E-5	NA	24932	3.80	0.23	6.4279E-5	-2.9411E-5	1.8134E-3	1	Degauss Z - ARM axial	0	0	1000	0.50	AXIAL	SAMPLE/CONTINUOUS	YES	NO
