Sample ID	X intensity	Y intensity	Z intensity	Sample Azimiuth	Sample Dip	Formation Dip Azimuth	Formation Dip	Declination: Unrotated	Inclination: Unrotated	Intensity	X mean	Y mean	Z mean	X drift	Y drift	Z drift	Z intensity	Temp C	Run #	Area	Depth	X corr	Y corr	Z corr	# MM averaged	Treatment Type	AF X	AF Y	AF Z	ARM Gauss	ARM axis	Meas. type	Drift corrected	Tray corrected
C5G	-2.5697E-6	1.0210E-6	2.2134E-4	0.00	90.00	0.00	0.00	158.33	89.28	2.2136E-4	-3.9936E-5	1.6139E-5	5.6100E-3	2.8765E-9	-1.5645E-9	-2.8372E-9	2.2134E-4	NA	24996	3.80	0.33	-3.9939E-5	1.6140E-5	5.6101E-3	1	Degauss Z - ARM axial	0	0	1000	0.50	AXIAL	SAMPLE/CONTINUOUS	YES	NO
C5G	-4.9067E-6	1.8329E-6	2.2104E-4	0.00	90.00	0.00	0.00	159.52	88.64	2.2110E-4	-7.6256E-5	2.8972E-5	5.6024E-3	2.9533E-9	-1.6062E-9	-2.9129E-9	2.2104E-4	NA	24996	3.80	0.34	-7.6259E-5	2.8974E-5	5.6024E-3	1	Degauss Z - ARM axial	0	0	1000	0.50	AXIAL	SAMPLE/CONTINUOUS	YES	NO
C5G	-7.1075E-6	2.9885E-6	2.1944E-4	0.00	90.00	0.00	0.00	157.19	87.99	2.1958E-4	-1.1046E-4	4.7240E-5	5.5620E-3	3.0298E-9	-1.6478E-9	-2.9884E-9	2.1944E-4	NA	24996	3.80	0.35	-1.1046E-4	4.7242E-5	5.5620E-3	1	Degauss Z - ARM axial	0	0	1000	0.50	AXIAL	SAMPLE/CONTINUOUS	YES	NO
C5G	-8.6540E-6	4.2794E-6	2.1622E-4	0.00	90.00	0.00	0.00	153.69	87.44	2.1644E-4	-1.3450E-4	6.7647E-5	5.4803E-3	3.1062E-9	-1.6894E-9	-3.0637E-9	2.1622E-4	NA	24996	3.80	0.36	-1.3450E-4	6.7648E-5	5.4803E-3	1	Degauss Z - ARM axial	0	0	1000	0.50	AXIAL	SAMPLE/CONTINUOUS	YES	NO
C5G	-8.9568E-6	5.2562E-6	2.1175E-4	0.00	90.00	0.00	0.00	149.59	87.19	2.1200E-4	-1.3920E-4	8.3089E-5	5.3669E-3	3.1873E-9	-1.7335E-9	-3.1438E-9	2.1175E-4	NA	24996	3.80	0.37	-1.3921E-4	8.3090E-5	5.3669E-3	1	Degauss Z - ARM axial	0	0	1000	0.50	AXIAL	SAMPLE/CONTINUOUS	YES	NO
C5G	-8.3342E-6	5.8473E-6	2.0631E-4	0.00	90.00	0.00	0.00	144.95	87.17	2.0656E-4	-1.2953E-4	9.2432E-5	5.2291E-3	3.2642E-9	-1.7753E-9	-3.2196E-9	2.0631E-4	NA	24996	3.80	0.38	-1.2953E-4	9.2434E-5	5.2291E-3	1	Degauss Z - ARM axial	0	0	1000	0.50	AXIAL	SAMPLE/CONTINUOUS	YES	NO
C5G	-7.3659E-6	6.2948E-6	1.9959E-4	0.00	90.00	0.00	0.00	139.48	87.22	1.9983E-4	-1.1448E-4	9.9506E-5	5.0589E-3	3.3406E-9	-1.8169E-9	-3.2949E-9	1.9959E-4	NA	24996	3.80	0.39	-1.1448E-4	9.9508E-5	5.0589E-3	1	Degauss Z - ARM axial	0	0	1000	0.50	AXIAL	SAMPLE/CONTINUOUS	YES	NO
C5G	-6.4421E-6	6.5991E-6	1.9248E-4	0.00	90.00	0.00	0.00	134.31	87.26	1.9270E-4	-1.0012E-4	1.0432E-4	4.8787E-3	3.4171E-9	-1.8585E-9	-3.3704E-9	1.9248E-4	NA	24996	3.80	0.40	-1.0012E-4	1.0432E-4	4.8787E-3	1	Degauss Z - ARM axial	0	0	1000	0.50	AXIAL	SAMPLE/CONTINUOUS	YES	NO
C5G	-5.4869E-6	6.7056E-6	1.8437E-4	0.00	90.00	0.00	0.00	129.29	87.31	1.8458E-4	-8.5274E-5	1.0600E-4	4.6731E-3	3.4986E-9	-1.9028E-9	-3.4508E-9	1.8437E-4	NA	24996	3.80	0.41	-8.5278E-5	1.0600E-4	4.6731E-3	1	Degauss Z - ARM axial	0	0	1000	0.50	AXIAL	SAMPLE/CONTINUOUS	YES	NO
C5G	-4.4896E-6	6.4102E-6	1.7649E-4	0.00	90.00	0.00	0.00	125.01	87.46	1.7666E-4	-6.9774E-5	1.0133E-4	4.4733E-3	3.5797E-9	-1.9469E-9	-3.5308E-9	1.7649E-4	NA	24996	3.80	0.42	-6.9777E-5	1.0133E-4	4.4733E-3	1	Degauss Z - ARM axial	0	0	1000	0.50	AXIAL	SAMPLE/CONTINUOUS	YES	NO
