Sample ID	AF Z	X intensity	Y intensity	Z intensity	Sample Azimiuth	Sample Dip	Formation Dip Azimuth	Formation Dip	Declination: Unrotated	Inclination: Unrotated	Intensity	X mean	Y mean	Z mean	X drift	Y drift	Z drift	Position	Temp C	ARM Gauss	ARM axis	IRM Gauss	X corr	Y corr	Z corr	X std dev	Y std dev	Z std dev	# MM averaged	X bkg #1	X bkg #2	Y bkg #1	Y bkg #2	Z bkg #1	Z bkg #2	Treatment Type	Meas. type	Drift corrected	Tray corrected	Depth	Run #	Settling time	Leader length	Trailer length
C5F	0	2.4198E-5	-7.8643E-6	2.8582E-5	0.00	90.00	0.00	0.00	342.00	48.32	3.8266E-5	3.7608E-4	-1.2432E-4	7.2443E-4	-6.5029E-10	-4.0329E-10	-9.7817E-11	10.0	NA	NA	NA	NA	3.7608E-4	-1.2432E-4	7.2443E-4	0.0000E+0	0.0000E+0	0.0000E+0	1	0.0000E+0	-5.9500E-9	0.0000E+0	-3.6900E-9	0.0000E+0	-8.9500E-10	None	SAMPLE/CONTINUOUS	YES	NO	0.10	22289	1.0	0.0	0.0
C5F	0	2.2677E-5	-6.4007E-6	3.0479E-5	0.00	90.00	0.00	0.00	344.24	52.29	3.8525E-5	3.5244E-4	-1.0118E-4	7.7251E-4	-6.9672E-10	-4.3208E-10	-1.0480E-10	11.0	NA	NA	NA	NA	3.5244E-4	-1.0118E-4	7.7251E-4	0.0000E+0	0.0000E+0	0.0000E+0	1	0.0000E+0	-5.9500E-9	0.0000E+0	-3.6900E-9	0.0000E+0	-8.9500E-10	None	SAMPLE/CONTINUOUS	YES	NO	0.11	22289	1.0	0.0	0.0
C5F	0	2.0245E-5	-4.6091E-6	3.1849E-5	0.00	90.00	0.00	0.00	347.17	56.90	3.8019E-5	3.1465E-4	-7.2862E-5	8.0724E-4	-7.4623E-10	-4.6278E-10	-1.1225E-10	12.0	NA	NA	NA	NA	3.1465E-4	-7.2861E-5	8.0724E-4	0.0000E+0	0.0000E+0	0.0000E+0	1	0.0000E+0	-5.9500E-9	0.0000E+0	-3.6900E-9	0.0000E+0	-8.9500E-10	None	SAMPLE/CONTINUOUS	YES	NO	0.12	22289	1.0	0.0	0.0
C5F	0	1.7756E-5	-3.3738E-6	3.2856E-5	0.00	90.00	0.00	0.00	349.24	61.18	3.7499E-5	2.7597E-4	-5.3333E-5	8.3277E-4	-7.9587E-10	-4.9357E-10	-1.1971E-10	13.0	NA	NA	NA	NA	2.7597E-4	-5.3333E-5	8.3277E-4	0.0000E+0	0.0000E+0	0.0000E+0	1	0.0000E+0	-5.9500E-9	0.0000E+0	-3.6900E-9	0.0000E+0	-8.9500E-10	None	SAMPLE/CONTINUOUS	YES	NO	0.13	22289	1.0	0.0	0.0
C5F	0	1.6266E-5	-3.2680E-6	3.4004E-5	0.00	90.00	0.00	0.00	348.64	63.99	3.7836E-5	2.5281E-4	-5.1660E-5	8.6186E-4	-8.4541E-10	-5.2430E-10	-1.2717E-10	14.0	NA	NA	NA	NA	2.5281E-4	-5.1660E-5	8.6187E-4	0.0000E+0	0.0000E+0	0.0000E+0	1	0.0000E+0	-5.9500E-9	0.0000E+0	-3.6900E-9	0.0000E+0	-8.9500E-10	None	SAMPLE/CONTINUOUS	YES	NO	0.14	22289	1.0	0.0	0.0
C5F	0	1.7037E-5	-4.7628E-6	3.5913E-5	0.00	90.00	0.00	0.00	344.38	63.78	4.0033E-5	2.6479E-4	-7.5290E-5	9.1024E-4	-8.9195E-10	-5.5316E-10	-1.3417E-10	15.0	NA	NA	NA	NA	2.6479E-4	-7.5290E-5	9.1024E-4	0.0000E+0	0.0000E+0	0.0000E+0	1	0.0000E+0	-5.9500E-9	0.0000E+0	-3.6900E-9	0.0000E+0	-8.9500E-10	None	SAMPLE/CONTINUOUS	YES	NO	0.15	22289	1.0	0.0	0.0
C5F	0	2.1149E-5	-8.0010E-6	3.9011E-5	0.00	90.00	0.00	0.00	339.28	59.90	4.5090E-5	3.2870E-4	-1.2648E-4	9.8876E-4	-9.4148E-10	-5.8388E-10	-1.4162E-10	16.0	NA	NA	NA	NA	3.2870E-4	-1.2648E-4	9.8876E-4	0.0000E+0	0.0000E+0	0.0000E+0	1	0.0000E+0	-5.9500E-9	0.0000E+0	-3.6900E-9	0.0000E+0	-8.9500E-10	None	SAMPLE/CONTINUOUS	YES	NO	0.16	22289	1.0	0.0	0.0
C5F	0	2.8913E-5	-1.3112E-5	4.4035E-5	0.00	90.00	0.00	0.00	335.61	54.21	5.4286E-5	4.4937E-4	-2.0727E-4	1.1161E-3	-9.8781E-10	-6.1261E-10	-1.4859E-10	17.0	NA	NA	NA	NA	4.4937E-4	-2.0727E-4	1.1161E-3	0.0000E+0	0.0000E+0	0.0000E+0	1	0.0000E+0	-5.9500E-9	0.0000E+0	-3.6900E-9	0.0000E+0	-8.9500E-10	None	SAMPLE/CONTINUOUS	YES	NO	0.17	22289	1.0	0.0	0.0
C5F	0	3.8620E-5	-1.9473E-5	5.0956E-5	0.00	90.00	0.00	0.00	333.24	49.68	6.6837E-5	6.0023E-4	-3.0784E-4	1.2915E-3	-1.0342E-9	-6.4141E-10	-1.5557E-10	18.0	NA	NA	NA	NA	6.0023E-4	-3.0784E-4	1.2915E-3	0.0000E+0	0.0000E+0	0.0000E+0	1	0.0000E+0	-5.9500E-9	0.0000E+0	-3.6900E-9	0.0000E+0	-8.9500E-10	None	SAMPLE/CONTINUOUS	YES	NO	0.18	22289	1.0	0.0	0.0
C5F	0	4.8767E-5	-2.7043E-5	5.9901E-5	0.00	90.00	0.00	0.00	330.99	47.05	8.1839E-5	7.5793E-4	-4.2749E-4	1.5183E-3	-1.0808E-9	-6.7031E-10	-1.6258E-10	19.0	NA	NA	NA	NA	7.5794E-4	-4.2749E-4	1.5183E-3	0.0000E+0	0.0000E+0	0.0000E+0	1	0.0000E+0	-5.9500E-9	0.0000E+0	-3.6900E-9	0.0000E+0	-8.9500E-10	None	SAMPLE/CONTINUOUS	YES	NO	0.19	22289	1.0	0.0	0.0
C5F	0	5.5669E-5	-3.3811E-5	6.9930E-5	0.00	90.00	0.00	0.00	328.73	47.03	9.5564E-5	8.6521E-4	-5.3449E-4	1.7724E-3	-1.1318E-9	-7.0192E-10	-1.7025E-10	20.0	NA	NA	NA	NA	8.6521E-4	-5.3449E-4	1.7724E-3	0.0000E+0	0.0000E+0	0.0000E+0	1	0.0000E+0	-5.9500E-9	0.0000E+0	-3.6900E-9	0.0000E+0	-8.9500E-10	None	SAMPLE/CONTINUOUS	YES	NO	0.20	22289	1.0	0.0	0.0
C5F	0	5.6718E-5	-3.6926E-5	7.9126E-5	0.00	90.00	0.00	0.00	326.93	49.46	1.0412E-4	8.8151E-4	-5.8373E-4	2.0055E-3	-1.1784E-9	-7.3079E-10	-1.7725E-10	21.0	NA	NA	NA	NA	8.8151E-4	-5.8373E-4	2.0055E-3	0.0000E+0	0.0000E+0	0.0000E+0	1	0.0000E+0	-5.9500E-9	0.0000E+0	-3.6900E-9	0.0000E+0	-8.9500E-10	None	SAMPLE/CONTINUOUS	YES	NO	0.21	22289	1.0	0.0	0.0
C5F	0	5.1977E-5	-3.4992E-5	8.5319E-5	0.00	90.00	0.00	0.00	326.05	53.71	1.0586E-4	8.0782E-4	-5.5315E-4	2.1625E-3	-1.2247E-9	-7.5952E-10	-1.8422E-10	22.0	NA	NA	NA	NA	8.0782E-4	-5.5315E-4	2.1625E-3	0.0000E+0	0.0000E+0	0.0000E+0	1	0.0000E+0	-5.9500E-9	0.0000E+0	-3.6900E-9	0.0000E+0	-8.9500E-10	None	SAMPLE/CONTINUOUS	YES	NO	0.22	22289	1.0	0.0	0.0
C5F	0	4.2768E-5	-2.8603E-5	8.6576E-5	0.00	90.00	0.00	0.00	326.23	59.28	1.0071E-4	6.6470E-4	-4.5216E-4	2.1944E-3	-1.2742E-9	-7.9020E-10	-1.9166E-10	23.0	NA	NA	NA	NA	6.6471E-4	-4.5216E-4	2.1944E-3	0.0000E+0	0.0000E+0	0.0000E+0	1	0.0000E+0	-5.9500E-9	0.0000E+0	-3.6900E-9	0.0000E+0	-8.9500E-10	None	SAMPLE/CONTINUOUS	YES	NO	0.23	22289	1.0	0.0	0.0
C5F	0	3.1952E-5	-2.0546E-5	8.3463E-5	0.00	90.00	0.00	0.00	327.26	65.53	9.1702E-5	4.9660E-4	-3.2480E-4	2.1155E-3	-1.3208E-9	-8.1912E-10	-1.9868E-10	24.0	NA	NA	NA	NA	4.9661E-4	-3.2480E-4	2.1155E-3	0.0000E+0	0.0000E+0	0.0000E+0	1	0.0000E+0	-5.9500E-9	0.0000E+0	-3.6900E-9	0.0000E+0	-8.9500E-10	None	SAMPLE/CONTINUOUS	YES	NO	0.24	22289	1.0	0.0	0.0
C5F	0	2.2381E-5	-1.3787E-5	7.7127E-5	0.00	90.00	0.00	0.00	328.37	71.18	8.1484E-5	3.4785E-4	-2.1795E-4	1.9549E-3	-1.3671E-9	-8.4783E-10	-2.0564E-10	25.0	NA	NA	NA	NA	3.4785E-4	-2.1795E-4	1.9549E-3	0.0000E+0	0.0000E+0	0.0000E+0	1	0.0000E+0	-5.9500E-9	0.0000E+0	-3.6900E-9	0.0000E+0	-8.9500E-10	None	SAMPLE/CONTINUOUS	YES	NO	0.25	22289	1.0	0.0	0.0
C5F	0	1.5947E-5	-9.9805E-6	6.9480E-5	0.00	90.00	0.00	0.00	327.96	74.85	7.1982E-5	2.4785E-4	-1.5777E-4	1.7610E-3	-1.4167E-9	-8.7861E-10	-2.1311E-10	26.0	NA	NA	NA	NA	2.4785E-4	-1.5777E-4	1.7610E-3	0.0000E+0	0.0000E+0	0.0000E+0	1	0.0000E+0	-5.9500E-9	0.0000E+0	-3.6900E-9	0.0000E+0	-8.9500E-10	None	SAMPLE/CONTINUOUS	YES	NO	0.26	22289	1.0	0.0	0.0
C5F	0	1.2755E-5	-8.5544E-6	6.1765E-5	0.00	90.00	0.00	0.00	326.15	76.04	6.3646E-5	1.9824E-4	-1.3523E-4	1.5655E-3	-1.4632E-9	-9.0740E-10	-2.2009E-10	27.0	NA	NA	NA	NA	1.9824E-4	-1.3523E-4	1.5655E-3	0.0000E+0	0.0000E+0	0.0000E+0	1	0.0000E+0	-5.9500E-9	0.0000E+0	-3.6900E-9	0.0000E+0	-8.9500E-10	None	SAMPLE/CONTINUOUS	YES	NO	0.27	22289	1.0	0.0	0.0
C5F	0	1.2434E-5	-8.6056E-6	5.4608E-5	0.00	90.00	0.00	0.00	325.31	74.52	5.6663E-5	1.9325E-4	-1.3604E-4	1.3841E-3	-1.5128E-9	-9.3816E-10	-2.2755E-10	28.0	NA	NA	NA	NA	1.9325E-4	-1.3604E-4	1.3841E-3	0.0000E+0	0.0000E+0	0.0000E+0	1	0.0000E+0	-5.9500E-9	0.0000E+0	-3.6900E-9	0.0000E+0	-8.9500E-10	None	SAMPLE/CONTINUOUS	YES	NO	0.28	22289	1.0	0.0	0.0
C5F	0	1.4079E-5	-9.5699E-6	4.9024E-5	0.00	90.00	0.00	0.00	325.79	70.85	5.1896E-5	2.1881E-4	-1.5128E-4	1.2426E-3	-1.5593E-9	-9.6700E-10	-2.3454E-10	29.0	NA	NA	NA	NA	2.1882E-4	-1.5128E-4	1.2426E-3	0.0000E+0	0.0000E+0	0.0000E+0	1	0.0000E+0	-5.9500E-9	0.0000E+0	-3.6900E-9	0.0000E+0	-8.9500E-10	None	SAMPLE/CONTINUOUS	YES	NO	0.29	22289	1.0	0.0	0.0
