Sample ID	AF Z	X intensity	Y intensity	Z intensity	Sample Azimiuth	Sample Dip	Formation Dip Azimuth	Formation Dip	Declination: Unrotated	Inclination: Unrotated	Intensity	X mean	Y mean	Z mean	X drift	Y drift	Z drift	Position	Temp C	ARM Gauss	ARM axis	IRM Gauss	X corr	Y corr	Z corr	X std dev	Y std dev	Z std dev	# MM averaged	X bkg #1	X bkg #2	Y bkg #1	Y bkg #2	Z bkg #1	Z bkg #2	Treatment Type	Meas. type	Drift corrected	Tray corrected	Depth	Run #	Settling time	Leader length	Trailer length
C5A	0	9.3407E-6	6.5340E-7	1.0053E-5	0.00	90.00	0.00	0.00	4.00	47.03	1.3738E-5	1.4517E-4	1.0329E-5	2.5480E-4	1.1636E-10	-2.7261E-10	-2.3804E-10	10.0	NA	NA	NA	NA	1.4517E-4	1.0329E-5	2.5480E-4	0.0000E+0	0.0000E+0	0.0000E+0	1	0.0000E+0	1.0500E-9	0.0000E+0	-2.4600E-9	0.0000E+0	-2.1480E-9	None	SAMPLE/CONTINUOUS	YES	NO	0.10	22358	1.0	0.0	0.0
C5A	0	8.6631E-6	1.2652E-6	1.2334E-5	0.00	90.00	0.00	0.00	8.31	54.63	1.5125E-5	1.3464E-4	2.0001E-5	3.1262E-4	1.2463E-10	-2.9199E-10	-2.5496E-10	11.0	NA	NA	NA	NA	1.3464E-4	2.0001E-5	3.1262E-4	0.0000E+0	0.0000E+0	0.0000E+0	1	0.0000E+0	1.0500E-9	0.0000E+0	-2.4600E-9	0.0000E+0	-2.1480E-9	None	SAMPLE/CONTINUOUS	YES	NO	0.11	22358	1.0	0.0	0.0
C5A	0	7.1026E-6	2.2466E-6	1.4543E-5	0.00	90.00	0.00	0.00	17.55	62.88	1.6340E-5	1.1039E-4	3.5515E-5	3.6861E-4	1.3291E-10	-3.1138E-10	-2.7189E-10	12.0	NA	NA	NA	NA	1.1039E-4	3.5515E-5	3.6861E-4	0.0000E+0	0.0000E+0	0.0000E+0	1	0.0000E+0	1.0500E-9	0.0000E+0	-2.4600E-9	0.0000E+0	-2.1480E-9	None	SAMPLE/CONTINUOUS	YES	NO	0.12	22358	1.0	0.0	0.0
C5A	0	4.8314E-6	3.5802E-6	1.6490E-5	0.00	90.00	0.00	0.00	36.54	69.96	1.7552E-5	7.5090E-5	5.6595E-5	4.1794E-4	1.4118E-10	-3.3076E-10	-2.8881E-10	13.0	NA	NA	NA	NA	7.5090E-5	5.6596E-5	4.1794E-4	0.0000E+0	0.0000E+0	0.0000E+0	1	0.0000E+0	1.0500E-9	0.0000E+0	-2.4600E-9	0.0000E+0	-2.1480E-9	None	SAMPLE/CONTINUOUS	YES	NO	0.13	22358	1.0	0.0	0.0
C5A	0	2.5099E-6	4.7862E-6	1.7858E-5	0.00	90.00	0.00	0.00	62.33	73.16	1.8658E-5	3.9009E-5	7.5660E-5	4.5264E-4	1.4944E-10	-3.5013E-10	-3.0572E-10	14.0	NA	NA	NA	NA	3.9008E-5	7.5660E-5	4.5264E-4	0.0000E+0	0.0000E+0	0.0000E+0	1	0.0000E+0	1.0500E-9	0.0000E+0	-2.4600E-9	0.0000E+0	-2.1480E-9	None	SAMPLE/CONTINUOUS	YES	NO	0.14	22358	1.0	0.0	0.0
C5A	0	5.9928E-7	5.4764E-6	1.8824E-5	0.00	90.00	0.00	0.00	83.76	73.69	1.9614E-5	9.3142E-6	8.6571E-5	4.7711E-4	1.5772E-10	-3.6951E-10	-3.2264E-10	15.0	NA	NA	NA	NA	9.3140E-6	8.6571E-5	4.7711E-4	0.0000E+0	0.0000E+0	0.0000E+0	1	0.0000E+0	1.0500E-9	0.0000E+0	-2.4600E-9	0.0000E+0	-2.1480E-9	None	SAMPLE/CONTINUOUS	YES	NO	0.15	22358	1.0	0.0	0.0
C5A	0	-2.1158E-7	5.2569E-6	1.9498E-5	0.00	90.00	0.00	0.00	92.30	74.90	2.0196E-5	-3.2882E-6	8.3100E-5	4.9420E-4	1.6598E-10	-3.8888E-10	-3.3956E-10	16.0	NA	NA	NA	NA	-3.2884E-6	8.3100E-5	4.9420E-4	0.0000E+0	0.0000E+0	0.0000E+0	1	0.0000E+0	1.0500E-9	0.0000E+0	-2.4600E-9	0.0000E+0	-2.1480E-9	None	SAMPLE/CONTINUOUS	YES	NO	0.16	22358	1.0	0.0	0.0
C5A	0	-2.4293E-7	4.5033E-6	2.0197E-5	0.00	90.00	0.00	0.00	93.09	77.41	2.0694E-5	-3.7754E-6	7.1187E-5	5.1190E-4	1.7479E-10	-4.0951E-10	-3.5757E-10	17.0	NA	NA	NA	NA	-3.7756E-6	7.1188E-5	5.1190E-4	0.0000E+0	0.0000E+0	0.0000E+0	1	0.0000E+0	1.0500E-9	0.0000E+0	-2.4600E-9	0.0000E+0	-2.1480E-9	None	SAMPLE/CONTINUOUS	YES	NO	0.17	22358	1.0	0.0	0.0
C5A	0	-6.0747E-8	3.8713E-6	2.1168E-5	0.00	90.00	0.00	0.00	90.90	79.63	2.1519E-5	-9.4395E-7	6.1197E-5	5.3653E-4	1.8306E-10	-4.2889E-10	-3.7449E-10	18.0	NA	NA	NA	NA	-9.4413E-7	6.1197E-5	5.3653E-4	0.0000E+0	0.0000E+0	0.0000E+0	1	0.0000E+0	1.0500E-9	0.0000E+0	-2.4600E-9	0.0000E+0	-2.1480E-9	None	SAMPLE/CONTINUOUS	YES	NO	0.18	22358	1.0	0.0	0.0
C5A	0	-6.3878E-8	3.7920E-6	2.2369E-5	0.00	90.00	0.00	0.00	90.97	80.38	2.2688E-5	-9.9260E-7	5.9943E-5	5.6696E-4	1.9133E-10	-4.4826E-10	-3.9141E-10	19.0	NA	NA	NA	NA	-9.9279E-7	5.9944E-5	5.6696E-4	0.0000E+0	0.0000E+0	0.0000E+0	1	0.0000E+0	1.0500E-9	0.0000E+0	-2.4600E-9	0.0000E+0	-2.1480E-9	None	SAMPLE/CONTINUOUS	YES	NO	0.19	22358	1.0	0.0	0.0
