Sample ID	AF Z	X intensity	Y intensity	Z intensity	Sample Azimiuth	Sample Dip	Formation Dip Azimuth	Formation Dip	Declination: Unrotated	Inclination: Unrotated	Intensity	X mean	Y mean	Z mean	X drift	Y drift	Z drift	Position	Temp C	ARM Gauss	ARM axis	IRM Gauss	X corr	Y corr	Z corr	X std dev	Y std dev	Z std dev	# MM averaged	X bkg #1	X bkg #2	Y bkg #1	Y bkg #2	Z bkg #1	Z bkg #2	Treatment Type	Meas. type	Drift corrected	Tray corrected	Depth	Run #	Settling time	Leader length	Trailer length
C5H	0	2.2157E-6	-4.5668E-6	-4.1436E-6	0.00	90.00	0.00	0.00	295.88	-39.23	6.5524E-6	3.4435E-5	-7.2193E-5	-1.0503E-4	-1.1083E-9	-1.9475E-9	-2.4090E-9	58.0	NA	NA	NA	NA	3.4436E-5	-7.2191E-5	-1.0502E-4	0.0000E+0	0.0000E+0	0.0000E+0	1	0.0000E+0	-1.4000E-9	0.0000E+0	-2.4600E-9	0.0000E+0	-3.0430E-9	None	SAMPLE/CONTINUOUS	YES	NO	-1	22262	1.0	0.0	0.0
C5H	50	1.8484E-6	-4.4623E-6	-4.1136E-6	0.00	90.00	0.00	0.00	292.50	-40.42	6.3443E-6	2.8731E-5	-7.0538E-5	-1.0426E-4	3.3429E-9	1.9580E-9	2.8494E-9	58.0	NA	NA	NA	NA	2.8728E-5	-7.0540E-5	-1.0426E-4	0.0000E+0	0.0000E+0	0.0000E+0	1	0.0000E+0	4.2000E-9	0.0000E+0	2.4600E-9	0.0000E+0	3.5800E-9	Degauss X, Y, & Z	SAMPLE/CONTINUOUS	YES	NO	-1	22264	1.0	0.0	0.0
C5H	100	1.6046E-6	-3.9252E-6	-3.8276E-6	0.00	90.00	0.00	0.00	292.23	-42.07	5.7125E-6	2.4937E-5	-6.2056E-5	-9.7015E-5	-8.3361E-10	-6.1846E-9	-1.2790E-9	58.0	NA	NA	NA	NA	2.4938E-5	-6.2049E-5	-9.7014E-5	0.0000E+0	0.0000E+0	0.0000E+0	1	0.0000E+0	-1.0500E-9	0.0000E+0	-7.7900E-9	0.0000E+0	-1.6110E-9	Degauss X, Y, & Z	SAMPLE/CONTINUOUS	YES	NO	-1	22265	1.0	0.0	0.0
C5H	150	1.3663E-6	-3.2698E-6	-3.2874E-6	0.00	90.00	0.00	0.00	292.68	-42.85	4.8338E-6	2.1232E-5	-5.1682E-5	-8.3322E-5	-2.2230E-9	7.1612E-9	9.9479E-10	58.0	NA	NA	NA	NA	2.1234E-5	-5.1689E-5	-8.3323E-5	0.0000E+0	0.0000E+0	0.0000E+0	1	0.0000E+0	-2.8000E-9	0.0000E+0	9.0200E-9	0.0000E+0	1.2530E-9	Degauss X, Y, & Z	SAMPLE/CONTINUOUS	YES	NO	-1	22266	1.0	0.0	0.0
C5H	200	1.0848E-6	-2.6622E-6	-2.6212E-6	0.00	90.00	0.00	0.00	292.17	-42.36	3.8904E-6	1.6859E-5	-4.2081E-5	-6.6433E-5	-8.2998E-10	3.2409E-9	4.9522E-9	58.0	NA	NA	NA	NA	1.6860E-5	-4.2084E-5	-6.6438E-5	0.0000E+0	0.0000E+0	0.0000E+0	1	0.0000E+0	-1.0500E-9	0.0000E+0	4.1000E-9	0.0000E+0	6.2650E-9	Degauss X, Y, & Z	SAMPLE/CONTINUOUS	YES	NO	-1	22267	1.0	0.0	0.0
C5H	250	7.7346E-7	-2.1821E-6	-2.0147E-6	0.00	90.00	0.00	0.00	289.52	-41.03	3.0690E-6	1.2023E-5	-3.4501E-5	-5.1064E-5	1.6640E-9	-7.1475E-9	2.8368E-10	58.0	NA	NA	NA	NA	1.2021E-5	-3.4494E-5	-5.1064E-5	0.0000E+0	0.0000E+0	0.0000E+0	1	0.0000E+0	2.1000E-9	0.0000E+0	-9.0200E-9	0.0000E+0	3.5800E-10	Degauss X, Y, & Z	SAMPLE/CONTINUOUS	YES	NO	-1	22268	1.0	0.0	0.0
C5H	300	5.3909E-7	-1.7098E-6	-1.4694E-6	0.00	90.00	0.00	0.00	287.50	-39.34	2.3181E-6	8.3811E-6	-2.7034E-5	-3.7240E-5	2.4971E-9	-4.5502E-9	4.3988E-9	58.0	NA	NA	NA	NA	8.3786E-6	-2.7029E-5	-3.7245E-5	0.0000E+0	0.0000E+0	0.0000E+0	1	0.0000E+0	3.1500E-9	0.0000E+0	-5.7400E-9	0.0000E+0	5.5490E-9	Degauss X, Y, & Z	SAMPLE/CONTINUOUS	YES	NO	-1	22269	1.0	0.0	0.0
C5H	400	2.7835E-7	-1.2118E-6	-8.1903E-7	0.00	90.00	0.00	0.00	282.94	-33.37	1.4889E-6	4.3295E-6	-1.9153E-5	-2.0758E-5	3.3280E-9	3.2488E-9	1.4184E-9	58.0	NA	NA	NA	NA	4.3262E-6	-1.9156E-5	-2.0759E-5	0.0000E+0	0.0000E+0	0.0000E+0	1	0.0000E+0	4.2000E-9	0.0000E+0	4.1000E-9	0.0000E+0	1.7900E-9	Degauss X, Y, & Z	SAMPLE/CONTINUOUS	YES	NO	-1	22270	1.0	0.0	0.0
C5H	500	9.4684E-8	-8.1376E-7	-3.7157E-7	0.00	90.00	0.00	0.00	276.64	-24.40	8.9958E-7	1.4682E-6	-1.2857E-5	-9.4220E-6	-3.3285E-9	7.1483E-9	-4.1139E-9	58.0	NA	NA	NA	NA	1.4716E-6	-1.2864E-5	-9.4179E-6	0.0000E+0	0.0000E+0	0.0000E+0	1	0.0000E+0	-4.2000E-9	0.0000E+0	9.0200E-9	0.0000E+0	-5.1910E-9	Degauss X, Y, & Z	SAMPLE/CONTINUOUS	YES	NO	-1	22271	1.0	0.0	0.0
C5H	600	1.8503E-8	-6.4072E-7	-1.3043E-7	0.00	90.00	0.00	0.00	271.65	-11.50	6.5412E-7	2.8840E-7	-1.0132E-5	-3.3115E-6	8.3317E-10	-3.9040E-9	-5.5394E-9	58.0	NA	NA	NA	NA	2.8757E-7	-1.0128E-5	-3.3060E-6	0.0000E+0	0.0000E+0	0.0000E+0	1	0.0000E+0	1.0500E-9	0.0000E+0	-4.9200E-9	0.0000E+0	-6.9810E-9	Degauss X, Y, & Z	SAMPLE/CONTINUOUS	YES	NO	-1	22272	1.0	0.0	0.0
C5H	800	-9.8984E-8	-3.3229E-7	2.0698E-7	0.00	90.00	0.00	0.00	253.41	30.84	4.0380E-7	-1.5323E-6	-5.2619E-6	5.2477E-6	6.1046E-9	-9.1014E-9	1.7030E-9	58.0	NA	NA	NA	NA	-1.5384E-6	-5.2528E-6	5.2460E-6	0.0000E+0	0.0000E+0	0.0000E+0	1	0.0000E+0	7.7000E-9	0.0000E+0	-1.1480E-8	0.0000E+0	2.1480E-9	Degauss X, Y, & Z	SAMPLE/CONTINUOUS	YES	NO	-1	22273	1.0	0.0	0.0
C5H	1000	-3.3234E-8	-2.0004E-7	3.2625E-7	0.00	90.00	0.00	0.00	260.57	58.14	3.8414E-7	-5.0680E-7	-3.1714E-6	8.2680E-6	9.7156E-9	-9.1049E-9	-1.1357E-9	58.0	NA	NA	NA	NA	-5.1652E-7	-3.1622E-6	8.2691E-6	0.0000E+0	0.0000E+0	0.0000E+0	1	0.0000E+0	1.2250E-8	0.0000E+0	-1.1480E-8	0.0000E+0	-1.4320E-9	Degauss X, Y, & Z	SAMPLE/CONTINUOUS	YES	NO	-1	22274	1.0	0.0	0.0
C5H	0	3.5393E-6	-5.1773E-6	-4.8931E-6	0.00	90.00	0.00	0.00	304.36	-37.96	7.9545E-6	5.5007E-5	-8.1845E-5	-1.2402E-4	-1.0904E-9	-1.9161E-9	-2.3701E-9	57.0	NA	NA	NA	NA	5.5008E-5	-8.1844E-5	-1.2402E-4	0.0000E+0	0.0000E+0	0.0000E+0	1	0.0000E+0	-1.4000E-9	0.0000E+0	-2.4600E-9	0.0000E+0	-3.0430E-9	None	SAMPLE/CONTINUOUS	YES	NO	0	22262	1.0	0.0	0.0
C5H	50	3.0085E-6	-5.0428E-6	-4.8594E-6	0.00	90.00	0.00	0.00	300.82	-39.61	7.6220E-6	4.6761E-5	-7.9715E-5	-1.2316E-4	3.2902E-9	1.9271E-9	2.8045E-9	57.0	NA	NA	NA	NA	4.6758E-5	-7.9717E-5	-1.2317E-4	0.0000E+0	0.0000E+0	0.0000E+0	1	0.0000E+0	4.2000E-9	0.0000E+0	2.4600E-9	0.0000E+0	3.5800E-9	Degauss X, Y, & Z	SAMPLE/CONTINUOUS	YES	NO	0	22264	1.0	0.0	0.0
C5H	100	2.5102E-6	-4.4027E-6	-4.5029E-6	0.00	90.00	0.00	0.00	299.69	-41.62	6.7794E-6	3.9013E-5	-6.9603E-5	-1.1413E-4	-8.2033E-10	-6.0860E-9	-1.2586E-9	57.0	NA	NA	NA	NA	3.9014E-5	-6.9597E-5	-1.1413E-4	0.0000E+0	0.0000E+0	0.0000E+0	1	0.0000E+0	-1.0500E-9	0.0000E+0	-7.7900E-9	0.0000E+0	-1.6110E-9	Degauss X, Y, & Z	SAMPLE/CONTINUOUS	YES	NO	0	22265	1.0	0.0	0.0
C5H	150	2.0853E-6	-3.6538E-6	-3.8447E-6	0.00	90.00	0.00	0.00	299.71	-42.42	5.6991E-6	3.2408E-5	-5.7752E-5	-9.7447E-5	-2.1874E-9	7.0465E-9	9.7885E-10	57.0	NA	NA	NA	NA	3.2410E-5	-5.7759E-5	-9.7448E-5	0.0000E+0	0.0000E+0	0.0000E+0	1	0.0000E+0	-2.8000E-9	0.0000E+0	9.0200E-9	0.0000E+0	1.2530E-9	Degauss X, Y, & Z	SAMPLE/CONTINUOUS	YES	NO	0	22266	1.0	0.0	0.0
C5H	200	1.6645E-6	-2.9785E-6	-3.0689E-6	0.00	90.00	0.00	0.00	299.20	-41.97	4.5892E-6	2.5869E-5	-4.7082E-5	-7.7779E-5	-8.1663E-10	3.1888E-9	4.8726E-9	57.0	NA	NA	NA	NA	2.5870E-5	-4.7085E-5	-7.7784E-5	0.0000E+0	0.0000E+0	0.0000E+0	1	0.0000E+0	-1.0500E-9	0.0000E+0	4.1000E-9	0.0000E+0	6.2650E-9	Degauss X, Y, & Z	SAMPLE/CONTINUOUS	YES	NO	0	22267	1.0	0.0	0.0
C5H	250	1.2300E-6	-2.4236E-6	-2.3449E-6	0.00	90.00	0.00	0.00	296.91	-40.79	3.5896E-6	1.9118E-5	-3.8319E-5	-5.9435E-5	1.6373E-9	-7.0328E-9	2.7913E-10	57.0	NA	NA	NA	NA	1.9117E-5	-3.8312E-5	-5.9435E-5	0.0000E+0	0.0000E+0	0.0000E+0	1	0.0000E+0	2.1000E-9	0.0000E+0	-9.0200E-9	0.0000E+0	3.5800E-10	Degauss X, Y, & Z	SAMPLE/CONTINUOUS	YES	NO	0	22268	1.0	0.0	0.0
C5H	300	9.1515E-7	-1.9525E-6	-1.7245E-6	0.00	90.00	0.00	0.00	295.11	-38.65	2.7611E-6	1.4226E-5	-3.0869E-5	-4.3705E-5	2.4570E-9	-4.4772E-9	4.3282E-9	57.0	NA	NA	NA	NA	1.4223E-5	-3.0864E-5	-4.3710E-5	0.0000E+0	0.0000E+0	0.0000E+0	1	0.0000E+0	3.1500E-9	0.0000E+0	-5.7400E-9	0.0000E+0	5.5490E-9	Degauss X, Y, & Z	SAMPLE/CONTINUOUS	YES	NO	0	22269	1.0	0.0	0.0
C5H	400	5.5600E-7	-1.3671E-6	-9.6371E-7	0.00	90.00	0.00	0.00	292.13	-33.14	1.7626E-6	8.6446E-6	-2.1608E-5	-2.4425E-5	3.2747E-9	3.1967E-9	1.3956E-9	57.0	NA	NA	NA	NA	8.6414E-6	-2.1611E-5	-2.4426E-5	0.0000E+0	0.0000E+0	0.0000E+0	1	0.0000E+0	4.2000E-9	0.0000E+0	4.1000E-9	0.0000E+0	1.7900E-9	Degauss X, Y, & Z	SAMPLE/CONTINUOUS	YES	NO	0	22270	1.0	0.0	0.0
C5H	500	2.8155E-7	-9.2357E-7	-4.4492E-7	0.00	90.00	0.00	0.00	286.95	-24.74	1.0631E-6	4.3725E-6	-1.4593E-5	-1.1281E-5	-3.2753E-9	7.0341E-9	-4.0481E-9	57.0	NA	NA	NA	NA	4.3758E-6	-1.4600E-5	-1.1277E-5	0.0000E+0	0.0000E+0	0.0000E+0	1	0.0000E+0	-4.2000E-9	0.0000E+0	9.0200E-9	0.0000E+0	-5.1910E-9	Degauss X, Y, & Z	SAMPLE/CONTINUOUS	YES	NO	0	22271	1.0	0.0	0.0
C5H	600	1.7776E-7	-7.1518E-7	-1.7436E-7	0.00	90.00	0.00	0.00	283.96	-13.31	7.5729E-7	2.7636E-6	-1.1309E-5	-4.4249E-6	8.1988E-10	-3.8417E-9	-5.4510E-9	57.0	NA	NA	NA	NA	2.7628E-6	-1.1306E-5	-4.4194E-6	0.0000E+0	0.0000E+0	0.0000E+0	1	0.0000E+0	1.0500E-9	0.0000E+0	-4.9200E-9	0.0000E+0	-6.9810E-9	Degauss X, Y, & Z	SAMPLE/CONTINUOUS	YES	NO	0	22272	1.0	0.0	0.0
C5H	800	4.6354E-9	-3.5359E-7	2.0004E-7	0.00	90.00	0.00	0.00	270.75	29.50	4.0628E-7	7.8050E-8	-5.5985E-6	5.0720E-6	6.0067E-9	-8.9555E-9	1.6756E-9	57.0	NA	NA	NA	NA	7.2043E-8	-5.5896E-6	5.0703E-6	0.0000E+0	0.0000E+0	0.0000E+0	1	0.0000E+0	7.7000E-9	0.0000E+0	-1.1480E-8	0.0000E+0	2.1480E-9	Degauss X, Y, & Z	SAMPLE/CONTINUOUS	YES	NO	0	22273	1.0	0.0	0.0
C5H	1000	6.1854E-8	-2.3006E-7	3.3162E-7	0.00	90.00	0.00	0.00	285.05	54.31	4.0832E-7	9.7090E-7	-3.6457E-6	8.4040E-6	9.5607E-9	-8.9597E-9	-1.1176E-9	57.0	NA	NA	NA	NA	9.6134E-7	-3.6368E-6	8.4052E-6	0.0000E+0	0.0000E+0	0.0000E+0	1	0.0000E+0	1.2250E-8	0.0000E+0	-1.1480E-8	0.0000E+0	-1.4320E-9	Degauss X, Y, & Z	SAMPLE/CONTINUOUS	YES	NO	0	22274	1.0	0.0	0.0
C5H	0	4.4213E-6	-4.8868E-6	-5.6319E-6	0.00	90.00	0.00	0.00	312.14	-40.52	8.6687E-6	6.8714E-5	-7.7253E-5	-1.4275E-4	-1.0725E-9	-1.8846E-9	-2.3312E-9	56.0	NA	NA	NA	NA	6.8716E-5	-7.7251E-5	-1.4275E-4	0.0000E+0	0.0000E+0	0.0000E+0	1	0.0000E+0	-1.4000E-9	0.0000E+0	-2.4600E-9	0.0000E+0	-3.0430E-9	None	SAMPLE/CONTINUOUS	YES	NO	1	22262	1.0	0.0	0.0
C5H	50	3.6925E-6	-4.7732E-6	-5.5221E-6	0.00	90.00	0.00	0.00	307.73	-42.46	8.1799E-6	5.7392E-5	-7.5453E-5	-1.3996E-4	3.2340E-9	1.8942E-9	2.7566E-9	56.0	NA	NA	NA	NA	5.7388E-5	-7.5455E-5	-1.3996E-4	0.0000E+0	0.0000E+0	0.0000E+0	1	0.0000E+0	4.2000E-9	0.0000E+0	2.4600E-9	0.0000E+0	3.5800E-9	Degauss X, Y, & Z	SAMPLE/CONTINUOUS	YES	NO	1	22264	1.0	0.0	0.0
C5H	100	3.0003E-6	-4.1684E-6	-5.0632E-6	0.00	90.00	0.00	0.00	305.75	-44.59	7.2121E-6	4.6631E-5	-6.5900E-5	-1.2833E-4	-8.0710E-10	-5.9879E-9	-1.2383E-9	56.0	NA	NA	NA	NA	4.6631E-5	-6.5894E-5	-1.2833E-4	0.0000E+0	0.0000E+0	0.0000E+0	1	0.0000E+0	-1.0500E-9	0.0000E+0	-7.7900E-9	0.0000E+0	-1.6110E-9	Degauss X, Y, & Z	SAMPLE/CONTINUOUS	YES	NO	1	22265	1.0	0.0	0.0
C5H	150	2.4805E-6	-3.4627E-6	-4.2985E-6	0.00	90.00	0.00	0.00	305.62	-45.26	6.0515E-6	3.8550E-5	-5.4731E-5	-1.0895E-4	-2.1497E-9	6.9253E-9	9.6201E-10	56.0	NA	NA	NA	NA	3.8553E-5	-5.4738E-5	-1.0895E-4	0.0000E+0	0.0000E+0	0.0000E+0	1	0.0000E+0	-2.8000E-9	0.0000E+0	9.0200E-9	0.0000E+0	1.2530E-9	Degauss X, Y, & Z	SAMPLE/CONTINUOUS	YES	NO	1	22266	1.0	0.0	0.0
C5H	200	1.9870E-6	-2.8368E-6	-3.4356E-6	0.00	90.00	0.00	0.00	305.01	-44.77	4.8784E-6	3.0881E-5	-4.4842E-5	-8.7073E-5	-8.0328E-10	3.1366E-9	4.7929E-9	56.0	NA	NA	NA	NA	3.0881E-5	-4.4845E-5	-8.7078E-5	0.0000E+0	0.0000E+0	0.0000E+0	1	0.0000E+0	-1.0500E-9	0.0000E+0	4.1000E-9	0.0000E+0	6.2650E-9	Degauss X, Y, & Z	SAMPLE/CONTINUOUS	YES	NO	1	22267	1.0	0.0	0.0
C5H	250	1.5105E-6	-2.2722E-6	-2.6258E-6	0.00	90.00	0.00	0.00	303.61	-43.90	3.7867E-6	2.3477E-5	-3.5925E-5	-6.6553E-5	1.6104E-9	-6.9172E-9	2.7454E-10	56.0	NA	NA	NA	NA	2.3476E-5	-3.5919E-5	-6.6553E-5	0.0000E+0	0.0000E+0	0.0000E+0	1	0.0000E+0	2.1000E-9	0.0000E+0	-9.0200E-9	0.0000E+0	3.5800E-10	Degauss X, Y, & Z	SAMPLE/CONTINUOUS	YES	NO	1	22268	1.0	0.0	0.0
C5H	300	1.1499E-6	-1.8852E-6	-1.9468E-6	0.00	90.00	0.00	0.00	301.38	-41.40	2.9438E-6	1.7874E-5	-2.9805E-5	-4.9339E-5	2.4172E-9	-4.4047E-9	4.2581E-9	56.0	NA	NA	NA	NA	1.7872E-5	-2.9801E-5	-4.9343E-5	0.0000E+0	0.0000E+0	0.0000E+0	1	0.0000E+0	3.1500E-9	0.0000E+0	-5.7400E-9	0.0000E+0	5.5490E-9	Degauss X, Y, & Z	SAMPLE/CONTINUOUS	YES	NO	1	22269	1.0	0.0	0.0
C5H	400	7.5256E-7	-1.3098E-6	-1.1030E-6	0.00	90.00	0.00	0.00	299.88	-36.13	1.8704E-6	1.1699E-5	-2.0703E-5	-2.7954E-5	3.2213E-9	3.1446E-9	1.3729E-9	56.0	NA	NA	NA	NA	1.1696E-5	-2.0706E-5	-2.7956E-5	0.0000E+0	0.0000E+0	0.0000E+0	1	0.0000E+0	4.2000E-9	0.0000E+0	4.1000E-9	0.0000E+0	1.7900E-9	Degauss X, Y, & Z	SAMPLE/CONTINUOUS	YES	NO	1	22270	1.0	0.0	0.0
C5H	500	4.2594E-7	-8.9856E-7	-5.3902E-7	0.00	90.00	0.00	0.00	295.36	-28.46	1.1311E-6	6.6168E-6	-1.4197E-5	-1.3666E-5	-3.2220E-9	6.9197E-9	-3.9823E-9	56.0	NA	NA	NA	NA	6.6200E-6	-1.4204E-5	-1.3662E-5	0.0000E+0	0.0000E+0	0.0000E+0	1	0.0000E+0	-4.2000E-9	0.0000E+0	9.0200E-9	0.0000E+0	-5.1910E-9	Degauss X, Y, & Z	SAMPLE/CONTINUOUS	YES	NO	1	22271	1.0	0.0	0.0
C5H	600	3.1590E-7	-6.7338E-7	-2.4587E-7	0.00	90.00	0.00	0.00	295.13	-18.29	7.8338E-7	4.9105E-6	-1.0649E-5	-6.2371E-6	8.0570E-10	-3.7753E-9	-5.3567E-9	56.0	NA	NA	NA	NA	4.9097E-6	-1.0645E-5	-6.2317E-6	0.0000E+0	0.0000E+0	0.0000E+0	1	0.0000E+0	1.0500E-9	0.0000E+0	-4.9200E-9	0.0000E+0	-6.9810E-9	Degauss X, Y, & Z	SAMPLE/CONTINUOUS	YES	NO	1	22272	1.0	0.0	0.0
C5H	800	9.6679E-8	-3.1983E-7	1.5295E-7	0.00	90.00	0.00	0.00	286.82	24.60	3.6747E-7	1.5085E-6	-5.0647E-6	3.8782E-6	5.9089E-9	-8.8096E-9	1.6483E-9	56.0	NA	NA	NA	NA	1.5026E-6	-5.0559E-6	3.8766E-6	0.0000E+0	0.0000E+0	0.0000E+0	1	0.0000E+0	7.7000E-9	0.0000E+0	-1.1480E-8	0.0000E+0	2.1480E-9	Degauss X, Y, & Z	SAMPLE/CONTINUOUS	YES	NO	1	22273	1.0	0.0	0.0
C5H	1000	1.4089E-7	-2.0623E-7	2.8770E-7	0.00	90.00	0.00	0.00	304.34	49.04	3.8098E-7	2.1990E-6	-3.2689E-6	7.2908E-6	9.4058E-9	-8.8146E-9	-1.0995E-9	56.0	NA	NA	NA	NA	2.1896E-6	-3.2601E-6	7.2919E-6	0.0000E+0	0.0000E+0	0.0000E+0	1	0.0000E+0	1.2250E-8	0.0000E+0	-1.1480E-8	0.0000E+0	-1.4320E-9	Degauss X, Y, & Z	SAMPLE/CONTINUOUS	YES	NO	1	22274	1.0	0.0	0.0
C5H	0	4.4250E-6	-3.7716E-6	-6.1553E-6	0.00	90.00	0.00	0.00	319.56	-46.63	8.4672E-6	6.8772E-5	-5.9624E-5	-1.5601E-4	-1.0546E-9	-1.8532E-9	-2.2924E-9	55.0	NA	NA	NA	NA	6.8773E-5	-5.9622E-5	-1.5601E-4	0.0000E+0	0.0000E+0	0.0000E+0	1	0.0000E+0	-1.4000E-9	0.0000E+0	-2.4600E-9	0.0000E+0	-3.0430E-9	None	SAMPLE/CONTINUOUS	YES	NO	2	22262	1.0	0.0	0.0
C5H	50	3.5900E-6	-3.7610E-6	-5.9801E-6	0.00	90.00	0.00	0.00	313.67	-48.99	7.9243E-6	5.5799E-5	-5.9452E-5	-1.5157E-4	3.1778E-9	1.8613E-9	2.7087E-9	55.0	NA	NA	NA	NA	5.5796E-5	-5.9454E-5	-1.5157E-4	0.0000E+0	0.0000E+0	0.0000E+0	1	0.0000E+0	4.2000E-9	0.0000E+0	2.4600E-9	0.0000E+0	3.5800E-9	Degauss X, Y, & Z	SAMPLE/CONTINUOUS	YES	NO	2	22264	1.0	0.0	0.0
C5H	100	2.8618E-6	-3.3492E-6	-5.4157E-6	0.00	90.00	0.00	0.00	310.51	-50.87	6.9812E-6	4.4478E-5	-5.2950E-5	-1.3727E-4	-7.9383E-10	-5.8895E-9	-1.2180E-9	55.0	NA	NA	NA	NA	4.4479E-5	-5.2944E-5	-1.3727E-4	0.0000E+0	0.0000E+0	0.0000E+0	1	0.0000E+0	-1.0500E-9	0.0000E+0	-7.7900E-9	0.0000E+0	-1.6110E-9	Degauss X, Y, & Z	SAMPLE/CONTINUOUS	YES	NO	2	22265	1.0	0.0	0.0
C5H	150	2.3642E-6	-2.7937E-6	-4.5726E-6	0.00	90.00	0.00	0.00	310.24	-51.33	5.8569E-6	3.6743E-5	-4.4156E-5	-1.1590E-4	-2.1142E-9	6.8107E-9	9.4610E-10	55.0	NA	NA	NA	NA	3.6745E-5	-4.4163E-5	-1.1590E-4	0.0000E+0	0.0000E+0	0.0000E+0	1	0.0000E+0	-2.8000E-9	0.0000E+0	9.0200E-9	0.0000E+0	1.2530E-9	Degauss X, Y, & Z	SAMPLE/CONTINUOUS	YES	NO	2	22266	1.0	0.0	0.0
C5H	200	1.9013E-6	-2.3104E-6	-3.6564E-6	0.00	90.00	0.00	0.00	309.45	-50.71	4.7247E-6	2.9550E-5	-3.6520E-5	-9.2670E-5	-7.8995E-10	3.0846E-9	4.7134E-9	55.0	NA	NA	NA	NA	2.9551E-5	-3.6523E-5	-9.2675E-5	0.0000E+0	0.0000E+0	0.0000E+0	1	0.0000E+0	-1.0500E-9	0.0000E+0	4.1000E-9	0.0000E+0	6.2650E-9	Degauss X, Y, & Z	SAMPLE/CONTINUOUS	YES	NO	2	22267	1.0	0.0	0.0
C5H	250	1.4802E-6	-1.8105E-6	-2.7976E-6	0.00	90.00	0.00	0.00	309.27	-50.11	3.6463E-6	2.3006E-5	-2.8627E-5	-7.0909E-5	1.5839E-9	-6.8033E-9	2.7002E-10	55.0	NA	NA	NA	NA	2.3005E-5	-2.8620E-5	-7.0909E-5	0.0000E+0	0.0000E+0	0.0000E+0	1	0.0000E+0	2.1000E-9	0.0000E+0	-9.0200E-9	0.0000E+0	3.5800E-10	Degauss X, Y, & Z	SAMPLE/CONTINUOUS	YES	NO	2	22268	1.0	0.0	0.0
C5H	300	1.1378E-6	-1.5515E-6	-2.0825E-6	0.00	90.00	0.00	0.00	306.25	-47.27	2.8352E-6	1.7686E-5	-2.4530E-5	-5.2778E-5	2.3769E-9	-4.3313E-9	4.1872E-9	55.0	NA	NA	NA	NA	1.7683E-5	-2.4526E-5	-5.2782E-5	0.0000E+0	0.0000E+0	0.0000E+0	1	0.0000E+0	3.1500E-9	0.0000E+0	-5.7400E-9	0.0000E+0	5.5490E-9	Degauss X, Y, & Z	SAMPLE/CONTINUOUS	YES	NO	2	22269	1.0	0.0	0.0
C5H	400	7.8015E-7	-1.0592E-6	-1.1976E-6	0.00	90.00	0.00	0.00	306.37	-42.31	1.7789E-6	1.2128E-5	-1.6740E-5	-3.0352E-5	3.1679E-9	3.0924E-9	1.3501E-9	55.0	NA	NA	NA	NA	1.2125E-5	-1.6743E-5	-3.0353E-5	0.0000E+0	0.0000E+0	0.0000E+0	1	0.0000E+0	4.2000E-9	0.0000E+0	4.1000E-9	0.0000E+0	1.7900E-9	Degauss X, Y, & Z	SAMPLE/CONTINUOUS	YES	NO	2	22270	1.0	0.0	0.0
C5H	500	4.5271E-7	-7.4205E-7	-6.1670E-7	0.00	90.00	0.00	0.00	301.39	-35.35	1.0658E-6	7.0329E-6	-1.1724E-5	-1.5635E-5	-3.1687E-9	6.8052E-9	-3.9164E-9	55.0	NA	NA	NA	NA	7.0361E-6	-1.1730E-5	-1.5631E-5	0.0000E+0	0.0000E+0	0.0000E+0	1	0.0000E+0	-4.2000E-9	0.0000E+0	9.0200E-9	0.0000E+0	-5.1910E-9	Degauss X, Y, & Z	SAMPLE/CONTINUOUS	YES	NO	2	22271	1.0	0.0	0.0
C5H	600	3.5569E-7	-5.4178E-7	-3.0630E-7	0.00	90.00	0.00	0.00	303.29	-25.30	7.1684E-7	5.5290E-6	-8.5682E-6	-7.7688E-6	7.9151E-10	-3.7088E-9	-5.2624E-9	55.0	NA	NA	NA	NA	5.5282E-6	-8.5645E-6	-7.7635E-6	0.0000E+0	0.0000E+0	0.0000E+0	1	0.0000E+0	1.0500E-9	0.0000E+0	-4.9200E-9	0.0000E+0	-6.9810E-9	Degauss X, Y, & Z	SAMPLE/CONTINUOUS	YES	NO	2	22272	1.0	0.0	0.0
C5H	800	1.2211E-7	-2.4940E-7	9.6272E-8	0.00	90.00	0.00	0.00	296.09	19.12	2.9390E-7	1.9036E-6	-3.9512E-6	2.4417E-6	5.8110E-9	-8.6636E-9	1.6210E-9	55.0	NA	NA	NA	NA	1.8978E-6	-3.9425E-6	2.4401E-6	0.0000E+0	0.0000E+0	0.0000E+0	1	0.0000E+0	7.7000E-9	0.0000E+0	-1.1480E-8	0.0000E+0	2.1480E-9	Degauss X, Y, & Z	SAMPLE/CONTINUOUS	YES	NO	2	22273	1.0	0.0	0.0
C5H	1000	1.5884E-7	-1.4757E-7	2.3168E-7	0.00	90.00	0.00	0.00	317.11	46.90	3.1731E-7	2.4780E-6	-2.3415E-6	5.8712E-6	9.2509E-9	-8.6694E-9	-1.0814E-9	55.0	NA	NA	NA	NA	2.4687E-6	-2.3328E-6	5.8723E-6	0.0000E+0	0.0000E+0	0.0000E+0	1	0.0000E+0	1.2250E-8	0.0000E+0	-1.1480E-8	0.0000E+0	-1.4320E-9	Degauss X, Y, & Z	SAMPLE/CONTINUOUS	YES	NO	2	22274	1.0	0.0	0.0
