Sample ID	AF Z	X intensity	Y intensity	Z intensity	Sample Azimiuth	Sample Dip	Formation Dip Azimuth	Formation Dip	Declination: Unrotated	Inclination: Unrotated	Intensity	X mean	Y mean	Z mean	X drift	Y drift	Z drift	Position	Temp C	ARM Gauss	ARM axis	IRM Gauss	X corr	Y corr	Z corr	X std dev	Y std dev	Z std dev	# MM averaged	X bkg #1	X bkg #2	Y bkg #1	Y bkg #2	Z bkg #1	Z bkg #2	Treatment Type	Meas. type	Drift corrected	Tray corrected	Depth	Run #	Settling time	Leader length	Trailer length
C5B	0	1.2478E-5	-2.0621E-6	2.0963E-5	0.00	90.00	0.00	0.00	350.62	58.90	2.4483E-5	1.9393E-4	-3.2600E-5	5.3133E-4	1.9449E-9	-2.6580E-9	2.2104E-10	35.0	NA	NA	NA	NA	1.9393E-4	-3.2598E-5	5.3133E-4	0.0000E+0	0.0000E+0	0.0000E+0	1	0.0000E+0	6.3000E-9	0.0000E+0	-8.6100E-9	0.0000E+0	7.1600E-10	None	SAMPLE/CONTINUOUS	YES	NO	0.35	22341	1.0	0.0	0.0
C5B	0	1.1767E-5	-2.4856E-6	2.0587E-5	0.00	90.00	0.00	0.00	348.07	59.71	2.3842E-5	1.8289E-4	-3.9294E-5	5.2179E-4	1.9970E-9	-2.7292E-9	2.2696E-10	36.0	NA	NA	NA	NA	1.8288E-4	-3.9292E-5	5.2179E-4	0.0000E+0	0.0000E+0	0.0000E+0	1	0.0000E+0	6.3000E-9	0.0000E+0	-8.6100E-9	0.0000E+0	7.1600E-10	None	SAMPLE/CONTINUOUS	YES	NO	0.36	22341	1.0	0.0	0.0
C5B	0	1.0649E-5	-3.4080E-6	2.0145E-5	0.00	90.00	0.00	0.00	342.25	60.97	2.3040E-5	1.6551E-4	-5.3876E-5	5.1060E-4	2.0491E-9	-2.8004E-9	2.3288E-10	37.0	NA	NA	NA	NA	1.6551E-4	-5.3874E-5	5.1060E-4	0.0000E+0	0.0000E+0	0.0000E+0	1	0.0000E+0	6.3000E-9	0.0000E+0	-8.6100E-9	0.0000E+0	7.1600E-10	None	SAMPLE/CONTINUOUS	YES	NO	0.37	22341	1.0	0.0	0.0
C5B	0	9.5131E-6	-4.7612E-6	1.9642E-5	0.00	90.00	0.00	0.00	333.41	61.56	2.2337E-5	1.4785E-4	-7.5268E-5	4.9784E-4	2.0979E-9	-2.8671E-9	2.3843E-10	38.0	NA	NA	NA	NA	1.4785E-4	-7.5265E-5	4.9784E-4	0.0000E+0	0.0000E+0	0.0000E+0	1	0.0000E+0	6.3000E-9	0.0000E+0	-8.6100E-9	0.0000E+0	7.1600E-10	None	SAMPLE/CONTINUOUS	YES	NO	0.38	22341	1.0	0.0	0.0
C5B	0	8.7528E-6	-5.9546E-6	1.9150E-5	0.00	90.00	0.00	0.00	325.77	61.07	2.1881E-5	1.3604E-4	-9.4134E-5	4.8538E-4	2.1500E-9	-2.9383E-9	2.4435E-10	39.0	NA	NA	NA	NA	1.3604E-4	-9.4131E-5	4.8538E-4	0.0000E+0	0.0000E+0	0.0000E+0	1	0.0000E+0	6.3000E-9	0.0000E+0	-8.6100E-9	0.0000E+0	7.1600E-10	None	SAMPLE/CONTINUOUS	YES	NO	0.39	22341	1.0	0.0	0.0
C5B	0	8.8006E-6	-6.5038E-6	1.8632E-5	0.00	90.00	0.00	0.00	323.54	59.57	2.1608E-5	1.3678E-4	-1.0281E-4	4.7226E-4	2.1988E-9	-3.0050E-9	2.4989E-10	40.0	NA	NA	NA	NA	1.3678E-4	-1.0281E-4	4.7226E-4	0.0000E+0	0.0000E+0	0.0000E+0	1	0.0000E+0	6.3000E-9	0.0000E+0	-8.6100E-9	0.0000E+0	7.1600E-10	None	SAMPLE/CONTINUOUS	YES	NO	0.40	22341	1.0	0.0	0.0
C5B	0	9.9875E-6	-6.2567E-6	1.8153E-5	0.00	90.00	0.00	0.00	327.93	57.01	2.1643E-5	1.5523E-4	-9.8909E-5	4.6011E-4	2.2492E-9	-3.0740E-9	2.5563E-10	41.0	NA	NA	NA	NA	1.5523E-4	-9.8906E-5	4.6011E-4	0.0000E+0	0.0000E+0	0.0000E+0	1	0.0000E+0	6.3000E-9	0.0000E+0	-8.6100E-9	0.0000E+0	7.1600E-10	None	SAMPLE/CONTINUOUS	YES	NO	0.41	22341	1.0	0.0	0.0
C5B	0	1.2065E-5	-5.4881E-6	1.7875E-5	0.00	90.00	0.00	0.00	335.54	53.44	2.2253E-5	1.8751E-4	-8.6760E-5	4.5306E-4	2.2981E-9	-3.1407E-9	2.6118E-10	42.0	NA	NA	NA	NA	1.8751E-4	-8.6757E-5	4.5306E-4	0.0000E+0	0.0000E+0	0.0000E+0	1	0.0000E+0	6.3000E-9	0.0000E+0	-8.6100E-9	0.0000E+0	7.1600E-10	None	SAMPLE/CONTINUOUS	YES	NO	0.42	22341	1.0	0.0	0.0
C5B	0	1.4494E-5	-4.5649E-6	1.7889E-5	0.00	90.00	0.00	0.00	342.52	49.65	2.3472E-5	2.2527E-4	-7.2165E-5	4.5342E-4	2.3470E-9	-3.2075E-9	2.6673E-10	43.0	NA	NA	NA	NA	2.2527E-4	-7.2162E-5	4.5342E-4	0.0000E+0	0.0000E+0	0.0000E+0	1	0.0000E+0	6.3000E-9	0.0000E+0	-8.6100E-9	0.0000E+0	7.1600E-10	None	SAMPLE/CONTINUOUS	YES	NO	0.43	22341	1.0	0.0	0.0
C5B	0	1.6376E-5	-3.8207E-6	1.8029E-5	0.00	90.00	0.00	0.00	346.87	47.00	2.4654E-5	2.5451E-4	-6.0401E-5	4.5697E-4	2.3957E-9	-3.2742E-9	2.7228E-10	44.0	NA	NA	NA	NA	2.5451E-4	-6.0398E-5	4.5697E-4	0.0000E+0	0.0000E+0	0.0000E+0	1	0.0000E+0	6.3000E-9	0.0000E+0	-8.6100E-9	0.0000E+0	7.1600E-10	None	SAMPLE/CONTINUOUS	YES	NO	0.44	22341	1.0	0.0	0.0
