Sample ID	Run #	Sample Timestamp	Area	Depth	Inclination: Unrotated	Inclination: Sample Rotated	Inclination: Formation Rotated	Declination: Unrotated	Declination: Sample Rotated	Declination: Formation Rotated	Intensity	Sample Azimiuth	Sample Dip	Formation Dip Azimuth	Formation Dip	Mag Dev	X intensity	X mean	X corr	Y intensity	Y mean	Y corr	Z intensity	Z mean	Z corr	Treatment Type	AF X	AF Y	AF Z	IRM Gauss	Meas. type	Drift corrected	X responce	Y responce	Z responce
C5A	60203	21/03/20 0016	3.80	0.01	-65.64	-65.64	-65.64	188.68	188.68	188.68	2.5182E-3	0.00	90.00	0.00	0.00	0.00	-1.0266E-3	-1.5955E-2	-1.5955E-2	-1.5675E-4	-2.4779E-3	-2.4779E-3	-2.2941E-3	-5.9330E-2	-5.8146E-2	Degauss X, Y, & Z	100	100	100	NA	SAMPLE/CONTINUOUS	YES	4.09	4.16	6.67
C5A	60203	21/03/20 0016	3.80	0.02	-71.23	-71.23	-71.23	187.51	187.51	187.51	3.2393E-3	0.00	90.00	0.00	0.00	0.00	-1.0333E-3	-1.6059E-2	-1.6059E-2	-1.3616E-4	-2.1525E-3	-2.1525E-3	-3.0671E-3	-7.9241E-2	-7.7738E-2	Degauss X, Y, & Z	100	100	100	NA	SAMPLE/CONTINUOUS	YES	4.09	4.16	6.67
C5A	60203	21/03/20 0016	3.80	0.03	-77.20	-77.20	-77.20	185.28	185.28	185.28	3.8830E-3	0.00	90.00	0.00	0.00	0.00	-8.5634E-4	-1.3309E-2	-1.3309E-2	-7.9135E-5	-1.2510E-3	-1.2510E-3	-3.7866E-3	-9.7806E-2	-9.5974E-2	Degauss X, Y, & Z	100	100	100	NA	SAMPLE/CONTINUOUS	YES	4.09	4.16	6.67
C5A	60203	21/03/20 0016	3.80	0.04	-82.25	-82.25	-82.25	181.03	181.03	181.03	4.3871E-3	0.00	90.00	0.00	0.00	0.00	-5.9135E-4	-9.1908E-3	-9.1907E-3	-1.0591E-5	-1.6742E-4	-1.6742E-4	-4.3471E-3	-1.1233E-1	-1.1018E-1	Degauss X, Y, & Z	100	100	100	NA	SAMPLE/CONTINUOUS	YES	4.09	4.16	6.67
C5A	60203	21/03/20 0016	3.80	0.05	-85.44	-85.44	-85.44	172.68	172.68	172.68	4.7671E-3	0.00	90.00	0.00	0.00	0.00	-3.7632E-4	-5.8488E-3	-5.8488E-3	4.8349E-5	7.6430E-4	7.6430E-4	-4.7520E-3	-1.2291E-1	-1.2044E-1	Degauss X, Y, & Z	100	100	100	NA	SAMPLE/CONTINUOUS	YES	4.09	4.16	6.67
C5A	60203	21/03/20 0016	3.80	0.06	-87.22	-87.22	-87.22	156.58	156.58	156.58	5.0088E-3	0.00	90.00	0.00	0.00	0.00	-2.2279E-4	-3.4627E-3	-3.4627E-3	9.6514E-5	1.5257E-3	1.5257E-3	-5.0030E-3	-1.2959E-1	-1.2680E-1	Degauss X, Y, & Z	100	100	100	NA	SAMPLE/CONTINUOUS	YES	4.09	4.16	6.67
C5A	60203	21/03/20 0016	3.80	0.07	-88.22	-88.22	-88.22	108.92	108.92	108.92	5.1176E-3	0.00	90.00	0.00	0.00	0.00	-5.1626E-5	-8.0240E-4	-8.0238E-4	1.5060E-4	2.3806E-3	2.3806E-3	-5.1151E-3	-1.3275E-1	-1.2965E-1	Degauss X, Y, & Z	100	100	100	NA	SAMPLE/CONTINUOUS	YES	4.09	4.16	6.67
C5A	60203	21/03/20 0016	3.80	0.08	-87.07	-87.07	-87.07	53.83	53.83	53.83	5.0785E-3	0.00	90.00	0.00	0.00	0.00	1.5320E-4	2.3810E-3	2.3811E-3	2.0957E-4	3.3128E-3	3.3128E-3	-5.0718E-3	-1.3197E-1	-1.2855E-1	Degauss X, Y, & Z	100	100	100	NA	SAMPLE/CONTINUOUS	YES	4.09	4.16	6.67
C5A	60203	21/03/20 0016	3.80	0.09	-84.64	-84.64	-84.64	34.97	34.97	34.97	4.8805E-3	0.00	90.00	0.00	0.00	0.00	3.7349E-4	5.8047E-3	5.8048E-3	2.6125E-4	4.1299E-3	4.1299E-3	-4.8592E-3	-1.2690E-1	-1.2316E-1	Degauss X, Y, & Z	100	100	100	NA	SAMPLE/CONTINUOUS	YES	4.09	4.16	6.67
C5A	60203	21/03/20 0016	3.80	0.10	-82.08	-82.08	-82.08	27.27	27.27	27.27	4.5321E-3	0.00	90.00	0.00	0.00	0.00	5.5535E-4	8.6312E-3	8.6312E-3	2.8623E-4	4.5246E-3	4.5247E-3	-4.4889E-3	-1.1785E-1	-1.1378E-1	Degauss X, Y, & Z	100	100	100	NA	SAMPLE/CONTINUOUS	YES	4.09	4.16	6.67
C5A	60203	21/03/20 0016	3.80	0.11	-80.10	-80.10	-80.10	23.07	23.07	23.07	4.0775E-3	0.00	90.00	0.00	0.00	0.00	6.4479E-4	1.0021E-2	1.0021E-2	2.7464E-4	4.3415E-3	4.3415E-3	-4.0168E-3	-1.0620E-1	-1.0181E-1	Degauss X, Y, & Z	100	100	100	NA	SAMPLE/CONTINUOUS	YES	4.09	4.16	6.67
C5A	60203	21/03/20 0016	3.80	0.12	-79.24	-79.24	-79.24	21.15	21.15	21.15	3.5804E-3	0.00	90.00	0.00	0.00	0.00	6.2317E-4	9.6852E-3	9.6853E-3	2.4111E-4	3.8115E-3	3.8115E-3	-3.5175E-3	-9.3866E-2	-8.9154E-2	Degauss X, Y, & Z	100	100	100	NA	SAMPLE/CONTINUOUS	YES	4.09	4.16	6.67
C5A	60203	21/03/20 0016	3.80	0.13	-80.12	-80.12	-80.12	22.18	22.18	22.18	3.1070E-3	0.00	90.00	0.00	0.00	0.00	4.9384E-4	7.6752E-3	7.6752E-3	2.0135E-4	3.1830E-3	3.1830E-3	-3.0609E-3	-8.2621E-2	-7.7582E-2	Degauss X, Y, & Z	100	100	100	NA	SAMPLE/CONTINUOUS	YES	4.09	4.16	6.67
C5A	60203	21/03/20 0016	3.80	0.14	-82.69	-82.69	-82.69	29.50	29.50	29.50	2.7392E-3	0.00	90.00	0.00	0.00	0.00	3.0315E-4	4.7115E-3	4.7116E-3	1.7151E-4	2.7112E-3	2.7112E-3	-2.7170E-3	-7.4222E-2	-6.8865E-2	Degauss X, Y, & Z	100	100	100	NA	SAMPLE/CONTINUOUS	YES	4.09	4.16	6.67
C5A	60203	21/03/20 0016	3.80	0.15	-85.67	-85.67	-85.67	54.33	54.33	54.33	2.5330E-3	0.00	90.00	0.00	0.00	0.00	1.1161E-4	1.7346E-3	1.7346E-3	1.5549E-4	2.4580E-3	2.4581E-3	-2.5257E-3	-6.9694E-2	-6.4017E-2	Degauss X, Y, & Z	100	100	100	NA	SAMPLE/CONTINUOUS	YES	4.09	4.16	6.67
C5A	60203	21/03/20 0016	3.80	0.16	-86.53	-86.53	-86.53	96.28	96.28	96.28	2.4811E-3	0.00	90.00	0.00	0.00	0.00	-1.6409E-5	-2.5508E-4	-2.5502E-4	1.4922E-4	2.3588E-3	2.3588E-3	-2.4766E-3	-6.8768E-2	-6.2771E-2	Degauss X, Y, & Z	100	100	100	NA	SAMPLE/CONTINUOUS	YES	4.09	4.16	6.67
C5A	60203	21/03/20 0016	3.80	0.17	-86.59	-86.59	-86.59	115.85	115.85	115.85	2.5109E-3	0.00	90.00	0.00	0.00	0.00	-6.5059E-5	-1.0112E-3	-1.0112E-3	1.3426E-4	2.1223E-3	2.1223E-3	-2.5065E-3	-6.9853E-2	-6.3529E-2	Degauss X, Y, & Z	100	100	100	NA	SAMPLE/CONTINUOUS	YES	4.09	4.16	6.67
C5A	60203	21/03/20 0016	3.80	0.18	-86.95	-86.95	-86.95	141.13	141.13	141.13	2.5674E-3	0.00	90.00	0.00	0.00	0.00	-1.0652E-4	-1.6556E-3	-1.6555E-3	8.5871E-5	1.3574E-3	1.3574E-3	-2.5638E-3	-7.1625E-2	-6.4982E-2	Degauss X, Y, & Z	100	100	100	NA	SAMPLE/CONTINUOUS	YES	4.09	4.16	6.67
C5A	60203	21/03/20 0016	3.80	0.19	-85.87	-85.87	-85.87	176.52	176.52	176.52	2.6581E-3	0.00	90.00	0.00	0.00	0.00	-1.9109E-4	-2.9700E-3	-2.9699E-3	1.1612E-5	1.8354E-4	1.8356E-4	-2.6512E-3	-7.4160E-2	-6.7197E-2	Degauss X, Y, & Z	100	100	100	NA	SAMPLE/CONTINUOUS	YES	4.09	4.16	6.67
C5A	60203	21/03/20 0016	3.80	0.20	-84.53	-84.53	-84.53	190.00	190.00	190.00	2.8270E-3	0.00	90.00	0.00	0.00	0.00	-2.6531E-4	-4.1235E-3	-4.1234E-3	-4.6789E-5	-7.3967E-4	-7.3965E-4	-2.8142E-3	-7.8610E-2	-7.1328E-2	Degauss X, Y, & Z	100	100	100	NA	SAMPLE/CONTINUOUS	YES	4.09	4.16	6.67
C5A	60203	21/03/20 0016	3.80	0.21	-84.70	-84.70	-84.70	191.09	191.09	191.09	3.0343E-3	0.00	90.00	0.00	0.00	0.00	-2.7527E-4	-4.2784E-3	-4.2783E-3	-5.3976E-5	-8.5328E-4	-8.5325E-4	-3.0213E-3	-8.4177E-2	-7.6578E-2	Degauss X, Y, & Z	100	100	100	NA	SAMPLE/CONTINUOUS	YES	4.09	4.16	6.67
C5A	60203	21/03/20 0016	3.80	0.22	-86.55	-86.55	-86.55	182.66	182.66	182.66	3.1882E-3	0.00	90.00	0.00	0.00	0.00	-1.9169E-4	-2.9793E-3	-2.9792E-3	-8.9139E-6	-1.4093E-4	-1.4091E-4	-3.1824E-3	-8.8581E-2	-8.0662E-2	Degauss X, Y, & Z	100	100	100	NA	SAMPLE/CONTINUOUS	YES	4.09	4.16	6.67
C5A	60203	21/03/20 0016	3.80	0.23	-88.49	-88.49	-88.49	135.75	135.75	135.75	3.2477E-3	0.00	90.00	0.00	0.00	0.00	-6.1298E-5	-9.5277E-4	-9.5270E-4	5.9712E-5	9.4391E-4	9.4393E-4	-3.2466E-3	-9.0536E-2	-8.2288E-2	Degauss X, Y, & Z	100	100	100	NA	SAMPLE/CONTINUOUS	YES	4.09	4.16	6.67
C5A	60203	21/03/20 0016	3.80	0.24	-88.07	-88.07	-88.07	86.04	86.04	86.04	3.2432E-3	0.00	90.00	0.00	0.00	0.00	7.5571E-6	1.1738E-4	1.1745E-4	1.0924E-4	1.7268E-3	1.7268E-3	-3.2414E-3	-9.0732E-2	-8.2156E-2	Degauss X, Y, & Z	100	100	100	NA	SAMPLE/CONTINUOUS	YES	4.09	4.16	6.67
C5A	60203	21/03/20 0016	3.80	0.25	-87.67	-87.67	-87.67	90.29	90.29	90.29	3.2203E-3	0.00	90.00	0.00	0.00	0.00	-6.7086E-7	-1.0503E-5	-1.0426E-5	1.3067E-4	2.0657E-3	2.0657E-3	-3.2176E-3	-9.0451E-2	-8.1554E-2	Degauss X, Y, & Z	100	100	100	NA	SAMPLE/CONTINUOUS	YES	4.09	4.16	6.67
C5A	60203	21/03/20 0016	3.80	0.26	-87.40	-87.40	-87.40	102.77	102.77	102.77	3.2088E-3	0.00	90.00	0.00	0.00	0.00	-3.2140E-5	-4.9960E-4	-4.9952E-4	1.4176E-4	2.2409E-3	2.2409E-3	-3.2055E-3	-9.0475E-2	-8.1248E-2	Degauss X, Y, & Z	100	100	100	NA	SAMPLE/CONTINUOUS	YES	4.09	4.16	6.67
C5A	60203	21/03/20 0016	3.80	0.27	-87.13	-87.13	-87.13	111.07	111.07	111.07	3.2093E-3	0.00	90.00	0.00	0.00	0.00	-5.7835E-5	-8.9895E-4	-8.9887E-4	1.5014E-4	2.3733E-3	2.3733E-3	-3.2053E-3	-9.0797E-2	-8.1242E-2	Degauss X, Y, & Z	100	100	100	NA	SAMPLE/CONTINUOUS	YES	4.09	4.16	6.67
C5A	60203	21/03/20 0016	3.80	0.28	-86.96	-86.96	-86.96	118.33	118.33	118.33	3.2064E-3	0.00	90.00	0.00	0.00	0.00	-8.0705E-5	-1.2544E-3	-1.2543E-3	1.4968E-4	2.3662E-3	2.3662E-3	-3.2019E-3	-9.1031E-2	-8.1156E-2	Degauss X, Y, & Z	100	100	100	NA	SAMPLE/CONTINUOUS	YES	4.09	4.16	6.67
C5A	60203	21/03/20 0016	3.80	0.29	-86.94	-86.94	-86.94	124.17	124.17	124.17	3.1963E-3	0.00	90.00	0.00	0.00	0.00	-9.5801E-5	-1.4890E-3	-1.4889E-3	1.4110E-4	2.2305E-3	2.2305E-3	-3.1918E-3	-9.1104E-2	-8.0899E-2	Degauss X, Y, & Z	100	100	100	NA	SAMPLE/CONTINUOUS	YES	4.09	4.16	6.67
C5A	60203	21/03/20 0016	3.80	0.30	-87.17	-87.17	-87.17	121.73	121.73	121.73	3.1841E-3	0.00	90.00	0.00	0.00	0.00	-8.2622E-5	-1.2842E-3	-1.2841E-3	1.3362E-4	2.1122E-3	2.1122E-3	-3.1803E-3	-9.1142E-2	-8.0607E-2	Degauss X, Y, & Z	100	100	100	NA	SAMPLE/CONTINUOUS	YES	4.09	4.16	6.67
C5A	60203	21/03/20 0016	3.80	0.31	-87.49	-87.49	-87.49	101.18	101.18	101.18	3.1492E-3	0.00	90.00	0.00	0.00	0.00	-2.6757E-5	-4.1595E-4	-4.1585E-4	1.3540E-4	2.1403E-3	2.1403E-3	-3.1462E-3	-9.0597E-2	-7.9743E-2	Degauss X, Y, & Z	100	100	100	NA	SAMPLE/CONTINUOUS	YES	4.09	4.16	6.67
C5A	60203	21/03/20 0016	3.80	0.32	-86.87	-86.87	-86.87	64.00	64.00	64.00	3.0564E-3	0.00	90.00	0.00	0.00	0.00	7.3051E-5	1.1353E-3	1.1354E-3	1.4976E-4	2.3675E-3	2.3675E-3	-3.0519E-3	-8.8535E-2	-7.7353E-2	Degauss X, Y, & Z	100	100	100	NA	SAMPLE/CONTINUOUS	YES	4.09	4.16	6.67
C5A	60203	21/03/20 0016	3.80	0.33	-85.28	-85.28	-85.28	43.75	43.75	43.75	2.8930E-3	0.00	90.00	0.00	0.00	0.00	1.7193E-4	2.6721E-3	2.6722E-3	1.6462E-4	2.6022E-3	2.6023E-3	-2.8832E-3	-8.4581E-2	-7.3079E-2	Degauss X, Y, & Z	100	100	100	NA	SAMPLE/CONTINUOUS	YES	4.09	4.16	6.67
C5A	60203	21/03/20 0016	3.80	0.34	-83.90	-83.90	-83.90	37.06	37.06	37.06	2.6792E-3	0.00	90.00	0.00	0.00	0.00	2.2704E-4	3.5285E-3	3.5286E-3	1.7148E-4	2.7108E-3	2.7108E-3	-2.6640E-3	-7.9355E-2	-6.7523E-2	Degauss X, Y, & Z	100	100	100	NA	SAMPLE/CONTINUOUS	YES	4.09	4.16	6.67
C5A	60203	21/03/20 0016	3.80	0.35	-83.17	-83.17	-83.17	35.87	35.87	35.87	2.4552E-3	0.00	90.00	0.00	0.00	0.00	2.3677E-4	3.6798E-3	3.6799E-3	1.7117E-4	2.7059E-3	2.7059E-3	-2.4377E-3	-7.3948E-2	-6.1787E-2	Degauss X, Y, & Z	100	100	100	NA	SAMPLE/CONTINUOUS	YES	4.09	4.16	6.67
C5A	60203	21/03/20 0016	3.80	0.36	-83.22	-83.22	-83.22	38.12	38.12	38.12	2.2410E-3	0.00	90.00	0.00	0.00	0.00	2.0821E-4	3.2360E-3	3.2361E-3	1.6337E-4	2.5826E-3	2.5826E-3	-2.2253E-3	-6.8883E-2	-5.6403E-2	Degauss X, Y, & Z	100	100	100	NA	SAMPLE/CONTINUOUS	YES	4.09	4.16	6.67
C5A	60203	21/03/20 0016	3.80	0.37	-83.89	-83.89	-83.89	43.48	43.48	43.48	2.0377E-3	0.00	90.00	0.00	0.00	0.00	1.5735E-4	2.4454E-3	2.4455E-3	1.4920E-4	2.3585E-3	2.3585E-3	-2.0262E-3	-6.4166E-2	-5.1355E-2	Degauss X, Y, & Z	100	100	100	NA	SAMPLE/CONTINUOUS	YES	4.09	4.16	6.67
C5A	60203	21/03/20 0016	3.80	0.38	-84.75	-84.75	-84.75	51.13	51.13	51.13	1.8703E-3	0.00	90.00	0.00	0.00	0.00	1.0732E-4	1.6679E-3	1.6680E-3	1.3315E-4	2.1049E-3	2.1049E-3	-1.8624E-3	-6.0346E-2	-4.7206E-2	Degauss X, Y, & Z	100	100	100	NA	SAMPLE/CONTINUOUS	YES	4.09	4.16	6.67
C5A	60203	21/03/20 0016	3.80	0.39	-85.57	-85.57	-85.57	60.29	60.29	60.29	1.7508E-3	0.00	90.00	0.00	0.00	0.00	6.7094E-5	1.0427E-3	1.0428E-3	1.1756E-4	1.8584E-3	1.8584E-3	-1.7455E-3	-5.7713E-2	-4.4243E-2	Degauss X, Y, & Z	100	100	100	NA	SAMPLE/CONTINUOUS	YES	4.09	4.16	6.67
C5A	60203	21/03/20 0016	3.80	0.40	-86.64	-86.64	-86.64	75.56	75.56	75.56	1.6697E-3	0.00	90.00	0.00	0.00	0.00	2.4382E-5	3.7882E-4	3.7894E-4	9.4710E-5	1.4971E-3	1.4972E-3	-1.6669E-3	-5.6048E-2	-4.2249E-2	Degauss X, Y, & Z	100	100	100	NA	SAMPLE/CONTINUOUS	YES	4.09	4.16	6.67
C5A	60203	21/03/20 0016	3.80	0.41	-87.70	-87.70	-87.70	115.64	115.64	115.64	1.6258E-3	0.00	90.00	0.00	0.00	0.00	-2.8226E-5	-4.3881E-4	-4.3868E-4	5.8812E-5	9.2966E-4	9.2970E-4	-1.6245E-3	-5.5304E-2	-4.1176E-2	Degauss X, Y, & Z	100	100	100	NA	SAMPLE/CONTINUOUS	YES	4.09	4.16	6.67
C5A	60203	21/03/20 0016	3.80	0.42	-87.04	-87.04	-87.04	168.08	168.08	168.08	1.6375E-3	0.00	90.00	0.00	0.00	0.00	-8.2790E-5	-1.2868E-3	-1.2867E-3	1.7473E-5	2.7618E-4	2.7622E-4	-1.6353E-3	-5.5896E-2	-4.1448E-2	Degauss X, Y, & Z	100	100	100	NA	SAMPLE/CONTINUOUS	YES	4.09	4.16	6.67
C5A	60203	21/03/20 0016	3.80	0.43	-85.92	-85.92	-85.92	184.72	184.72	184.72	1.7105E-3	0.00	90.00	0.00	0.00	0.00	-1.2140E-4	-1.8869E-3	-1.8868E-3	-1.0032E-5	-1.5863E-4	-1.5859E-4	-1.7062E-3	-5.8024E-2	-4.3245E-2	Degauss X, Y, & Z	100	100	100	NA	SAMPLE/CONTINUOUS	YES	4.09	4.16	6.67
C5A	60203	21/03/20 0016	3.80	0.44	-86.01	-86.01	-86.01	183.77	183.77	183.77	1.8093E-3	0.00	90.00	0.00	0.00	0.00	-1.2555E-4	-1.9514E-3	-1.9512E-3	-8.2759E-6	-1.3087E-4	-1.3083E-4	-1.8049E-3	-6.0853E-2	-4.5746E-2	Degauss X, Y, & Z	100	100	100	NA	SAMPLE/CONTINUOUS	YES	4.09	4.16	6.67
C5A	60203	21/03/20 0016	3.80	0.45	-86.61	-86.61	-86.61	172.66	172.66	172.66	1.9058E-3	0.00	90.00	0.00	0.00	0.00	-1.1190E-4	-1.7393E-3	-1.7391E-3	1.4406E-5	2.2769E-4	2.2773E-4	-1.9024E-3	-6.3646E-2	-4.8219E-2	Degauss X, Y, & Z	100	100	100	NA	SAMPLE/CONTINUOUS	YES	4.09	4.16	6.67
C5A	60203	21/03/20 0016	3.80	0.46	-86.70	-86.70	-86.70	161.67	161.67	161.67	1.9925E-3	0.00	90.00	0.00	0.00	0.00	-1.0882E-4	-1.6914E-3	-1.6913E-3	3.6062E-5	5.7002E-4	5.7007E-4	-1.9892E-3	-6.6176E-2	-5.0419E-2	Degauss X, Y, & Z	100	100	100	NA	SAMPLE/CONTINUOUS	YES	4.09	4.16	6.67
C5A	60203	21/03/20 0016	3.80	0.47	-86.54	-86.54	-86.54	156.79	156.79	156.79	2.0829E-3	0.00	90.00	0.00	0.00	0.00	-1.1553E-4	-1.7958E-3	-1.7956E-3	4.9548E-5	7.8321E-4	7.8325E-4	-2.0791E-3	-6.8783E-2	-5.2696E-2	Degauss X, Y, & Z	100	100	100	NA	SAMPLE/CONTINUOUS	YES	4.09	4.16	6.67
C5A	60203	21/03/20 0016	3.80	0.48	-86.52	-86.52	-86.52	152.48	152.48	152.48	2.1722E-3	0.00	90.00	0.00	0.00	0.00	-1.1683E-4	-1.8159E-3	-1.8157E-3	6.0870E-5	9.6219E-4	9.6224E-4	-2.1682E-3	-7.1371E-2	-5.4955E-2	Degauss X, Y, & Z	100	100	100	NA	SAMPLE/CONTINUOUS	YES	4.09	4.16	6.67
C5A	60203	21/03/20 0016	3.80	0.49	-86.77	-86.77	-86.77	138.11	138.11	138.11	2.2409E-3	0.00	90.00	0.00	0.00	0.00	-9.4058E-5	-1.4620E-3	-1.4618E-3	8.4365E-5	1.3336E-3	1.3336E-3	-2.2373E-3	-7.3452E-2	-5.6707E-2	Degauss X, Y, & Z	100	100	100	NA	SAMPLE/CONTINUOUS	YES	4.09	4.16	6.67
C5A	60203	21/03/20 0016	3.80	0.50	-86.58	-86.58	-86.58	108.86	108.86	108.86	2.2831E-3	0.00	90.00	0.00	0.00	0.00	-4.3977E-5	-6.8363E-4	-6.8348E-4	1.2871E-4	2.0346E-3	2.0346E-3	-2.2790E-3	-7.4828E-2	-5.7764E-2	Degauss X, Y, & Z	100	100	100	NA	SAMPLE/CONTINUOUS	YES	4.09	4.16	6.67
C5A	60203	21/03/20 0016	3.80	0.51	-85.27	-85.27	-85.27	81.36	81.36	81.36	2.2978E-3	0.00	90.00	0.00	0.00	0.00	2.8446E-5	4.4196E-4	4.4211E-4	1.8717E-4	2.9587E-3	2.9587E-3	-2.2900E-3	-7.5436E-2	-5.8041E-2	Degauss X, Y, & Z	100	100	100	NA	SAMPLE/CONTINUOUS	YES	4.09	4.16	6.67
C5A	60203	21/03/20 0016	3.80	0.52	-83.09	-83.09	-83.09	62.39	62.39	62.39	2.2747E-3	0.00	90.00	0.00	0.00	0.00	1.2692E-4	1.9724E-3	1.9726E-3	2.4265E-4	3.8357E-3	3.8358E-3	-2.2582E-3	-7.4960E-2	-5.7235E-2	Degauss X, Y, & Z	100	100	100	NA	SAMPLE/CONTINUOUS	YES	4.09	4.16	6.67
C5A	60203	21/03/20 0016	3.80	0.53	-81.15	-81.15	-81.15	50.40	50.40	50.40	2.2006E-3	0.00	90.00	0.00	0.00	0.00	2.1580E-4	3.3539E-3	3.3540E-3	2.6089E-4	4.1241E-3	4.1241E-3	-2.1744E-3	-7.3164E-2	-5.5111E-2	Degauss X, Y, & Z	100	100	100	NA	SAMPLE/CONTINUOUS	YES	4.09	4.16	6.67
C5A	60203	21/03/20 0016	3.80	0.54	-81.56	-81.56	-81.56	44.40	44.40	44.40	2.0792E-3	0.00	90.00	0.00	0.00	0.00	2.1794E-4	3.3871E-3	3.3873E-3	2.1340E-4	3.3733E-3	3.3734E-3	-2.0567E-3	-7.0502E-2	-5.2129E-2	Degauss X, Y, & Z	100	100	100	NA	SAMPLE/CONTINUOUS	YES	4.09	4.16	6.67
C5A	60203	21/03/20 0016	3.80	0.55	-85.04	-85.04	-85.04	43.96	43.96	43.96	1.9745E-3	0.00	90.00	0.00	0.00	0.00	1.2281E-4	1.9085E-3	1.9087E-3	1.1844E-4	1.8722E-3	1.8723E-3	-1.9671E-3	-6.8559E-2	-4.9858E-2	Degauss X, Y, & Z	100	100	100	NA	SAMPLE/CONTINUOUS	YES	4.09	4.16	6.67
C5A	60203	21/03/20 0016	3.80	0.56	-89.16	-89.16	-89.16	105.45	105.45	105.45	1.9790E-3	0.00	90.00	0.00	0.00	0.00	-7.7512E-6	-1.2063E-4	-1.2047E-4	2.8051E-5	4.4338E-4	4.4343E-4	-1.9788E-3	-6.9175E-2	-5.0153E-2	Degauss X, Y, & Z	100	100	100	NA	SAMPLE/CONTINUOUS	YES	4.09	4.16	6.67
C5A	60203	21/03/20 0016	3.80	0.57	-86.75	-86.75	-86.75	190.38	190.38	190.38	2.0851E-3	0.00	90.00	0.00	0.00	0.00	-1.1636E-4	-1.8086E-3	-1.8084E-3	-2.1318E-5	-3.3705E-4	-3.3700E-4	-2.0817E-3	-7.2115E-2	-5.2763E-2	Degauss X, Y, & Z	100	100	100	NA	SAMPLE/CONTINUOUS	YES	4.09	4.16	6.67
C5A	60203	21/03/20 0016	3.80	0.58	-86.36	-86.36	-86.36	182.89	182.89	182.89	2.2023E-3	0.00	90.00	0.00	0.00	0.00	-1.3961E-4	-2.1700E-3	-2.1699E-3	-7.0590E-6	-1.1164E-4	-1.1159E-4	-2.1979E-3	-7.5386E-2	-5.5708E-2	Degauss X, Y, & Z	100	100	100	NA	SAMPLE/CONTINUOUS	YES	4.09	4.16	6.67
C5A	60203	21/03/20 0016	3.80	0.59	-87.30	-87.30	-87.30	152.90	152.90	152.90	2.2721E-3	0.00	90.00	0.00	0.00	0.00	-9.5122E-5	-1.4786E-3	-1.4784E-3	4.8682E-5	7.6951E-4	7.6956E-4	-2.2696E-3	-7.7525E-2	-5.7525E-2	Degauss X, Y, & Z	100	100	100	NA	SAMPLE/CONTINUOUS	YES	4.09	4.16	6.67
C5A	60203	21/03/20 0016	3.80	0.60	-87.07	-87.07	-87.07	108.18	108.18	108.18	2.2847E-3	0.00	90.00	0.00	0.00	0.00	-3.6401E-5	-5.6591E-4	-5.6574E-4	1.1086E-4	1.7525E-3	1.7525E-3	-2.2817E-3	-7.8161E-2	-5.7832E-2	Degauss X, Y, & Z	100	100	100	NA	SAMPLE/CONTINUOUS	YES	4.09	4.16	6.67
C5A	60203	21/03/20 0016	3.80	0.61	-86.14	-86.14	-86.14	88.49	88.49	88.49	2.2466E-3	0.00	90.00	0.00	0.00	0.00	3.9904E-6	6.1841E-5	6.2020E-5	1.5114E-4	2.3891E-3	2.3892E-3	-2.2415E-3	-7.7472E-2	-5.6813E-2	Degauss X, Y, & Z	100	100	100	NA	SAMPLE/CONTINUOUS	YES	4.09	4.16	6.67
C5A	60203	21/03/20 0016	3.80	0.62	-85.57	-85.57	-85.57	82.81	82.81	82.81	2.1771E-3	0.00	90.00	0.00	0.00	0.00	2.1063E-5	3.2718E-4	3.2736E-4	1.6698E-4	2.6395E-3	2.6396E-3	-2.1706E-3	-7.6003E-2	-5.5015E-2	Degauss X, Y, & Z	100	100	100	NA	SAMPLE/CONTINUOUS	YES	4.09	4.16	6.67
C5A	60203	21/03/20 0016	3.80	0.63	-85.22	-85.22	-85.22	82.43	82.43	82.43	2.1096E-3	0.00	90.00	0.00	0.00	0.00	2.3169E-5	3.5991E-4	3.6009E-4	1.7431E-4	2.7554E-3	2.7555E-3	-2.1022E-3	-7.4591E-2	-5.3283E-2	Degauss X, Y, & Z	100	100	100	NA	SAMPLE/CONTINUOUS	YES	4.09	4.16	6.67
C5A	60203	21/03/20 0016	3.80	0.64	-85.07	-85.07	-85.07	90.27	90.27	90.27	2.0669E-3	0.00	90.00	0.00	0.00	0.00	-8.2832E-7	-1.3061E-5	-1.2874E-5	1.7774E-4	2.8097E-3	2.8097E-3	-2.0592E-3	-7.3831E-2	-5.2193E-2	Degauss X, Y, & Z	100	100	100	NA	SAMPLE/CONTINUOUS	YES	4.09	4.16	6.67
C5A	60203	21/03/20 0016	3.80	0.65	-84.67	-84.67	-84.67	101.49	101.49	101.49	2.0497E-3	0.00	90.00	0.00	0.00	0.00	-3.7932E-5	-5.8974E-4	-5.8955E-4	1.8664E-4	2.9504E-3	2.9504E-3	-2.0408E-3	-7.3693E-2	-5.1726E-2	Degauss X, Y, & Z	100	100	100	NA	SAMPLE/CONTINUOUS	YES	4.09	4.16	6.67
