Sample ID	Run #	Sample Timestamp	Area	Depth	Inclination: Unrotated	Inclination: Sample Rotated	Inclination: Formation Rotated	Declination: Unrotated	Declination: Sample Rotated	Declination: Formation Rotated	Intensity	Sample Azimiuth	Sample Dip	Formation Dip Azimuth	Formation Dip	Mag Dev	X intensity	X mean	X corr	Y intensity	Y mean	Y corr	Z intensity	Z mean	Z corr	Treatment Type	AF X	AF Y	AF Z	IRM Gauss	Meas. type	Drift corrected	X responce	Y responce	Z responce
C5G	60127	20/03/20 0020	3.80	0.00	-59.33	-59.33	-59.33	195.51	195.51	195.51	2.5500E-3	0.00	90.00	0.00	0.00	0.00	-1.2533E-3	-1.9479E-2	-1.9479E-2	-3.4776E-4	-5.4979E-3	-5.4974E-3	-2.1933E-3	-5.6238E-2	-5.5592E-2	IRM	0	0	0	9000	SAMPLE/CONTINUOUS	YES	4.09	4.16	6.67
C5G	60127	20/03/20 0020	3.80	0.01	-64.63	-64.63	-64.63	194.49	194.49	194.49	3.4204E-3	0.00	90.00	0.00	0.00	0.00	-1.4189E-3	-2.2052E-2	-2.2052E-2	-3.6664E-4	-5.7967E-3	-5.7959E-3	-3.0905E-3	-7.9222E-2	-7.8333E-2	IRM	0	0	0	9000	SAMPLE/CONTINUOUS	YES	4.09	4.16	6.67
C5G	60127	20/03/20 0020	3.80	0.02	-72.30	-72.30	-72.30	192.63	192.63	192.63	4.1745E-3	0.00	90.00	0.00	0.00	0.00	-1.2387E-3	-1.9252E-2	-1.9251E-2	-2.7757E-4	-4.3888E-3	-4.3878E-3	-3.9769E-3	-1.0192E-1	-1.0080E-1	IRM	0	0	0	9000	SAMPLE/CONTINUOUS	YES	4.09	4.16	6.67
C5G	60127	20/03/20 0020	3.80	0.03	-81.27	-81.27	-81.27	188.84	188.84	188.84	4.8534E-3	0.00	90.00	0.00	0.00	0.00	-7.2825E-4	-1.1319E-2	-1.1318E-2	-1.1324E-4	-1.7914E-3	-1.7902E-3	-4.7972E-3	-1.2295E-1	-1.2159E-1	IRM	0	0	0	9000	SAMPLE/CONTINUOUS	YES	4.09	4.16	6.67
C5G	60127	20/03/20 0020	3.80	0.04	-88.95	-88.95	-88.95	146.86	146.86	146.86	5.3218E-3	0.00	90.00	0.00	0.00	0.00	-8.1677E-5	-1.2700E-3	-1.2694E-3	5.3323E-5	8.4148E-4	8.4293E-4	-5.3209E-3	-1.3647E-1	-1.3486E-1	IRM	0	0	0	9000	SAMPLE/CONTINUOUS	YES	4.09	4.16	6.67
C5G	60127	20/03/20 0020	3.80	0.05	-85.67	-85.67	-85.67	18.13	18.13	18.13	5.4679E-3	0.00	90.00	0.00	0.00	0.00	3.9243E-4	6.0984E-3	6.0991E-3	1.2848E-4	2.0293E-3	2.0310E-3	-5.4522E-3	-1.4004E-1	-1.3819E-1	IRM	0	0	0	9000	SAMPLE/CONTINUOUS	YES	4.09	4.16	6.67
C5G	60127	20/03/20 0020	3.80	0.06	-84.77	-84.77	-84.77	10.47	10.47	10.47	5.3327E-3	0.00	90.00	0.00	0.00	0.00	4.7782E-4	7.4255E-3	7.4262E-3	8.8270E-5	1.3935E-3	1.3954E-3	-5.3105E-3	-1.3669E-1	-1.3460E-1	IRM	0	0	0	9000	SAMPLE/CONTINUOUS	YES	4.09	4.16	6.67
C5G	60127	20/03/20 0020	3.80	0.07	-86.96	-86.96	-86.96	1.20	1.20	1.20	5.1564E-3	0.00	90.00	0.00	0.00	0.00	2.7366E-4	4.2524E-3	4.2533E-3	5.7296E-6	8.8495E-5	9.0574E-5	-5.1491E-3	-1.3283E-1	-1.3051E-1	IRM	0	0	0	9000	SAMPLE/CONTINUOUS	YES	4.09	4.16	6.67
C5G	60127	20/03/20 0020	3.80	0.08	-89.76	-89.76	-89.76	283.62	283.62	283.62	5.1625E-3	0.00	90.00	0.00	0.00	0.00	5.1154E-6	7.8544E-5	7.9504E-5	-2.1108E-5	-3.3596E-4	-3.3367E-4	-5.1625E-3	-1.3341E-1	-1.3085E-1	IRM	0	0	0	9000	SAMPLE/CONTINUOUS	YES	4.09	4.16	6.67
C5G	60127	20/03/20 0020	3.80	0.09	-88.19	-88.19	-88.19	166.33	166.33	166.33	5.3140E-3	0.00	90.00	0.00	0.00	0.00	-1.6274E-4	-2.5304E-3	-2.5293E-3	3.9592E-5	6.2336E-4	6.2588E-4	-5.3114E-3	-1.3743E-1	-1.3462E-1	IRM	0	0	0	9000	SAMPLE/CONTINUOUS	YES	4.09	4.16	6.67
C5G	60127	20/03/20 0020	3.80	0.10	-87.60	-87.60	-87.60	142.31	142.31	142.31	5.4705E-3	0.00	90.00	0.00	0.00	0.00	-1.8161E-4	-2.8238E-3	-2.8226E-3	1.4031E-4	2.2152E-3	2.2180E-3	-5.4657E-3	-1.4158E-1	-1.3853E-1	IRM	0	0	0	9000	SAMPLE/CONTINUOUS	YES	4.09	4.16	6.67
C5G	60127	20/03/20 0020	3.80	0.11	-87.41	-87.41	-87.41	123.99	123.99	123.99	5.5990E-3	0.00	90.00	0.00	0.00	0.00	-1.4157E-4	-2.2015E-3	-2.2003E-3	2.0995E-4	3.3159E-3	3.3189E-3	-5.5932E-3	-1.4505E-1	-1.4177E-1	IRM	0	0	0	9000	SAMPLE/CONTINUOUS	YES	4.09	4.16	6.67
C5G	60127	20/03/20 0020	3.80	0.12	-87.53	-87.53	-87.53	112.74	112.74	112.74	5.7489E-3	0.00	90.00	0.00	0.00	0.00	-9.5698E-5	-1.4887E-3	-1.4873E-3	2.2833E-4	3.6062E-3	3.6094E-3	-5.7436E-3	-1.4910E-1	-1.4558E-1	IRM	0	0	0	9000	SAMPLE/CONTINUOUS	YES	4.09	4.16	6.67
C5G	60127	20/03/20 0020	3.80	0.13	-88.04	-88.04	-88.04	92.29	92.29	92.29	5.8933E-3	0.00	90.00	0.00	0.00	0.00	-8.0715E-6	-1.2686E-4	-1.2545E-4	2.0150E-4	3.1819E-3	3.1853E-3	-5.8899E-3	-1.5305E-1	-1.4928E-1	IRM	0	0	0	9000	SAMPLE/CONTINUOUS	YES	4.09	4.16	6.67
C5G	60127	20/03/20 0020	3.80	0.14	-88.31	-88.31	-88.31	52.68	52.68	52.68	5.9470E-3	0.00	90.00	0.00	0.00	0.00	1.0658E-4	1.6550E-3	1.6565E-3	1.3980E-4	2.2064E-3	2.2100E-3	-5.9444E-3	-1.5467E-1	-1.5067E-1	IRM	0	0	0	9000	SAMPLE/CONTINUOUS	YES	4.09	4.16	6.67
C5G	60127	20/03/20 0020	3.80	0.15	-88.63	-88.63	-88.63	24.33	24.33	24.33	5.9150E-3	0.00	90.00	0.00	0.00	0.00	1.2932E-4	2.0082E-3	2.0098E-3	5.8462E-5	9.2036E-4	9.2417E-4	-5.9133E-3	-1.5413E-1	-1.4988E-1	IRM	0	0	0	9000	SAMPLE/CONTINUOUS	YES	4.09	4.16	6.67
C5G	60127	20/03/20 0020	3.80	0.16	-89.64	-89.64	-89.64	359.02	359.02	359.02	5.9293E-3	0.00	90.00	0.00	0.00	0.00	3.7039E-5	5.7397E-4	5.7565E-4	-6.3091E-7	-1.3988E-5	-9.9735E-6	-5.9292E-3	-1.5476E-1	-1.5028E-1	IRM	0	0	0	9000	SAMPLE/CONTINUOUS	YES	4.09	4.16	6.67
C5G	60127	20/03/20 0020	3.80	0.17	-89.42	-89.42	-89.42	151.26	151.26	151.26	6.0897E-3	0.00	90.00	0.00	0.00	0.00	-5.3637E-5	-8.3540E-4	-8.3363E-4	2.9413E-5	4.6074E-4	4.6497E-4	-6.0894E-3	-1.5906E-1	-1.5434E-1	IRM	0	0	0	9000	SAMPLE/CONTINUOUS	YES	4.09	4.16	6.67
C5G	60127	20/03/20 0020	3.80	0.18	-88.57	-88.57	-88.57	115.24	115.24	115.24	6.3105E-3	0.00	90.00	0.00	0.00	0.00	-6.6962E-5	-1.0426E-3	-1.0407E-3	1.4206E-4	2.2413E-3	2.2457E-3	-6.3085E-3	-1.6486E-1	-1.5990E-1	IRM	0	0	0	9000	SAMPLE/CONTINUOUS	YES	4.09	4.16	6.67
C5G	60127	20/03/20 0020	3.80	0.19	-87.84	-87.84	-87.84	110.00	110.00	110.00	6.4312E-3	0.00	90.00	0.00	0.00	0.00	-8.2908E-5	-1.2905E-3	-1.2885E-3	2.2782E-4	3.5967E-3	3.6014E-3	-6.4266E-3	-1.6810E-1	-1.6289E-1	IRM	0	0	0	9000	SAMPLE/CONTINUOUS	YES	4.09	4.16	6.67
C5G	60127	20/03/20 0020	3.80	0.20	-87.65	-87.65	-87.65	138.73	138.73	138.73	6.4717E-3	0.00	90.00	0.00	0.00	0.00	-1.9920E-4	-3.0980E-3	-3.0960E-3	1.7480E-4	2.7584E-3	2.7633E-3	-6.4663E-3	-1.6935E-1	-1.6389E-1	IRM	0	0	0	9000	SAMPLE/CONTINUOUS	YES	4.09	4.16	6.67
C5G	60127	20/03/20 0020	3.80	0.21	-87.03	-87.03	-87.03	177.65	177.65	177.65	6.6339E-3	0.00	90.00	0.00	0.00	0.00	-3.4305E-4	-5.3338E-3	-5.3316E-3	1.4098E-5	2.1776E-4	2.2287E-4	-6.6250E-3	-1.7361E-1	-1.6792E-1	IRM	0	0	0	9000	SAMPLE/CONTINUOUS	YES	4.09	4.16	6.67
C5G	60127	20/03/20 0020	3.80	0.22	-86.58	-86.58	-86.58	196.86	196.86	196.86	6.9562E-3	0.00	90.00	0.00	0.00	0.00	-3.9749E-4	-6.1800E-3	-6.1778E-3	-1.2046E-4	-1.9096E-3	-1.9043E-3	-6.9438E-3	-1.8194E-1	-1.7600E-1	IRM	0	0	0	9000	SAMPLE/CONTINUOUS	YES	4.09	4.16	6.67
C5G	60127	20/03/20 0020	3.80	0.23	-87.56	-87.56	-87.56	205.58	205.58	205.58	7.2683E-3	0.00	90.00	0.00	0.00	0.00	-2.7950E-4	-4.3463E-3	-4.3440E-3	-1.3382E-4	-2.1210E-3	-2.1155E-3	-7.2617E-3	-1.9024E-1	-1.8406E-1	IRM	0	0	0	9000	SAMPLE/CONTINUOUS	YES	4.09	4.16	6.67
C5G	60127	20/03/20 0020	3.80	0.24	-89.31	-89.31	-89.31	205.57	205.57	205.57	7.4413E-3	0.00	90.00	0.00	0.00	0.00	-8.1317E-5	-1.2662E-3	-1.2638E-3	-3.8914E-5	-6.2091E-4	-6.1515E-4	-7.4407E-3	-1.9503E-1	-1.8859E-1	IRM	0	0	0	9000	SAMPLE/CONTINUOUS	YES	4.09	4.16	6.67
C5G	60127	20/03/20 0020	3.80	0.25	-89.28	-89.28	-89.28	68.96	68.96	68.96	7.5181E-3	0.00	90.00	0.00	0.00	0.00	3.3928E-5	5.2480E-4	5.2730E-4	8.8203E-5	1.3883E-3	1.3943E-3	-7.5175E-3	-1.9722E-1	-1.9054E-1	IRM	0	0	0	9000	SAMPLE/CONTINUOUS	YES	4.09	4.16	6.67
C5G	60127	20/03/20 0020	3.80	0.26	-88.55	-88.55	-88.55	78.53	78.53	78.53	7.5797E-3	0.00	90.00	0.00	0.00	0.00	3.8064E-5	5.8899E-4	5.9158E-4	1.8758E-4	2.9591E-3	2.9653E-3	-7.5773E-3	-1.9897E-1	-1.9205E-1	IRM	0	0	0	9000	SAMPLE/CONTINUOUS	YES	4.09	4.16	6.67
C5G	60127	20/03/20 0020	3.80	0.27	-88.21	-88.21	-88.21	89.68	89.68	89.68	7.6273E-3	0.00	90.00	0.00	0.00	0.00	1.3524E-6	1.8335E-5	2.1019E-5	2.3884E-4	3.7693E-3	3.7757E-3	-7.6236E-3	-2.0038E-1	-1.9323E-1	IRM	0	0	0	9000	SAMPLE/CONTINUOUS	YES	4.09	4.16	6.67
C5G	60127	20/03/20 0020	3.80	0.28	-87.99	-87.99	-87.99	92.35	92.35	92.35	7.6437E-3	0.00	90.00	0.00	0.00	0.00	-1.1007E-5	-1.7385E-4	-1.7107E-4	2.6776E-4	4.2262E-3	4.2328E-3	-7.6390E-3	-2.0102E-1	-1.9362E-1	IRM	0	0	0	9000	SAMPLE/CONTINUOUS	YES	4.09	4.16	6.67
C5G	60127	20/03/20 0020	3.80	0.29	-87.80	-87.80	-87.80	88.16	88.16	88.16	7.6309E-3	0.00	90.00	0.00	0.00	0.00	9.4032E-6	1.4328E-4	1.4614E-4	2.9280E-4	4.6218E-3	4.6286E-3	-7.6253E-3	-2.0092E-1	-1.9327E-1	IRM	0	0	0	9000	SAMPLE/CONTINUOUS	YES	4.09	4.16	6.67
C5G	60127	20/03/20 0020	3.80	0.30	-87.53	-87.53	-87.53	77.92	77.92	77.92	7.5831E-3	0.00	90.00	0.00	0.00	0.00	6.8463E-5	1.0611E-3	1.0641E-3	3.2001E-4	5.0516E-3	5.0587E-3	-7.5760E-3	-1.9991E-1	-1.9202E-1	IRM	0	0	0	9000	SAMPLE/CONTINUOUS	YES	4.09	4.16	6.67
C5G	60127	20/03/20 0020	3.80	0.31	-87.24	-87.24	-87.24	68.12	68.12	68.12	7.4671E-3	0.00	90.00	0.00	0.00	0.00	1.3397E-4	2.0791E-3	2.0821E-3	3.3365E-4	5.2670E-3	5.2743E-3	-7.4584E-3	-1.9718E-1	-1.8904E-1	IRM	0	0	0	9000	SAMPLE/CONTINUOUS	YES	4.09	4.16	6.67
C5G	60127	20/03/20 0020	3.80	0.32	-87.07	-87.07	-87.07	62.61	62.61	62.61	7.2689E-3	0.00	90.00	0.00	0.00	0.00	1.7087E-4	2.6524E-3	2.6556E-3	3.2982E-4	5.2063E-3	5.2138E-3	-7.2594E-3	-1.9238E-1	-1.8400E-1	IRM	0	0	0	9000	SAMPLE/CONTINUOUS	YES	4.09	4.16	6.67
C5G	60127	20/03/20 0020	3.80	0.33	-87.10	-87.10	-87.10	63.08	63.08	63.08	7.0303E-3	0.00	90.00	0.00	0.00	0.00	1.6094E-4	2.4982E-3	2.5014E-3	3.1700E-4	5.0034E-3	5.0112E-3	-7.0213E-3	-1.8659E-1	-1.7796E-1	IRM	0	0	0	9000	SAMPLE/CONTINUOUS	YES	4.09	4.16	6.67
C5G	60127	20/03/20 0020	3.80	0.34	-87.24	-87.24	-87.24	69.72	69.72	69.72	6.7997E-3	0.00	90.00	0.00	0.00	0.00	1.1363E-4	1.7627E-3	1.7660E-3	3.0748E-4	4.8527E-3	4.8607E-3	-6.7918E-3	-1.8101E-1	-1.7214E-1	IRM	0	0	0	9000	SAMPLE/CONTINUOUS	YES	4.09	4.16	6.67
C5G	60127	20/03/20 0020	3.80	0.35	-87.17	-87.17	-87.17	77.46	77.46	77.46	6.5714E-3	0.00	90.00	0.00	0.00	0.00	7.0430E-5	1.0912E-3	1.0946E-3	3.1656E-4	4.9960E-3	5.0042E-3	-6.5634E-3	-1.7546E-1	-1.6636E-1	IRM	0	0	0	9000	SAMPLE/CONTINUOUS	YES	4.09	4.16	6.67
C5G	60127	20/03/20 0020	3.80	0.36	-86.81	-86.81	-86.81	77.91	77.91	77.91	6.3180E-3	0.00	90.00	0.00	0.00	0.00	7.3574E-5	1.1400E-3	1.1435E-3	3.4336E-4	5.4195E-3	5.4279E-3	-6.3082E-3	-1.6924E-1	-1.5989E-1	IRM	0	0	0	9000	SAMPLE/CONTINUOUS	YES	4.09	4.16	6.67
C5G	60127	20/03/20 0020	3.80	0.37	-86.44	-86.44	-86.44	73.58	73.58	73.58	6.0441E-3	0.00	90.00	0.00	0.00	0.00	1.0621E-4	1.6471E-3	1.6507E-3	3.6044E-4	5.6893E-3	5.6979E-3	-6.0324E-3	-1.6249E-1	-1.5290E-1	IRM	0	0	0	9000	SAMPLE/CONTINUOUS	YES	4.09	4.16	6.67
C5G	60127	20/03/20 0020	3.80	0.38	-86.32	-86.32	-86.32	71.93	71.93	71.93	5.7599E-3	0.00	90.00	0.00	0.00	0.00	1.1456E-4	1.7768E-3	1.7804E-3	3.5118E-4	5.5426E-3	5.5514E-3	-5.7480E-3	-1.5553E-1	-1.4569E-1	IRM	0	0	0	9000	SAMPLE/CONTINUOUS	YES	4.09	4.16	6.67
C5G	60127	20/03/20 0020	3.80	0.39	-86.31	-86.31	-86.31	75.23	75.23	75.23	5.4694E-3	0.00	90.00	0.00	0.00	0.00	8.9823E-5	1.3922E-3	1.3960E-3	3.4075E-4	5.3776E-3	5.3866E-3	-5.4581E-3	-1.4842E-1	-1.3834E-1	IRM	0	0	0	9000	SAMPLE/CONTINUOUS	YES	4.09	4.16	6.67
C5G	60127	20/03/20 0020	3.80	0.40	-86.40	-86.40	-86.40	89.03	89.03	89.03	5.2106E-3	0.00	90.00	0.00	0.00	0.00	5.5478E-6	8.2355E-5	8.6224E-5	3.2694E-4	5.1590E-3	5.1682E-3	-5.2003E-3	-1.4212E-1	-1.3181E-1	IRM	0	0	0	9000	SAMPLE/CONTINUOUS	YES	4.09	4.16	6.67
C5G	60127	20/03/20 0020	3.80	0.41	-86.40	-86.40	-86.40	119.05	119.05	119.05	5.0007E-3	0.00	90.00	0.00	0.00	0.00	-1.5265E-4	-2.3765E-3	-2.3726E-3	2.7485E-4	4.3354E-3	4.3449E-3	-4.9908E-3	-1.3705E-1	-1.2650E-1	IRM	0	0	0	9000	SAMPLE/CONTINUOUS	YES	4.09	4.16	6.67
C5G	60127	20/03/20 0020	3.80	0.42	-86.00	-86.00	-86.00	140.92	140.92	140.92	4.8629E-3	0.00	90.00	0.00	0.00	0.00	-2.6315E-4	-4.0939E-3	-4.0898E-3	2.1368E-4	3.3683E-3	3.3779E-3	-4.8511E-3	-1.3376E-1	-1.2296E-1	IRM	0	0	0	9000	SAMPLE/CONTINUOUS	YES	4.09	4.16	6.67
C5G	60127	20/03/20 0020	3.80	0.43	-86.66	-86.66	-86.66	140.65	140.65	140.65	4.8086E-3	0.00	90.00	0.00	0.00	0.00	-2.1642E-4	-3.3678E-3	-3.3637E-3	1.7748E-4	2.7958E-3	2.8057E-3	-4.8005E-3	-1.3272E-1	-1.2167E-1	IRM	0	0	0	9000	SAMPLE/CONTINUOUS	YES	4.09	4.16	6.67
C5G	60127	20/03/20 0020	3.80	0.44	-87.97	-87.97	-87.97	94.22	94.22	94.22	4.7957E-3	0.00	90.00	0.00	0.00	0.00	-1.2523E-5	-1.9887E-4	-1.9464E-4	1.6967E-4	2.6721E-3	2.6822E-3	-4.7927E-3	-1.3276E-1	-1.2148E-1	IRM	0	0	0	9000	SAMPLE/CONTINUOUS	YES	4.09	4.16	6.67
C5G	60127	20/03/20 0020	3.80	0.45	-86.46	-86.46	-86.46	38.27	38.27	38.27	4.7592E-3	0.00	90.00	0.00	0.00	0.00	2.3089E-4	3.5841E-3	3.5885E-3	1.8217E-4	2.8695E-3	2.8798E-3	-4.7501E-3	-1.3192E-1	-1.2040E-1	IRM	0	0	0	9000	SAMPLE/CONTINUOUS	YES	4.09	4.16	6.67
C5G	60127	20/03/20 0020	3.80	0.46	-84.88	-84.88	-84.88	27.35	27.35	27.35	4.6896E-3	0.00	90.00	0.00	0.00	0.00	3.7164E-4	5.7715E-3	5.7760E-3	1.9221E-4	3.0279E-3	3.0385E-3	-4.6709E-3	-1.3016E-1	-1.1839E-1	IRM	0	0	0	9000	SAMPLE/CONTINUOUS	YES	4.09	4.16	6.67
C5G	60127	20/03/20 0020	3.80	0.47	-84.99	-84.99	-84.99	26.49	26.49	26.49	4.6202E-3	0.00	90.00	0.00	0.00	0.00	3.6101E-4	5.6063E-3	5.6108E-3	1.7991E-4	2.8333E-3	2.8440E-3	-4.6025E-3	-1.2867E-1	-1.1666E-1	IRM	0	0	0	9000	SAMPLE/CONTINUOUS	YES	4.09	4.16	6.67
C5G	60127	20/03/20 0020	3.80	0.48	-86.19	-86.19	-86.19	32.26	32.26	32.26	4.5523E-3	0.00	90.00	0.00	0.00	0.00	2.5560E-4	3.9679E-3	3.9725E-3	1.6135E-4	2.5396E-3	2.5506E-3	-4.5422E-3	-1.2738E-1	-1.1513E-1	IRM	0	0	0	9000	SAMPLE/CONTINUOUS	YES	4.09	4.16	6.67
C5G	60127	20/03/20 0020	3.80	0.49	-86.89	-86.89	-86.89	44.82	44.82	44.82	4.4586E-3	0.00	90.00	0.00	0.00	0.00	1.7142E-4	2.6595E-3	2.6642E-3	1.7035E-4	2.6817E-3	2.6929E-3	-4.4520E-3	-1.2534E-1	-1.1284E-1	IRM	0	0	0	9000	SAMPLE/CONTINUOUS	YES	4.09	4.16	6.67
C5G	60127	20/03/20 0020	3.80	0.50	-86.78	-86.78	-86.78	52.53	52.53	52.53	4.3330E-3	0.00	90.00	0.00	0.00	0.00	1.4816E-4	2.2979E-3	2.3026E-3	1.9328E-4	3.0440E-3	3.0554E-3	-4.3262E-3	-1.2239E-1	-1.0965E-1	IRM	0	0	0	9000	SAMPLE/CONTINUOUS	YES	4.09	4.16	6.67
C5G	60127	20/03/20 0020	3.80	0.51	-86.70	-86.70	-86.70	55.05	55.05	55.05	4.1907E-3	0.00	90.00	0.00	0.00	0.00	1.3825E-4	2.1438E-3	2.1486E-3	1.9781E-4	3.1153E-3	3.1269E-3	-4.1838E-3	-1.1903E-1	-1.0604E-1	IRM	0	0	0	9000	SAMPLE/CONTINUOUS	YES	4.09	4.16	6.67
C5G	60127	20/03/20 0020	3.80	0.52	-87.07	-87.07	-87.07	58.73	58.73	58.73	4.0523E-3	0.00	90.00	0.00	0.00	0.00	1.0735E-4	1.6635E-3	1.6685E-3	1.7675E-4	2.7822E-3	2.7941E-3	-4.0470E-3	-1.1581E-1	-1.0258E-1	IRM	0	0	0	9000	SAMPLE/CONTINUOUS	YES	4.09	4.16	6.67
C5G	60127	20/03/20 0020	3.80	0.53	-87.59	-87.59	-87.59	65.59	65.59	65.59	3.9466E-3	0.00	90.00	0.00	0.00	0.00	6.8671E-5	1.0622E-3	1.0673E-3	1.5130E-4	2.3797E-3	2.3918E-3	-3.9431E-3	-1.1341E-1	-9.9942E-2	IRM	0	0	0	9000	SAMPLE/CONTINUOUS	YES	4.09	4.16	6.67
C5G	60127	20/03/20 0020	3.80	0.54	-87.86	-87.86	-87.86	74.61	74.61	74.61	3.8866E-3	0.00	90.00	0.00	0.00	0.00	3.8508E-5	5.9335E-4	5.9849E-4	1.3990E-4	2.1993E-3	2.2115E-3	-3.8839E-3	-1.1216E-1	-9.8441E-2	IRM	0	0	0	9000	SAMPLE/CONTINUOUS	YES	4.09	4.16	6.67
C5G	60127	20/03/20 0020	3.80	0.55	-87.73	-87.73	-87.73	86.16	86.16	86.16	3.8516E-3	0.00	90.00	0.00	0.00	0.00	1.0202E-5	1.5332E-4	1.5856E-4	1.5219E-4	2.3933E-3	2.4058E-3	-3.8486E-3	-1.1151E-1	-9.7547E-2	IRM	0	0	0	9000	SAMPLE/CONTINUOUS	YES	4.09	4.16	6.67
C5G	60127	20/03/20 0020	3.80	0.56	-86.70	-86.70	-86.70	85.93	85.93	85.93	3.8157E-3	0.00	90.00	0.00	0.00	0.00	1.5594E-5	2.3704E-4	2.4237E-4	2.1927E-4	3.4536E-3	3.4663E-3	-3.8094E-3	-1.1076E-1	-9.6552E-2	IRM	0	0	0	9000	SAMPLE/CONTINUOUS	YES	4.09	4.16	6.67
C5G	60127	20/03/20 0020	3.80	0.57	-84.71	-84.71	-84.71	80.84	80.84	80.84	3.7744E-3	0.00	90.00	0.00	0.00	0.00	5.5401E-5	8.5562E-4	8.6104E-4	3.4348E-4	5.4167E-3	5.4297E-3	-3.7583E-3	-1.0971E-1	-9.5258E-2	IRM	0	0	0	9000	SAMPLE/CONTINUOUS	YES	4.09	4.16	6.67
C5G	60127	20/03/20 0020	3.80	0.58	-82.48	-82.48	-82.48	81.07	81.07	81.07	3.7058E-3	0.00	90.00	0.00	0.00	0.00	7.5312E-5	1.1650E-3	1.1705E-3	4.7927E-4	7.5632E-3	7.5763E-3	-3.6739E-3	-1.0781E-1	-9.3120E-2	IRM	0	0	0	9000	SAMPLE/CONTINUOUS	YES	4.09	4.16	6.67
C5G	60127	20/03/20 0020	3.80	0.59	-80.79	-80.79	-80.79	82.34	82.34	82.34	3.5895E-3	0.00	90.00	0.00	0.00	0.00	7.6610E-5	1.1851E-3	1.1907E-3	5.6951E-4	8.9894E-3	9.0028E-3	-3.5432E-3	-1.0474E-1	-8.9806E-2	IRM	0	0	0	9000	SAMPLE/CONTINUOUS	YES	4.09	4.16	6.67
C5G	60127	20/03/20 0020	3.80	0.60	-80.46	-80.46	-80.46	81.67	81.67	81.67	3.4456E-3	0.00	90.00	0.00	0.00	0.00	8.2681E-5	1.2793E-3	1.2850E-3	5.6498E-4	8.9175E-3	8.9311E-3	-3.3979E-3	-1.0131E-1	-8.6124E-2	IRM	0	0	0	9000	SAMPLE/CONTINUOUS	YES	4.09	4.16	6.67
C5G	60127	20/03/20 0020	3.80	0.61	-82.00	-82.00	-82.00	82.00	82.00	82.00	3.2953E-3	0.00	90.00	0.00	0.00	0.00	6.3784E-5	9.8555E-4	9.9133E-4	4.5409E-4	7.1645E-3	7.1783E-3	-3.2632E-3	-9.8137E-2	-8.2710E-2	IRM	0	0	0	9000	SAMPLE/CONTINUOUS	YES	4.09	4.16	6.67
C5G	60127	20/03/20 0020	3.80	0.62	-84.51	-84.51	-84.51	86.65	86.65	86.65	3.1540E-3	0.00	90.00	0.00	0.00	0.00	1.7637E-5	2.6823E-4	2.7411E-4	3.0147E-4	4.7517E-3	4.7657E-3	-3.1395E-3	-9.5239E-2	-7.9574E-2	IRM	0	0	0	9000	SAMPLE/CONTINUOUS	YES	4.09	4.16	6.67
C5G	60127	20/03/20 0020	3.80	0.63	-86.34	-86.34	-86.34	90.70	90.70	90.70	3.0550E-3	0.00	90.00	0.00	0.00	0.00	-2.3874E-6	-4.3073E-5	-3.7106E-5	1.9505E-4	3.0691E-3	3.0834E-3	-3.0487E-3	-9.3183E-2	-7.7273E-2	IRM	0	0	0	9000	SAMPLE/CONTINUOUS	YES	4.09	4.16	6.67
C5G	60127	20/03/20 0020	3.80	0.64	-87.19	-87.19	-87.19	90.04	90.04	90.04	3.0044E-3	0.00	90.00	0.00	0.00	0.00	-9.6627E-8	-7.5583E-6	-1.5018E-6	1.4730E-4	2.3140E-3	2.3285E-3	-3.0008E-3	-9.2208E-2	-7.6059E-2	IRM	0	0	0	9000	SAMPLE/CONTINUOUS	YES	4.09	4.16	6.67
C5G	60127	20/03/20 0020	3.80	0.65	-87.31	-87.31	-87.31	80.02	80.02	80.02	2.9528E-3	0.00	90.00	0.00	0.00	0.00	2.4029E-5	3.6731E-4	3.7346E-4	1.3658E-4	2.1445E-3	2.1591E-3	-2.9495E-3	-9.1153E-2	-7.4759E-2	IRM	0	0	0	9000	SAMPLE/CONTINUOUS	YES	4.09	4.16	6.67
C5G	60127	20/03/20 0020	3.80	0.66	-86.60	-86.60	-86.60	55.06	55.06	55.06	2.8708E-3	0.00	90.00	0.00	0.00	0.00	9.7423E-5	1.5079E-3	1.5141E-3	1.3946E-4	2.1897E-3	2.2046E-3	-2.8657E-3	-8.9274E-2	-7.2635E-2	IRM	0	0	0	9000	SAMPLE/CONTINUOUS	YES	4.09	4.16	6.67
C5G	60127	20/03/20 0020	3.80	0.67	-85.74	-85.74	-85.74	41.22	41.22	41.22	2.7801E-3	0.00	90.00	0.00	0.00	0.00	1.5532E-4	2.4077E-3	2.4140E-3	1.3605E-4	2.1355E-3	2.1506E-3	-2.7724E-3	-8.7146E-2	-7.0269E-2	IRM	0	0	0	9000	SAMPLE/CONTINUOUS	YES	4.09	4.16	6.67
