Sample ID	Run #	Sample Timestamp	Area	Depth	Inclination: Unrotated	Inclination: Sample Rotated	Inclination: Formation Rotated	Declination: Unrotated	Declination: Sample Rotated	Declination: Formation Rotated	Intensity	Sample Azimiuth	Sample Dip	Formation Dip Azimuth	Formation Dip	Mag Dev	X intensity	X mean	X corr	Y intensity	Y mean	Y corr	Z intensity	Z mean	Z corr	Treatment Type	AF X	AF Y	AF Z	IRM Gauss	Meas. type	Drift corrected	X responce	Y responce	Z responce
C5E	60153	20/03/20 0015	3.80	0.00	-58.40	-58.40	-58.40	175.23	175.23	175.23	2.4563E-3	0.00	90.00	0.00	0.00	0.00	-1.2826E-3	-1.9934E-2	-1.9934E-2	1.0702E-4	1.6917E-3	1.6917E-3	-2.0921E-3	-5.3475E-2	-5.3026E-2	IRM	0	0	0	9000	SAMPLE/CONTINUOUS	YES	4.09	4.16	6.67
C5E	60153	20/03/20 0015	3.80	0.01	-65.81	-65.81	-65.81	171.91	171.91	171.91	3.2124E-3	0.00	90.00	0.00	0.00	0.00	-1.3033E-3	-2.0256E-2	-2.0256E-2	1.8519E-4	2.9275E-3	2.9275E-3	-2.9303E-3	-7.4892E-2	-7.4272E-2	IRM	0	0	0	9000	SAMPLE/CONTINUOUS	YES	4.09	4.16	6.67
C5E	60153	20/03/20 0015	3.80	0.02	-75.04	-75.04	-75.04	165.37	165.37	165.37	3.8727E-3	0.00	90.00	0.00	0.00	0.00	-9.6723E-4	-1.5033E-2	-1.5033E-2	2.5255E-4	3.9923E-3	3.9923E-3	-3.7415E-3	-9.5616E-2	-9.4831E-2	IRM	0	0	0	9000	SAMPLE/CONTINUOUS	YES	4.09	4.16	6.67
C5E	60153	20/03/20 0015	3.80	0.03	-83.73	-83.73	-83.73	144.97	144.97	144.97	4.3757E-3	0.00	90.00	0.00	0.00	0.00	-3.9156E-4	-6.0856E-3	-6.0856E-3	2.7443E-4	4.3382E-3	4.3382E-3	-4.3495E-3	-1.1120E-1	-1.1024E-1	IRM	0	0	0	9000	SAMPLE/CONTINUOUS	YES	4.09	4.16	6.67
C5E	60153	20/03/20 0015	3.80	0.04	-86.35	-86.35	-86.35	57.18	57.18	57.18	4.6351E-3	0.00	90.00	0.00	0.00	0.00	1.5970E-4	2.4821E-3	2.4821E-3	2.4766E-4	3.9149E-3	3.9149E-3	-4.6258E-3	-1.1837E-1	-1.1724E-1	IRM	0	0	0	9000	SAMPLE/CONTINUOUS	YES	4.09	4.16	6.67
C5E	60153	20/03/20 0015	3.80	0.05	-83.98	-83.98	-83.98	23.67	23.67	23.67	4.6683E-3	0.00	90.00	0.00	0.00	0.00	4.4833E-4	6.9679E-3	6.9679E-3	1.9652E-4	3.1066E-3	3.1066E-3	-4.6425E-3	-1.1896E-1	-1.1767E-1	IRM	0	0	0	9000	SAMPLE/CONTINUOUS	YES	4.09	4.16	6.67
C5E	60153	20/03/20 0015	3.80	0.06	-83.37	-83.37	-83.37	16.46	16.46	16.46	4.5488E-3	0.00	90.00	0.00	0.00	0.00	5.0342E-4	7.8242E-3	7.8242E-3	1.4874E-4	2.3513E-3	2.3513E-3	-4.5184E-3	-1.1599E-1	-1.1452E-1	IRM	0	0	0	9000	SAMPLE/CONTINUOUS	YES	4.09	4.16	6.67
C5E	60153	20/03/20 0015	3.80	0.07	-84.30	-84.30	-84.30	15.93	15.93	15.93	4.3710E-3	0.00	90.00	0.00	0.00	0.00	4.1733E-4	6.4861E-3	6.4861E-3	1.1912E-4	1.8831E-3	1.8831E-3	-4.3494E-3	-1.1188E-1	-1.1024E-1	IRM	0	0	0	9000	SAMPLE/CONTINUOUS	YES	4.09	4.16	6.67
C5E	60153	20/03/20 0015	3.80	0.08	-86.13	-86.13	-86.13	23.26	23.26	23.26	4.1846E-3	0.00	90.00	0.00	0.00	0.00	2.5977E-4	4.0372E-3	4.0373E-3	1.1163E-4	1.7647E-3	1.7647E-3	-4.1750E-3	-1.0763E-1	-1.0582E-1	IRM	0	0	0	9000	SAMPLE/CONTINUOUS	YES	4.09	4.16	6.67
C5E	60153	20/03/20 0015	3.80	0.09	-87.73	-87.73	-87.73	47.14	47.14	47.14	4.0271E-3	0.00	90.00	0.00	0.00	0.00	1.0872E-4	1.6897E-3	1.6898E-3	1.1717E-4	1.8522E-3	1.8522E-3	-4.0239E-3	-1.0397E-1	-1.0199E-1	IRM	0	0	0	9000	SAMPLE/CONTINUOUS	YES	4.09	4.16	6.67
C5E	60153	20/03/20 0015	3.80	0.10	-88.17	-88.17	-88.17	90.54	90.54	90.54	3.9327E-3	0.00	90.00	0.00	0.00	0.00	-1.1868E-6	-1.8477E-5	-1.8444E-5	1.2544E-4	1.9830E-3	1.9830E-3	-3.9307E-3	-1.0178E-1	-9.9627E-2	IRM	0	0	0	9000	SAMPLE/CONTINUOUS	YES	4.09	4.16	6.67
C5E	60153	20/03/20 0015	3.80	0.11	-87.83	-87.83	-87.83	118.47	118.47	118.47	3.9002E-3	0.00	90.00	0.00	0.00	0.00	-7.0275E-5	-1.0922E-3	-1.0922E-3	1.2957E-4	2.0482E-3	2.0482E-3	-3.8974E-3	-1.0111E-1	-9.8784E-2	IRM	0	0	0	9000	SAMPLE/CONTINUOUS	YES	4.09	4.16	6.67
C5E	60153	20/03/20 0015	3.80	0.12	-87.21	-87.21	-87.21	135.04	135.04	135.04	3.8957E-3	0.00	90.00	0.00	0.00	0.00	-1.3436E-4	-2.0883E-3	-2.0883E-3	1.3418E-4	2.1211E-3	2.1211E-3	-3.8910E-3	-1.0112E-1	-9.8622E-2	IRM	0	0	0	9000	SAMPLE/CONTINUOUS	YES	4.09	4.16	6.67
C5E	60153	20/03/20 0015	3.80	0.13	-86.02	-86.02	-86.02	145.24	145.24	145.24	3.9126E-3	0.00	90.00	0.00	0.00	0.00	-2.2320E-4	-3.4690E-3	-3.4690E-3	1.5491E-4	2.4488E-3	2.4488E-3	-3.9032E-3	-1.0160E-1	-9.8931E-2	IRM	0	0	0	9000	SAMPLE/CONTINUOUS	YES	4.09	4.16	6.67
C5E	60153	20/03/20 0015	3.80	0.14	-84.77	-84.77	-84.77	146.88	146.88	146.88	3.9903E-3	0.00	90.00	0.00	0.00	0.00	-3.0441E-4	-4.7312E-3	-4.7311E-3	1.9862E-4	3.1398E-3	3.1398E-3	-3.9737E-3	-1.0355E-1	-1.0072E-1	IRM	0	0	0	9000	SAMPLE/CONTINUOUS	YES	4.09	4.16	6.67
C5E	60153	20/03/20 0015	3.80	0.15	-84.31	-84.31	-84.31	141.95	141.95	141.95	4.1319E-3	0.00	90.00	0.00	0.00	0.00	-3.2245E-4	-5.0115E-3	-5.0115E-3	2.5241E-4	3.9901E-3	3.9901E-3	-4.1116E-3	-1.0721E-1	-1.0421E-1	IRM	0	0	0	9000	SAMPLE/CONTINUOUS	YES	4.09	4.16	6.67
C5E	60153	20/03/20 0015	3.80	0.16	-85.18	-85.18	-85.18	127.20	127.20	127.20	4.2785E-3	0.00	90.00	0.00	0.00	0.00	-2.1731E-4	-3.3775E-3	-3.3775E-3	2.8632E-4	4.5262E-3	4.5262E-3	-4.2634E-3	-1.1122E-1	-1.0806E-1	IRM	0	0	0	9000	SAMPLE/CONTINUOUS	YES	4.09	4.16	6.67
C5E	60153	20/03/20 0015	3.80	0.17	-86.23	-86.23	-86.23	100.57	100.57	100.57	4.3736E-3	0.00	90.00	0.00	0.00	0.00	-5.2697E-5	-8.1907E-4	-8.1901E-4	2.8250E-4	4.4658E-3	4.4658E-3	-4.3641E-3	-1.1395E-1	-1.1061E-1	IRM	0	0	0	9000	SAMPLE/CONTINUOUS	YES	4.09	4.16	6.67
C5E	60153	20/03/20 0015	3.80	0.18	-86.62	-86.62	-86.62	81.87	81.87	81.87	4.4078E-3	0.00	90.00	0.00	0.00	0.00	3.6714E-5	5.7056E-4	5.7061E-4	2.5702E-4	4.0630E-3	4.0630E-3	-4.4002E-3	-1.1503E-1	-1.1153E-1	IRM	0	0	0	9000	SAMPLE/CONTINUOUS	YES	4.09	4.16	6.67
C5E	60153	20/03/20 0015	3.80	0.19	-87.05	-87.05	-87.05	82.75	82.75	82.75	4.4284E-3	0.00	90.00	0.00	0.00	0.00	2.8802E-5	4.4758E-4	4.4764E-4	2.2627E-4	3.5769E-3	3.5769E-3	-4.4225E-3	-1.1576E-1	-1.1209E-1	IRM	0	0	0	9000	SAMPLE/CONTINUOUS	YES	4.09	4.16	6.67
C5E	60153	20/03/20 0015	3.80	0.20	-87.32	-87.32	-87.32	104.88	104.88	104.88	4.4879E-3	0.00	90.00	0.00	0.00	0.00	-5.3853E-5	-8.3705E-4	-8.3699E-4	2.0275E-4	3.2050E-3	3.2050E-3	-4.4830E-3	-1.1746E-1	-1.1363E-1	IRM	0	0	0	9000	SAMPLE/CONTINUOUS	YES	4.09	4.16	6.67
C5E	60153	20/03/20 0015	3.80	0.21	-87.20	-87.20	-87.20	124.45	124.45	124.45	4.5788E-3	0.00	90.00	0.00	0.00	0.00	-1.2676E-4	-1.9701E-3	-1.9700E-3	1.8477E-4	2.9208E-3	2.9208E-3	-4.5733E-3	-1.1992E-1	-1.1592E-1	IRM	0	0	0	9000	SAMPLE/CONTINUOUS	YES	4.09	4.16	6.67
C5E	60153	20/03/20 0015	3.80	0.22	-87.54	-87.54	-87.54	126.79	126.79	126.79	4.6683E-3	0.00	90.00	0.00	0.00	0.00	-1.2015E-4	-1.8674E-3	-1.8674E-3	1.6069E-4	2.5402E-3	2.5402E-3	-4.6640E-3	-1.2239E-1	-1.1821E-1	IRM	0	0	0	9000	SAMPLE/CONTINUOUS	YES	4.09	4.16	6.67
C5E	60153	20/03/20 0015	3.80	0.23	-87.97	-87.97	-87.97	125.12	125.12	125.12	4.7339E-3	0.00	90.00	0.00	0.00	0.00	-9.6591E-5	-1.5013E-3	-1.5012E-3	1.3734E-4	2.1711E-3	2.1711E-3	-4.7309E-3	-1.2426E-1	-1.1991E-1	IRM	0	0	0	9000	SAMPLE/CONTINUOUS	YES	4.09	4.16	6.67
C5E	60153	20/03/20 0015	3.80	0.24	-88.04	-88.04	-88.04	126.68	126.68	126.68	4.7699E-3	0.00	90.00	0.00	0.00	0.00	-9.7688E-5	-1.5183E-3	-1.5183E-3	1.3115E-4	2.0732E-3	2.0732E-3	-4.7671E-3	-1.2534E-1	-1.2083E-1	IRM	0	0	0	9000	SAMPLE/CONTINUOUS	YES	4.09	4.16	6.67
C5E	60153	20/03/20 0015	3.80	0.25	-87.94	-87.94	-87.94	126.62	126.62	126.62	4.8085E-3	0.00	90.00	0.00	0.00	0.00	-1.0330E-4	-1.6056E-3	-1.6056E-3	1.3901E-4	2.1975E-3	2.1975E-3	-4.8054E-3	-1.2648E-1	-1.2180E-1	IRM	0	0	0	9000	SAMPLE/CONTINUOUS	YES	4.09	4.16	6.67
C5E	60153	20/03/20 0015	3.80	0.26	-87.80	-87.80	-87.80	123.49	123.49	123.49	4.8665E-3	0.00	90.00	0.00	0.00	0.00	-1.0294E-4	-1.6000E-3	-1.5999E-3	1.5556E-4	2.4591E-3	2.4591E-3	-4.8629E-3	-1.2811E-1	-1.2326E-1	IRM	0	0	0	9000	SAMPLE/CONTINUOUS	YES	4.09	4.16	6.67
C5E	60153	20/03/20 0015	3.80	0.27	-87.75	-87.75	-87.75	114.01	114.01	114.01	4.9176E-3	0.00	90.00	0.00	0.00	0.00	-7.8619E-5	-1.2220E-3	-1.2219E-3	1.7653E-4	2.7906E-3	2.7906E-3	-4.9138E-3	-1.2957E-1	-1.2454E-1	IRM	0	0	0	9000	SAMPLE/CONTINUOUS	YES	4.09	4.16	6.67
C5E	60153	20/03/20 0015	3.80	0.28	-87.70	-87.70	-87.70	102.60	102.60	102.60	4.9449E-3	0.00	90.00	0.00	0.00	0.00	-4.3222E-5	-6.7183E-4	-6.7175E-4	1.9339E-4	3.0571E-3	3.0571E-3	-4.9409E-3	-1.3043E-1	-1.2523E-1	IRM	0	0	0	9000	SAMPLE/CONTINUOUS	YES	4.09	4.16	6.67
C5E	60153	20/03/20 0015	3.80	0.29	-87.49	-87.49	-87.49	101.69	101.69	101.69	4.9697E-3	0.00	90.00	0.00	0.00	0.00	-4.4073E-5	-6.8507E-4	-6.8499E-4	2.1310E-4	3.3687E-3	3.3686E-3	-4.9649E-3	-1.3120E-1	-1.2584E-1	IRM	0	0	0	9000	SAMPLE/CONTINUOUS	YES	4.09	4.16	6.67
C5E	60153	20/03/20 0015	3.80	0.30	-86.85	-86.85	-86.85	116.23	116.23	116.23	5.0219E-3	0.00	90.00	0.00	0.00	0.00	-1.2200E-4	-1.8962E-3	-1.8962E-3	2.4760E-4	3.9141E-3	3.9141E-3	-5.0143E-3	-1.3262E-1	-1.2709E-1	IRM	0	0	0	9000	SAMPLE/CONTINUOUS	YES	4.09	4.16	6.67
C5E	60153	20/03/20 0015	3.80	0.31	-85.95	-85.95	-85.95	127.44	127.44	127.44	5.1196E-3	0.00	90.00	0.00	0.00	0.00	-2.1955E-4	-3.4123E-3	-3.4122E-3	2.8675E-4	4.5330E-3	4.5330E-3	-5.1068E-3	-1.3514E-1	-1.2944E-1	IRM	0	0	0	9000	SAMPLE/CONTINUOUS	YES	4.09	4.16	6.67
C5E	60153	20/03/20 0015	3.80	0.32	-85.58	-85.58	-85.58	130.50	130.50	130.50	5.2567E-3	0.00	90.00	0.00	0.00	0.00	-2.6305E-4	-4.0884E-3	-4.0883E-3	3.0800E-4	4.8688E-3	4.8688E-3	-5.2410E-3	-1.3871E-1	-1.3284E-1	IRM	0	0	0	9000	SAMPLE/CONTINUOUS	YES	4.09	4.16	6.67
C5E	60153	20/03/20 0015	3.80	0.33	-85.78	-85.78	-85.78	129.37	129.37	129.37	5.3999E-3	0.00	90.00	0.00	0.00	0.00	-2.5184E-4	-3.9141E-3	-3.9140E-3	3.0693E-4	4.8519E-3	4.8519E-3	-5.3853E-3	-1.4254E-1	-1.3649E-1	IRM	0	0	0	9000	SAMPLE/CONTINUOUS	YES	4.09	4.16	6.67
C5E	60153	20/03/20 0015	3.80	0.34	-86.62	-86.62	-86.62	119.39	119.39	119.39	5.5027E-3	0.00	90.00	0.00	0.00	0.00	-1.5921E-4	-2.4745E-3	-2.4744E-3	2.8262E-4	4.4677E-3	4.4677E-3	-5.4932E-3	-1.4544E-1	-1.3923E-1	IRM	0	0	0	9000	SAMPLE/CONTINUOUS	YES	4.09	4.16	6.67
C5E	60153	20/03/20 0015	3.80	0.35	-87.44	-87.44	-87.44	98.20	98.20	98.20	5.5609E-3	0.00	90.00	0.00	0.00	0.00	-3.5466E-5	-5.5131E-4	-5.5121E-4	2.4608E-4	3.8900E-3	3.8900E-3	-5.5553E-3	-1.4719E-1	-1.4080E-1	IRM	0	0	0	9000	SAMPLE/CONTINUOUS	YES	4.09	4.16	6.67
C5E	60153	20/03/20 0015	3.80	0.36	-87.75	-87.75	-87.75	82.54	82.54	82.54	5.5745E-3	0.00	90.00	0.00	0.00	0.00	2.8441E-5	4.4194E-4	4.4204E-4	2.1731E-4	3.4353E-3	3.4353E-3	-5.5702E-3	-1.4773E-1	-1.4118E-1	IRM	0	0	0	9000	SAMPLE/CONTINUOUS	YES	4.09	4.16	6.67
C5E	60153	20/03/20 0015	3.80	0.37	-87.95	-87.95	-87.95	79.98	79.98	79.98	5.5652E-3	0.00	90.00	0.00	0.00	0.00	3.4577E-5	5.3729E-4	5.3739E-4	1.9577E-4	3.0948E-3	3.0947E-3	-5.5617E-3	-1.4769E-1	-1.4097E-1	IRM	0	0	0	9000	SAMPLE/CONTINUOUS	YES	4.09	4.16	6.67
C5E	60153	20/03/20 0015	3.80	0.38	-88.12	-88.12	-88.12	90.42	90.42	90.42	5.5743E-3	0.00	90.00	0.00	0.00	0.00	-1.3502E-6	-2.1091E-5	-2.0985E-5	1.8269E-4	2.8880E-3	2.8880E-3	-5.5713E-3	-1.4810E-1	-1.4121E-1	IRM	0	0	0	9000	SAMPLE/CONTINUOUS	YES	4.09	4.16	6.67
C5E	60153	20/03/20 0015	3.80	0.39	-88.12	-88.12	-88.12	104.32	104.32	104.32	5.6070E-3	0.00	90.00	0.00	0.00	0.00	-4.5599E-5	-7.0881E-4	-7.0870E-4	1.7867E-4	2.8244E-3	2.8244E-3	-5.6040E-3	-1.4910E-1	-1.4204E-1	IRM	0	0	0	9000	SAMPLE/CONTINUOUS	YES	4.09	4.16	6.67
C5E	60153	20/03/20 0015	3.80	0.40	-88.16	-88.16	-88.16	105.25	105.25	105.25	5.6357E-3	0.00	90.00	0.00	0.00	0.00	-4.7629E-5	-7.4036E-4	-7.4025E-4	1.7470E-4	2.7616E-3	2.7616E-3	-5.6328E-3	-1.5000E-1	-1.4277E-1	IRM	0	0	0	9000	SAMPLE/CONTINUOUS	YES	4.09	4.16	6.67
C5E	60153	20/03/20 0015	3.80	0.41	-88.29	-88.29	-88.29	94.01	94.01	94.01	5.6405E-3	0.00	90.00	0.00	0.00	0.00	-1.1772E-5	-1.8308E-4	-1.8296E-4	1.6795E-4	2.6550E-3	2.6550E-3	-5.6379E-3	-1.5029E-1	-1.4290E-1	IRM	0	0	0	9000	SAMPLE/CONTINUOUS	YES	4.09	4.16	6.67
C5E	60153	20/03/20 0015	3.80	0.42	-88.33	-88.33	-88.33	83.88	83.88	83.88	5.6161E-3	0.00	90.00	0.00	0.00	0.00	1.7428E-5	2.7076E-4	2.7087E-4	1.6249E-4	2.5687E-3	2.5686E-3	-5.6137E-3	-1.4984E-1	-1.4228E-1	IRM	0	0	0	9000	SAMPLE/CONTINUOUS	YES	4.09	4.16	6.67
C5E	60153	20/03/20 0015	3.80	0.43	-88.28	-88.28	-88.28	78.97	78.97	78.97	5.5682E-3	0.00	90.00	0.00	0.00	0.00	3.1932E-5	4.9616E-4	4.9628E-4	1.6389E-4	2.5907E-3	2.5907E-3	-5.5657E-3	-1.4880E-1	-1.4107E-1	IRM	0	0	0	9000	SAMPLE/CONTINUOUS	YES	4.09	4.16	6.67
C5E	60153	20/03/20 0015	3.80	0.44	-88.17	-88.17	-88.17	74.64	74.64	74.64	5.5138E-3	0.00	90.00	0.00	0.00	0.00	4.6585E-5	7.2391E-4	7.2403E-4	1.6960E-4	2.6810E-3	2.6810E-3	-5.5110E-3	-1.4758E-1	-1.3968E-1	IRM	0	0	0	9000	SAMPLE/CONTINUOUS	YES	4.09	4.16	6.67
C5E	60153	20/03/20 0015	3.80	0.45	-88.04	-88.04	-88.04	71.47	71.47	71.47	5.4490E-3	0.00	90.00	0.00	0.00	0.00	5.9348E-5	9.2226E-4	9.2238E-4	1.7701E-4	2.7982E-3	2.7982E-3	-5.4458E-3	-1.4610E-1	-1.3803E-1	IRM	0	0	0	9000	SAMPLE/CONTINUOUS	YES	4.09	4.16	6.67
C5E	60153	20/03/20 0015	3.80	0.46	-87.90	-87.90	-87.90	61.17	61.17	61.17	5.3626E-3	0.00	90.00	0.00	0.00	0.00	9.4634E-5	1.4707E-3	1.4708E-3	1.7193E-4	2.7178E-3	2.7178E-3	-5.3590E-3	-1.4407E-1	-1.3583E-1	IRM	0	0	0	9000	SAMPLE/CONTINUOUS	YES	4.09	4.16	6.67
C5E	60153	20/03/20 0015	3.80	0.47	-87.93	-87.93	-87.93	51.22	51.22	51.22	5.2551E-3	0.00	90.00	0.00	0.00	0.00	1.1867E-4	1.8443E-3	1.8444E-3	1.4770E-4	2.3348E-3	2.3348E-3	-5.2517E-3	-1.4152E-1	-1.3311E-1	IRM	0	0	0	9000	SAMPLE/CONTINUOUS	YES	4.09	4.16	6.67
C5E	60153	20/03/20 0015	3.80	0.48	-88.19	-88.19	-88.19	50.83	50.83	50.83	5.1389E-3	0.00	90.00	0.00	0.00	0.00	1.0232E-4	1.5902E-3	1.5903E-3	1.2561E-4	1.9856E-3	1.9856E-3	-5.1363E-3	-1.3877E-1	-1.3019E-1	IRM	0	0	0	9000	SAMPLE/CONTINUOUS	YES	4.09	4.16	6.67
C5E	60153	20/03/20 0015	3.80	0.49	-88.43	-88.43	-88.43	57.80	57.80	57.80	5.0405E-3	0.00	90.00	0.00	0.00	0.00	7.3683E-5	1.1450E-3	1.1452E-3	1.1702E-4	1.8499E-3	1.8499E-3	-5.0386E-3	-1.3647E-1	-1.2771E-1	IRM	0	0	0	9000	SAMPLE/CONTINUOUS	YES	4.09	4.16	6.67
C5E	60153	20/03/20 0015	3.80	0.50	-88.54	-88.54	-88.54	84.31	84.31	84.31	4.9748E-3	0.00	90.00	0.00	0.00	0.00	1.2535E-5	1.9468E-4	1.9482E-4	1.2587E-4	1.9898E-3	1.9898E-3	-4.9732E-3	-1.3498E-1	-1.2605E-1	IRM	0	0	0	9000	SAMPLE/CONTINUOUS	YES	4.09	4.16	6.67
C5E	60153	20/03/20 0015	3.80	0.51	-88.14	-88.14	-88.14	110.92	110.92	110.92	4.9387E-3	0.00	90.00	0.00	0.00	0.00	-5.7191E-5	-8.8900E-4	-8.8886E-4	1.4961E-4	2.3651E-3	2.3651E-3	-4.9361E-3	-1.3421E-1	-1.2511E-1	IRM	0	0	0	9000	SAMPLE/CONTINUOUS	YES	4.09	4.16	6.67
C5E	60153	20/03/20 0015	3.80	0.52	-87.70	-87.70	-87.70	118.44	118.44	118.44	4.9440E-3	0.00	90.00	0.00	0.00	0.00	-9.4463E-5	-1.4683E-3	-1.4681E-3	1.7442E-4	2.7572E-3	2.7572E-3	-4.9400E-3	-1.3448E-1	-1.2521E-1	IRM	0	0	0	9000	SAMPLE/CONTINUOUS	YES	4.09	4.16	6.67
C5E	60153	20/03/20 0015	3.80	0.53	-87.51	-87.51	-87.51	117.79	117.79	117.79	4.9868E-3	0.00	90.00	0.00	0.00	0.00	-1.0114E-4	-1.5721E-3	-1.5719E-3	1.9193E-4	3.0340E-3	3.0340E-3	-4.9821E-3	-1.3571E-1	-1.2628E-1	IRM	0	0	0	9000	SAMPLE/CONTINUOUS	YES	4.09	4.16	6.67
C5E	60153	20/03/20 0015	3.80	0.54	-87.53	-87.53	-87.53	114.14	114.14	114.14	5.0367E-3	0.00	90.00	0.00	0.00	0.00	-8.8811E-5	-1.3804E-3	-1.3803E-3	1.9813E-4	3.1321E-3	3.1320E-3	-5.0321E-3	-1.3714E-1	-1.2754E-1	IRM	0	0	0	9000	SAMPLE/CONTINUOUS	YES	4.09	4.16	6.67
C5E	60153	20/03/20 0015	3.80	0.55	-87.58	-87.58	-87.58	113.59	113.59	113.59	5.0814E-3	0.00	90.00	0.00	0.00	0.00	-8.5970E-5	-1.3363E-3	-1.3361E-3	1.9691E-4	3.1128E-3	3.1128E-3	-5.0768E-3	-1.3845E-1	-1.2868E-1	IRM	0	0	0	9000	SAMPLE/CONTINUOUS	YES	4.09	4.16	6.67
C5E	60153	20/03/20 0015	3.80	0.56	-87.53	-87.53	-87.53	117.69	117.69	117.69	5.1457E-3	0.00	90.00	0.00	0.00	0.00	-1.0298E-4	-1.6006E-3	-1.6005E-3	1.9619E-4	3.1014E-3	3.1014E-3	-5.1409E-3	-1.4025E-1	-1.3030E-1	IRM	0	0	0	9000	SAMPLE/CONTINUOUS	YES	4.09	4.16	6.67
C5E	60153	20/03/20 0015	3.80	0.57	-87.12	-87.12	-87.12	128.59	128.59	128.59	5.2432E-3	0.00	90.00	0.00	0.00	0.00	-1.6423E-4	-2.5526E-3	-2.5524E-3	2.0579E-4	3.2531E-3	3.2531E-3	-5.2366E-3	-1.4284E-1	-1.3273E-1	IRM	0	0	0	9000	SAMPLE/CONTINUOUS	YES	4.09	4.16	6.67
C5E	60153	20/03/20 0015	3.80	0.58	-86.58	-86.58	-86.58	133.68	133.68	133.68	5.3623E-3	0.00	90.00	0.00	0.00	0.00	-2.2112E-4	-3.4369E-3	-3.4367E-3	2.3153E-4	3.6601E-3	3.6600E-3	-5.3527E-3	-1.4596E-1	-1.3567E-1	IRM	0	0	0	9000	SAMPLE/CONTINUOUS	YES	4.09	4.16	6.67
C5E	60153	20/03/20 0015	3.80	0.59	-86.41	-86.41	-86.41	129.48	129.48	129.48	5.4816E-3	0.00	90.00	0.00	0.00	0.00	-2.1799E-4	-3.3882E-3	-3.3881E-3	2.6461E-4	4.1830E-3	4.1829E-3	-5.4709E-3	-1.4912E-1	-1.3867E-1	IRM	0	0	0	9000	SAMPLE/CONTINUOUS	YES	4.09	4.16	6.67
C5E	60153	20/03/20 0015	3.80	0.60	-86.48	-86.48	-86.48	121.56	121.56	121.56	5.5647E-3	0.00	90.00	0.00	0.00	0.00	-1.7878E-4	-2.7788E-3	-2.7786E-3	2.9106E-4	4.6011E-3	4.6011E-3	-5.5543E-3	-1.5141E-1	-1.4078E-1	IRM	0	0	0	9000	SAMPLE/CONTINUOUS	YES	4.09	4.16	6.67
C5E	60153	20/03/20 0015	3.80	0.61	-86.74	-86.74	-86.74	109.63	109.63	109.63	5.5770E-3	0.00	90.00	0.00	0.00	0.00	-1.0651E-4	-1.6555E-3	-1.6554E-3	2.9863E-4	4.7208E-3	4.7208E-3	-5.5680E-3	-1.5193E-1	-1.4113E-1	IRM	0	0	0	9000	SAMPLE/CONTINUOUS	YES	4.09	4.16	6.67
C5E	60153	20/03/20 0015	3.80	0.62	-87.10	-87.10	-87.10	89.44	89.44	89.44	5.5137E-3	0.00	90.00	0.00	0.00	0.00	2.7436E-6	4.2472E-5	4.2640E-5	2.7865E-4	4.4049E-3	4.4049E-3	-5.5067E-3	-1.5054E-1	-1.3957E-1	IRM	0	0	0	9000	SAMPLE/CONTINUOUS	YES	4.09	4.16	6.67
C5E	60153	20/03/20 0015	3.80	0.63	-87.19	-87.19	-87.19	62.32	62.32	62.32	5.3894E-3	0.00	90.00	0.00	0.00	0.00	1.2286E-4	1.9093E-3	1.9095E-3	2.3417E-4	3.7018E-3	3.7018E-3	-5.3829E-3	-1.4758E-1	-1.3643E-1	IRM	0	0	0	9000	SAMPLE/CONTINUOUS	YES	4.09	4.16	6.67
C5E	60153	20/03/20 0015	3.80	0.64	-87.15	-87.15	-87.15	43.35	43.35	43.35	5.2127E-3	0.00	90.00	0.00	0.00	0.00	1.8831E-4	2.9265E-3	2.9266E-3	1.7777E-4	2.8102E-3	2.8102E-3	-5.2062E-3	-1.4327E-1	-1.3196E-1	IRM	0	0	0	9000	SAMPLE/CONTINUOUS	YES	4.09	4.16	6.67
C5E	60153	20/03/20 0015	3.80	0.65	-87.76	-87.76	-87.76	44.67	44.67	44.67	5.0337E-3	0.00	90.00	0.00	0.00	0.00	1.4014E-4	2.1779E-3	2.1780E-3	1.3856E-4	2.1903E-3	2.1903E-3	-5.0298E-3	-1.3897E-1	-1.2749E-1	IRM	0	0	0	9000	SAMPLE/CONTINUOUS	YES	4.09	4.16	6.67
C5E	60153	20/03/20 0015	3.80	0.66	-88.38	-88.38	-88.38	79.41	79.41	79.41	4.9510E-3	0.00	90.00	0.00	0.00	0.00	2.5707E-5	3.9936E-4	3.9954E-4	1.3747E-4	2.1731E-3	2.1731E-3	-4.9491E-3	-1.3709E-1	-1.2544E-1	IRM	0	0	0	9000	SAMPLE/CONTINUOUS	YES	4.09	4.16	6.67
C5E	60153	20/03/20 0015	3.80	0.67	-87.92	-87.92	-87.92	115.31	115.31	115.31	5.0031E-3	0.00	90.00	0.00	0.00	0.00	-7.7552E-5	-1.2055E-3	-1.2053E-3	1.6398E-4	2.5923E-3	2.5922E-3	-4.9998E-3	-1.3855E-1	-1.2673E-1	IRM	0	0	0	9000	SAMPLE/CONTINUOUS	YES	4.09	4.16	6.67
