44.662079282	-2.08289040567
49.6276738968	-2.02951404672
54.5932685116	-1.97613768777
59.5588631264	-1.90842993392
64.5244577412	-1.80182828019
69.490052356	-1.67927798646
74.4556469708	-1.53390961781
79.4212415856	-1.35321907226
84.3868362004	-1.17396911631
89.3524308153	-1.03950524417
94.3180254301	-0.891492981232
99.2836200449	-0.818839904383
104.24921466	-0.709521482882
109.214809274	-0.813601309023
114.180403889	-0.856452459612
119.145998504	-0.925635967779
124.111593119	-0.808295193562
129.077187734	-0.654958005991
134.423477936	-0.519441784828
140.630471204	-0.458563249233
146.837464473	-0.499536376407
153.044457741	-0.553430439713
159.25145101	-0.590923387903
165.458444278	-0.583094914337
171.665437547	-0.595014141525
178.090916978	-0.577767578272
185.539308901	-0.584758802571
192.987700823	-0.504517913091
200.436092745	-0.576322165798
207.884484667	-0.613784247656
215.332876589	-0.657861370386
222.781268512	-0.646041976492
230.229660434	-0.727196798784
237.678052356	-0.882337737657
245.343826976	-0.972160211928
253.619818	-0.956278037027
261.895809025	-0.890958607852
270.17180005	-0.812938647449
278.447791075	-0.722879370533
286.723782099	-0.712024549528
295.945994764	-0.713829265404
305.256484667	-0.737878961242
314.56697457	-0.680738145591
323.877464473	-0.58066660209
333.187954375	-0.549146771514
342.498444278	-0.552464419965
351.808934181	-0.565109005965
361.119424084	-0.510523343897
370.429913987	-0.443546778499
379.740403889	-0.420067145238
389.050893792	-0.429573011058
398.361383695	-0.489344216976
407.671873598	-0.597432808044
416.9823635	-0.699656313661
426.292853403	-0.758790901473
435.603343306	-0.824942757051
444.913833209	-0.861704558991
454.224323111	-0.926019867789
463.534813014	-0.960224104715
472.845302917	-0.999667419287
482.15579282	-1.01112992121
490.925584642	-1.05353206312
499.201575667	-1.13116667665
507.477566692	-1.252082158
515.753557716	-1.35184793189
524.029548741	-1.43340932166
532.160985789	-1.47568172851
539.609377711	-1.44823673611
547.057769634	-1.43281659162
554.506161556	-1.36011287469
561.954553478	-1.33668532837
569.4029454	-1.23346783039
576.851337322	-1.15972478617
584.299729245	-1.06363210584
591.748121167	-0.995608014284
598.872094241	-0.905245379195
605.079087509	-0.745578182041
611.286080778	-0.630871656383
617.493074046	-0.593703769256
622.836053852	-0.614078924674
627.801648467	-0.655281620195
632.767243082	-0.655199631499
637.732837696	-0.668848820163
642.698432311	-0.746859617124
647.664026926	-0.888316642709
652.629621541	-1.02789468031
657.595216156	-1.04636287512
662.56081077	-1.02054559947
668.498006731	-1.0833262728
674.705	-1.21924809686
680.911993269	-1.35128564619
687.388783844	-1.4178586584
694.837175767	-1.43741024943
702.285567689	-1.45696184046
709.733959611	-1.47651343149
717.182351533	-1.49606502251
724.630743455	-1.51159199345
732.079135378	-1.47046133947
739.5275273	-1.38935486639
746.975919222	-1.25889348945
754.675901272	-1.17945753605
762.951892296	-1.12234662216
771.227883321	-1.11011583793
779.503874346	-1.07321079691
787.77986537	-1.00314808056
796.055856395	-0.901640288023
805.320828347	-0.893718250887
814.63131825	-0.908031547985
823.941808153	-0.962679425004
833.252298055	-0.951664002613
842.562787958	-1.01512614669
851.873277861	-1.09065992047
861.183767764	-1.14379245348
870.494257666	-1.08552067612
879.804747569	-0.956879930509
889.115237472	-0.77988369912
898.425727375	-0.669285289395
907.736217277	-0.634194609985
917.04670718	-0.651473004143
926.357197083	-0.685846041324
935.667686986	-0.710610003387
944.978176889	-0.620610529991
954.288666791	-0.53957627931
963.599156694	-0.560763605101
972.909646597	-0.632775240979
982.2201365	-0.693613264512
991.530626402	-0.593474683195
1000.84111631	-0.548467229913
1010.15160621	-0.488443305898
1019.46209611	-0.467484583882
1028.77258601	-0.487535160523
1038.08307592	-0.504720473398
1047.39356582	-0.511881944811
1056.70405572	-0.465274747394
1065.56626278	-0.467678945319
1073.8422538	-0.385288505157
1082.11824483	-0.356276081806
1090.39423585	-0.229799837757
1098.67022688	-0.218968648788
1106.9462179	-0.270552077739
1115.22220893	-0.461863535372
1123.49819995	-0.645541363163
1131.77419097	-0.747439807716
1140.050182	-0.663052219388
1148.32617302	-0.506243051703
1156.60216405	-0.321329606042
1164.87815507	-0.18368360794
1173.1541461	-0.0799018348214
1181.43013712	0.0252925552932
1189.70612815	0.120979632729
1197.98211917	0.160392080968
1206.2581102	0.140241188747
1214.53410122	0.0150463797812
1222.81009225	-0.130488377692
1231.08608327	-0.284506553723
1239.3620743	-0.408705923467
1247.63806532	-0.518775747248
1255.91405635	-0.574624517514
1264.19004737	-0.582469871105
1272.46603839	-0.594978934615
1280.74202942	-0.657769253675
1289.735273	-0.732567540629
1299.0457629	-0.78229271991
1308.3562528	-0.815801499783
1317.66674271	-0.875388954566
1326.97723261	-0.965055168029
1336.28772251	-1.04943889807
1345.59821242	-1.1160725578
1355.25794914	-1.15552696496
1365.18913837	-1.17930561582
1375.1203276	-1.16888581719
1385.05151683	-1.10600579285
1394.98270606	-1.03971648563
1404.91389529	-0.964906623804
1414.84508452	-0.817957802476
1424.77627375	-0.630814264296
1434.70746298	-0.50271126807
1446.25081526	-0.452090482862
1458.6648018	-0.450942158838
1471.07878833	-0.460321665609
1483.75346859	-0.484719572261
1499.27095176	-0.527214313166
1514.78843493	-0.609231463621
1530.3059181	-0.69386308889
