7.085714285714286120e+01,4.904209999999999781e+01
7.622857142857142776e+01,4.913150000000000261e+01
8.159999999999999432e+01,4.863819999999999766e+01
8.697142857142856087e+01,4.840259999999999962e+01
9.234285714285714164e+01,4.902660000000000196e+01
9.771428571428570820e+01,5.047099999999999653e+01
1.030857142857142890e+02,5.219729999999999848e+01
1.084571428571428555e+02,5.371220000000000283e+01
1.138285714285714221e+02,5.446529999999999916e+01
1.191999999999999886e+02,5.476089999999999947e+01
1.245714285714285694e+02,5.531730000000000302e+01
1.299428571428571217e+02,5.612590000000000146e+01
1.353142857142856883e+02,5.657820000000000249e+01
1.406857142857142833e+02,5.643670000000000186e+01
1.460571428571428498e+02,5.608370000000000033e+01
1.514285714285714164e+02,5.583220000000000027e+01
1.568000000000000114e+02,5.544290000000000163e+01
1.621714285714285779e+02,5.438020000000000209e+01
1.675428571428571445e+02,5.261950000000000216e+01
1.729142857142857110e+02,5.095309999999999917e+01
1.782857142857142776e+02,5.016890000000000072e+01
1.836571428571428442e+02,5.053889999999999816e+01
1.890285714285714107e+02,5.147370000000000090e+01
1.943999999999999773e+02,5.220190000000000197e+01
1.997714285714285722e+02,5.251720000000000255e+01
2.051428571428571388e+02,5.283740000000000236e+01
2.105142857142857054e+02,5.345000000000000284e+01
2.158857142857142719e+02,5.405349999999999966e+01
2.212571428571428385e+02,5.413049999999999784e+01
2.266285714285714050e+02,5.346479999999999677e+01
2.319999999999999716e+02,5.238640000000000185e+01
2.390958904109589014e+02,5.152219999999999800e+01
2.461917808219178028e+02,5.126409999999999911e+01
2.532876712328767042e+02,5.160210000000000008e+01
2.603835616438356055e+02,5.232880000000000109e+01
2.674794520547945353e+02,5.312930000000000064e+01
2.745753424657534083e+02,5.367580000000000240e+01
2.816712328767123381e+02,5.393339999999999890e+01
2.887671232876712111e+02,5.404659999999999798e+01
2.958630136986301409e+02,5.434150000000000347e+01
3.029589041095890707e+02,5.486639999999999873e+01
3.100547945205479436e+02,5.535580000000000211e+01
3.171506849315068166e+02,5.553320000000000078e+01
3.242465753424657464e+02,5.522910000000000252e+01
3.313424657534246762e+02,5.442210000000000036e+01
3.384383561643835492e+02,5.318549999999999756e+01
3.455342465753424790e+02,5.172950000000000159e+01
3.526301369863013520e+02,5.088649999999999807e+01
3.597260273972602818e+02,5.155919999999999703e+01
3.668219178082191547e+02,5.414260000000000161e+01
3.739178082191780845e+02,5.778099999999999881e+01
3.810136986301370143e+02,6.145230000000000103e+01
3.881095890410958873e+02,6.383749999999999858e+01
3.952054794520547603e+02,6.422799999999999443e+01
4.023013698630136901e+02,6.319610000000000127e+01
4.093972602739726199e+02,6.156430000000000291e+01
4.164931506849314928e+02,5.944709999999999894e+01
4.235890410958904226e+02,5.713349999999999795e+01
4.306849315068493524e+02,5.521690000000000254e+01
4.377808219178082254e+02,5.425990000000000180e+01
4.448767123287670984e+02,5.475450000000000017e+01
4.519726027397260282e+02,5.659579999999999700e+01
4.590684931506849580e+02,5.916199999999999903e+01
4.661643835616438309e+02,6.147630000000000194e+01
4.732602739726027039e+02,6.292390000000000327e+01
4.803561643835616337e+02,6.317880000000000251e+01
4.874520547945205635e+02,6.238559999999999661e+01
4.945479452054794365e+02,6.104120000000000346e+01
5.016438356164383663e+02,5.983330000000000126e+01
5.087397260273972392e+02,5.916969999999999885e+01
5.158356164383561691e+02,5.912570000000000192e+01
5.229315068493150420e+02,5.953430000000000177e+01
5.300273972602740287e+02,5.997599999999999909e+01
5.371232876712329016e+02,6.029749999999999943e+01
5.442191780821917746e+02,6.073910000000000053e+01
5.513150684931506476e+02,6.124799999999999756e+01
5.584109589041095205e+02,6.161840000000000117e+01
5.655068493150685072e+02,6.160190000000000055e+01
5.726027397260273801e+02,6.108859999999999957e+01
5.796986301369863668e+02,6.043950000000000244e+01
5.867945205479452397e+02,6.035060000000000002e+01
5.938904109589041127e+02,6.106900000000000261e+01
6.009863013698629857e+02,6.256150000000000233e+01
6.080821917808218586e+02,6.445210000000000150e+01
6.151780821917808453e+02,6.597169999999999845e+01
6.222739726027397182e+02,6.638360000000000127e+01
6.293698630136987049e+02,6.501779999999999404e+01
6.364657534246575779e+02,6.204719999999999658e+01
6.435616438356164508e+02,5.876279999999999859e+01
6.506575342465753238e+02,5.679489999999999839e+01
6.577534246575341967e+02,5.700489999999999924e+01
6.648493150684930697e+02,5.996130000000000138e+01
7.287123287671232674e+02,5.408610000000000184e+01
7.358082191780822541e+02,5.380789999999999651e+01
7.429041095890411270e+02,5.391899999999999693e+01
7.500000000000000000e+02,5.407289999999999708e+01
7.590606060606060055e+02,5.412599999999999767e+01
7.681212121212121247e+02,5.425319999999999965e+01
7.771818181818181301e+02,5.473700000000000188e+01
7.862424242424242493e+02,5.564929999999999666e+01
7.953030303030302548e+02,5.669299999999999784e+01
8.043636363636363740e+02,5.743110000000000070e+01
8.134242424242423795e+02,5.775050000000000239e+01
8.224848484848484986e+02,5.796679999999999922e+01
8.315454545454545041e+02,5.866380000000000194e+01
8.406060606060606233e+02,5.969180000000000064e+01
8.496666666666666288e+02,6.025339999999999918e+01
8.587272727272727479e+02,5.983460000000000178e+01
8.677878787878787534e+02,5.835999999999999943e+01
8.768484848484848726e+02,5.636950000000000216e+01
8.859090909090908781e+02,5.439359999999999928e+01
8.949696969696969973e+02,5.299880000000000280e+01
9.040303030303030027e+02,5.249300000000000210e+01
9.130909090909091219e+02,5.281300000000000239e+01
9.221515151515151274e+02,5.372449999999999903e+01
9.312121212121212466e+02,5.476919999999999789e+01
9.402727272727272521e+02,5.545680000000000121e+01
9.493333333333333712e+02,5.553829999999999956e+01
9.583939393939393767e+02,5.520080000000000098e+01
9.674545454545454959e+02,5.475050000000000239e+01
9.765151515151515014e+02,5.440039999999999765e+01
9.855757575757575069e+02,5.397829999999999728e+01
9.946363636363636260e+02,5.319530000000000314e+01
1.003696969696969745e+03,5.221759999999999735e+01
1.012757575757575751e+03,5.157110000000000127e+01
1.021818181818181756e+03,5.144149999999999778e+01
1.030878787878787989e+03,5.199600000000000222e+01
1.039939393939393995e+03,5.312950000000000017e+01
1.049000000000000000e+03,5.458729999999999905e+01
