7.085714285714286120e+01,-1.231080271306761009e+00
7.622857142857142776e+01,-1.196205174380901459e+00
8.159999999999999432e+01,-1.127183809183653018e+00
8.697142857142856087e+01,-9.408308509536756903e-01
9.234285714285714164e+01,-6.609720843273716451e-01
9.771428571428570820e+01,-6.139030978933582849e-01
1.030857142857142890e+02,-5.815527496715678923e-01
1.084571428571428555e+02,-2.486740480863331715e-01
1.138285714285714221e+02,-3.776509378641715320e-01
1.191999999999999886e+02,-1.929881214477283113e-01
1.245714285714285694e+02,-2.564288884567267335e-01
1.299428571428571217e+02,-2.045426535086549702e-01
1.353142857142856883e+02,-1.839921812743287033e-01
1.406857142857142833e+02,-1.778939982824238597e-01
1.460571428571428498e+02,-1.159187919017068760e-02
1.514285714285714164e+02,-5.576877118291971754e-03
1.568000000000000114e+02,5.349250240738849700e-03
1.621714285714285779e+02,1.940678317277020129e-02
1.675428571428571445e+02,-9.388107931878292289e-02
1.729142857142857110e+02,-2.308014119243017095e-02
1.782857142857142776e+02,5.487503961860346752e-02
1.836571428571428442e+02,7.654448574016980977e-02
1.890285714285714107e+02,3.800954163141199299e-02
1.943999999999999773e+02,4.813316309967227875e-03
1.997714285714285722e+02,2.551658015941844770e-02
2.051428571428571388e+02,1.028283287614110003e-01
2.105142857142857054e+02,4.729837305681178911e-02
2.158857142857142719e+02,-4.445748569684536411e-02
2.212571428571428385e+02,-1.087886962399102209e-01
2.266285714285714050e+02,-2.379412981325242094e-01
2.319999999999999716e+02,-3.187723612988017097e-01
2.390958904109589014e+02,-3.548950785570195721e-01
2.461917808219178028e+02,-3.717410701082299873e-01
2.532876712328767042e+02,-3.688919122596674982e-01
2.603835616438356055e+02,-3.829403457803113864e-01
2.674794520547945353e+02,-3.801966128983375048e-01
2.745753424657534083e+02,-2.792707354375999484e-01
2.816712328767123381e+02,-1.779844084145028038e-01
2.887671232876712111e+02,-3.625120562450609429e-01
2.958630136986301409e+02,-3.020691702568562564e-01
3.029589041095890707e+02,-2.690429791056414555e-01
3.100547945205479436e+02,-2.439692064239893654e-01
3.171506849315068166e+02,-1.426189879757566448e-01
3.242465753424657464e+02,-1.594096560735968893e-01
3.313424657534246762e+02,-2.477539268287670127e-01
3.384383561643835492e+02,-1.243706840230570793e-01
3.455342465753424790e+02,-7.608554166517567108e-02
3.526301369863013520e+02,-2.215755698684191907e-02
3.597260273972602818e+02,-1.876896842173746398e-03
3.668219178082191547e+02,-8.042834736836887433e-02
3.739178082191780845e+02,-2.677883012257197271e-01
3.810136986301370143e+02,-3.744991035844102978e-01
3.881095890410958873e+02,-4.764998464570497361e-01
3.952054794520547603e+02,-5.235278608482178964e-01
4.023013698630136901e+02,-5.660035482084059266e-01
4.093972602739726199e+02,-6.344982584706935214e-01
4.164931506849314928e+02,-6.893414605585392874e-01
4.235890410958904226e+02,-7.401896112979665654e-01
4.306849315068493524e+02,-7.678718568618086993e-01
4.377808219178082254e+02,-7.712871988469580664e-01
4.448767123287670984e+02,-7.794975012244157453e-01
4.519726027397260282e+02,-8.180099759780078417e-01
4.590684931506849580e+02,-8.913499512380572698e-01
4.661643835616438309e+02,-9.826294596622064947e-01
4.732602739726027039e+02,-1.065929377190165894e+00
4.803561643835616337e+02,-1.118618490994580883e+00
4.874520547945205635e+02,-1.146974817213386677e+00
4.945479452054794365e+02,-1.157634279303879188e+00
5.016438356164383663e+02,-1.145330060415275186e+00
5.087397260273972392e+02,-1.107905102451691270e+00
5.158356164383561691e+02,-1.056836752031642401e+00
5.229315068493150420e+02,-9.992792518398097013e-01
5.300273972602740287e+02,-9.101118628012129230e-01
5.371232876712329016e+02,-7.755518824573616188e-01
5.442191780821917746e+02,-6.382281714281593521e-01
5.513150684931506476e+02,-5.900233143870227126e-01
5.584109589041095205e+02,-5.481260572146796628e-01
5.655068493150685072e+02,-5.240973288007407804e-01
5.726027397260273801e+02,-4.622886266116036369e-01
5.796986301369863668e+02,-4.090632180956708108e-01
5.867945205479452397e+02,-4.159028898080356362e-01
5.938904109589041127e+02,-4.667510405474632473e-01
6.009863013698629857e+02,-5.253376372058740085e-01
6.080821917808218586e+02,-5.755970908399666852e-01
6.151780821917808453e+02,-6.126041187974727853e-01
6.222739726027397182e+02,-6.265935393234861595e-01
6.293698630136987049e+02,-7.202807749847872643e-01
6.364657534246575779e+02,-6.773196927710315451e-01
6.435616438356164508e+02,-6.014225317966508388e-01
6.506575342465753238e+02,-5.700859479689976972e-01
6.577534246575341967e+02,-6.980680707043660504e-01
6.648493150684930697e+02,-1.032137230718936705e+00
7.287123287671232674e+02,-1.026798071576482396e+00
7.358082191780822541e+02,-9.457870324361224990e-01
7.429041095890411270e+02,-7.488689308994468385e-01
7.500000000000000000e+02,-7.431467940969856967e-01
7.590606060606060055e+02,-7.628588795385357058e-01
7.681212121212121247e+02,-6.466138956775077107e-01
7.771818181818181301e+02,-7.662380941856590244e-01
7.862424242424242493e+02,-5.226643024210393396e-01
7.953030303030302548e+02,-4.551701218691713846e-01
8.043636363636363740e+02,-3.327749673503795913e-01
8.134242424242423795e+02,-6.736701409521385076e-01
8.224848484848484986e+02,-5.025917674171292981e-01
8.315454545454545041e+02,-5.537305490769227623e-01
8.406060606060606233e+02,-5.638681930182913860e-01
8.496666666666666288e+02,-7.337751054756314062e-01
8.587272727272727479e+02,-8.037473767687233206e-01
8.677878787878787534e+02,-7.921904626755627010e-01
8.768484848484848726e+02,-5.539783581510451249e-01
8.859090909090908781e+02,-5.202763240704058045e-01
8.949696969696969973e+02,-1.075841032661087882e-01
9.040303030303030027e+02,-2.079467782856591340e-01
9.130909090909091219e+02,-1.427279355961869334e-01
9.221515151515151274e+02,-3.406147453317046048e-01
9.312121212121212466e+02,-1.347079328336821258e-01
9.402727272727272521e+02,-3.521491313272173684e-01
9.493333333333333712e+02,-3.346898556504157574e-01
9.583939393939393767e+02,1.631585742613784473e-01
9.674545454545454959e+02,-3.371447108000202170e-02
9.765151515151515014e+02,-4.091226902777097552e-01
9.855757575757575069e+02,-1.409707439796831774e-01
9.946363636363636260e+02,-2.425949924674925817e-01
1.003696969696969745e+03,-1.028982589554316707e-01
1.012757575757575751e+03,2.724656115409519741e-02
1.021818181818181756e+03,-6.133391879582004297e-02
1.030878787878787989e+03,4.776965811095523762e-02
1.039939393939393995e+03,-7.554914841138384018e-02
1.049000000000000000e+03,-5.437273662274667158e-02
1.056606060606060510e+03,-1.163121538625810497e-01
1.064212121212121247e+03,-2.394124960613543684e-01
1.071818181818181756e+03,-3.371770701564266726e-01
1.079424242424242493e+03,-3.856674264356111936e-01
1.087030303030303003e+03,-3.786092645116452271e-01
1.094636363636363740e+03,-3.299348711760172193e-01
1.102242424242424249e+03,-2.675020038244298459e-01
1.109848484848484759e+03,-2.195944315573160055e-01
1.117454545454545496e+03,-2.065721057671300598e-01
1.125060606060606005e+03,-3.044571486074897360e-01
1.132666666666666742e+03,-3.025647884051009262e-01
1.140272727272727252e+03,-4.013279684916794543e-01
1.147878787878787989e+03,-2.733468844133252751e-01
1.155484848484848499e+03,-2.579627497321164697e-01
1.163090909090909008e+03,-2.604336176195501396e-01
1.170696969696969745e+03,-3.011807851535628355e-01
1.178303030303030255e+03,-3.572711902451301547e-01
1.185909090909090992e+03,-3.950045822503780446e-01
1.193515151515151501e+03,-3.025314299421729691e-01
1.201121212121212011e+03,-2.853199853284703047e-01
1.208727272727272748e+03,-2.870950643865413099e-01
1.216333333333333258e+03,-2.955525296708191307e-01
1.223939393939393995e+03,-3.062659182137085767e-01
1.231545454545454504e+03,-2.518167934970578226e-01
1.239151515151515241e+03,-1.810747742792374604e-01
1.246757575757575751e+03,-1.581036177965524092e-01
