72.9659685864	-22.4393
78.7591623037	-23.2339
84.5523560209	-22.6656
89.9284397906	-21.4869
94.5629947644	-20.1516
99.1975497382	-19.0509
103.832104712	-18.3308
108.466659686	-18.1968
113.10121466	-18.6213
117.735769634	-19.8738
122.370324607	-22.1891
127.004879581	-25.1204
131.639434555	-27.8436
136.273989529	-29.2945
140.908544503	-29.1774
145.543099476	-27.785
150.17765445	-25.9473
154.812209424	-24.1366
159.446764398	-22.8314
164.081319372	-22.0659
168.715874346	-21.8605
173.350429319	-22.3708
178.286230366	-23.4543
184.079424084	-24.684
189.872617801	-25.8091
195.665811518	-26.9541
202.308673647	-28.1359
210.032931937	-28.9808
217.757190227	-28.8373
225.481448517	-27.3437
233.205706806	-24.764
240.929965096	-22.0992
251.396335079	-20.1123
262.982722513	-18.9208
276.886387435	-18.4946
291.369371728	-18.2736
305.852356021	-17.9179
320.335340314	-17.4008
334.818324607	-16.8098
349.301308901	-16.5573
363.784293194	-16.4564
378.267277487	-16.0066
392.75026178	-14.9185
407.233246073	-12.7065
421.716230366	-9.6735
436.19921466	-6.5087
450.682198953	-4.1012
465.165183246	-3.6273
479.648167539	-5.3009
492.624921466	-8.8623
504.211308901	-13.5244
513.441797557	-19.0382
521.166055846	-23.7738
528.890314136	-25.6472
536.614572426	-24.4501
544.338830716	-21.444
552.063089005	-17.3079
558.088010471	-13.6565
563.881204188	-11.4055
569.674397906	-10.5577
575.398073298	-10.8803
580.032628272	-12.358
584.667183246	-15.0709
589.30173822	-18.9017
593.936293194	-23.4698
598.570848168	-26.8414
603.205403141	-27.817
607.839958115	-26.1815
612.474513089	-23.0165
617.109068063	-18.8999
621.349685864	-14.9105
625.211815009	-12.054
629.073944154	-10.8152
632.936073298	-11.5239
636.798202443	-13.652
640.660331588	-16.3868
643.76934555	-18.4645
646.665942408	-19.2067
649.562539267	-17.9869
652.459136126	-15.7793
655.355732984	-13.5232
658.252329843	-12.0475
661.148926702	-11.2937
664.18069808	-10.8953
668.042827225	-10.2942
671.90495637	-8.6966
675.767085515	-5.4644
679.62921466	-1.6136
683.491343805	1.8203
687.670167539	4.4709
692.304722513	6.7997
696.939277487	9.3536
740.805340314	7.2432
746.598534031	7.9914
752.468970332	8.8569
760.193228621	9.4009
767.917486911	9.2337
775.641745201	8.1876
783.36600349	6.6145
791.09026178	5.2633
799.113835079	4.8943
807.803625654	5.5254
816.49341623	7.0658
825.183206806	8.7931
833.872997382	10.155
842.562787958	11.1753
851.252578534	12.0465
859.94236911	12.984
868.632159686	14.0488
877.321950262	15.2545
886.011740838	16.83
894.701531414	18.6516
903.39132199	20.3689
912.081112565	21.6509
920.770903141	22.4775
929.460693717	23.1273
938.150484293	24.0323
946.840274869	25.0939
955.530065445	25.6633
964.219856021	25.0152
972.909646597	23.0732
981.599437173	20.2801
990.289227749	17.7149
998.979018325	16.2708
1007.6688089	16.4799
1016.35859948	17.9384
1025.04839005	19.9607
1033.73818063	21.8525
1042.4279712	23.1626
1051.11776178	23.8583
1059.80755236	23.6145
1067.77319372	21.559
1075.49745201	17.3372
1083.2217103	12.0847
1090.94596859	8.3682
1098.67022688	7.3281
1106.39448517	8.4089
1114.11874346	10.7124
1121.84300175	13.037
1129.56726003	13.6686
1137.29151832	10.9838
1145.01577661	5.1595
1152.7400349	-0.4432
1160.46429319	-3.0552
1168.18855148	-2.3936
1175.91280977	0.8122
1183.63706806	4.9664
1191.36132635	8.0021
1199.08558464	8.7521
1206.80984293	7.1915
1214.53410122	4.1699
1222.25835951	1.1225
1229.9826178	-0.82
1237.70687609	-1.1405
1245.43113438	-0.0646
1253.15539267	2.2144
1260.87965096	4.9256
1268.60390925	7.23
1276.32816754	7.9382
1284.14897906	6.9245
1292.83876963	5.2909
1301.52856021	3.9838
1310.21835079	3.5072
1318.90814136	3.9972
1327.59793194	5.1875
1336.28772251	6.6586
1344.97751309	7.2584
1354.99973822	5.7815
1366.58612565	3.1326
1379.76564136	1.1881
1394.24862565	0.3593
1408.73160995	0.8314
1423.21459424	2.4711
1437.69757853	4.788
1452.18056283	7.4451
1466.66354712	10.6501
1481.14653141	15.2655
1492.99361257	20.5343
1504.58	24.0592
1516.16638743	23.622
1527.5442199	20.7427
1536.81332984	17.7929
1546.08243979	15.6309
1555.35154974	14.8284
1647.09256545	17.7166
1662.54108202	16.5973
1677.9895986	15.3
1693.43811518	14.1819
1708.88663176	13.675
1724.33514834	14.1513
1741.52162304	15.4568
1758.90120419	16.7011
1776.28078534	17.2018
