72.9659685864	-1.23108027131
78.7591623037	-1.19620517438
84.5523560209	-1.12718380918
89.9284397906	-0.940830850954
94.5629947644	-0.660972084327
99.1975497382	-0.613903097893
103.832104712	-0.581552749672
108.466659686	-0.248674048086
113.10121466	-0.377650937864
117.735769634	-0.192988121448
122.370324607	-0.256428888457
127.004879581	-0.204542653509
131.639434555	-0.183992181274
136.273989529	-0.177893998282
140.908544503	-0.0115918791902
145.543099476	-0.00557687711829
150.17765445	0.00534925024074
154.812209424	0.0194067831728
159.446764398	-0.0938810793188
164.081319372	-0.0230801411924
168.715874346	0.0548750396186
173.350429319	0.0765444857402
178.286230366	0.0380095416314
184.079424084	0.00481331630997
189.872617801	0.0255165801594
195.665811518	0.102828328761
202.308673647	0.0472983730568
210.032931937	-0.0444574856968
217.757190227	-0.10878869624
225.481448517	-0.237941298133
233.205706806	-0.318772361299
240.929965096	-0.354895078557
251.396335079	-0.371741070108
262.982722513	-0.36889191226
276.886387435	-0.38294034578
291.369371728	-0.380196612898
305.852356021	-0.279270735438
320.335340314	-0.177984408415
334.818324607	-0.362512056245
349.301308901	-0.302069170257
363.784293194	-0.269042979106
378.267277487	-0.243969206424
392.75026178	-0.142618987976
407.233246073	-0.159409656074
421.716230366	-0.247753926829
436.19921466	-0.124370684023
450.682198953	-0.0760855416652
465.165183246	-0.0221575569868
479.648167539	-0.00187689684217
492.624921466	-0.0804283473684
504.211308901	-0.267788301226
513.441797557	-0.374499103584
521.166055846	-0.476499846457
528.890314136	-0.523527860848
536.614572426	-0.566003548208
544.338830716	-0.634498258471
552.063089005	-0.689341460559
558.088010471	-0.740189611298
563.881204188	-0.767871856862
569.674397906	-0.771287198847
575.398073298	-0.779497501224
580.032628272	-0.818009975978
584.667183246	-0.891349951238
589.30173822	-0.982629459662
593.936293194	-1.06592937719
598.570848168	-1.11861849099
603.205403141	-1.14697481721
607.839958115	-1.1576342793
612.474513089	-1.14533006042
617.109068063	-1.10790510245
621.349685864	-1.05683675203
625.211815009	-0.99927925184
629.073944154	-0.910111862801
632.936073298	-0.775551882457
636.798202443	-0.638228171428
640.660331588	-0.590023314387
643.76934555	-0.548126057215
646.665942408	-0.524097328801
649.562539267	-0.462288626612
652.459136126	-0.409063218096
655.355732984	-0.415902889808
658.252329843	-0.466751040547
661.148926702	-0.525337637206
664.18069808	-0.57559709084
668.042827225	-0.612604118797
671.90495637	-0.626593539323
675.767085515	-0.720280774985
679.62921466	-0.677319692771
683.491343805	-0.601422531797
687.670167539	-0.570085947969
692.304722513	-0.698068070704
696.939277487	-1.03213723072
740.805340314	-1.02679807158
746.598534031	-0.945787032436
752.468970332	-0.748868930899
760.193228621	-0.743146794097
767.917486911	-0.762858879539
775.641745201	-0.646613895678
783.36600349	-0.766238094186
791.09026178	-0.522664302421
